Compound ID	SMILES
KV-00042510	COc1ccc2ncc(-c3ccc(Cl)c(C)c3)nc2c1
KV-00042511	O=C(Oc1ccccc1)c1cccnc1Oc1ccccc1
KV-00042512	Cc1ccc(S(=O)(=O)NNC(=O)c2cc([N+](=O)[O-])ccc2N)cc1
KV-00042513	COc1cc(-c2nnn(-c3ccc(C)cc3)n2)cc(OC)c1OC
KV-00042514	O=C(CNc1cccc(Cl)c1)c1ccc(Cl)cc1
KV-00042515	C#CC1(NC(=O)c2ccccc2C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCCCC1
KV-00042516	Cc1cc(C=C2C(=O)NC(=S)NC2=O)cc(C)c1O
KV-00042517	CCCNC(=O)O/N=C(\C)c1cc2cc([N+](=O)[O-])ccc2o1
KV-00042518	CC(=O)Nc1cc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2oc1=O
KV-00042519	Cc1nn(-c2ccccc2)nc1C(=O)ONC(=O)c1ccccc1
KV-00042520	CC(=O)C(=CNc1c(F)cccc1Cl)C(C)=O
KV-00042521	Cc1ccc(NC(=S)NC(C)(C)C)c([N+](=O)[O-])c1
KV-00042522	C/C(=N\OC(=O)Nc1ccccc1)c1cc2cc([N+](=O)[O-])ccc2o1
KV-00042523	Cc1ccc2cccc(OC(=O)c3cccnc3Oc3ccccc3)c2n1
KV-00042525	COc1ccc(C(F)(F)F)cc1[N+](=O)[O-]
KV-00042526	Cc1ccc(-n2nnc(-c3ccc(Cl)c(Cl)c3)n2)cc1
KV-00042527	C/C(COc1ccc(Cl)cc1Cl)=N\OC(=O)c1c(-c2ccccc2)noc1C
KV-00042528	NNC(=O)c1cccnc1Oc1ccccc1
KV-00042529	Cc1cc(-c2csc(=N)n2-c2c(F)cccc2F)ccc1Cl
KV-00042530	Cc1ccc(NC(=S)NC(C)(C)C)c(C)c1
KV-00042531	N#Cc1ccc(Oc2ccc(C(F)(F)F)cc2N)cc1
KV-00042532	O=S(=O)(NCCNc1ncnc2scc(-c3ccccc3)c12)c1ccc(Cl)cc1
KV-00042533	O=C(O)CCC(=O)NCCNc1ncnc2scc(-c3ccccc3)c12
KV-00042534	O=C(O)C1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1
KV-00042535	CCOC(=O)C1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1
KV-00042536	OC(CNCc1ccccc1)c1ccccc1
KV-00042537	c1ccc(CN2CCC(Nc3ncnc4scc(-c5ccccc5)c34)CC2)cc1
KV-00042538	FC(F)(F)c1cnc(NCCCNC(=S)Nc2cccnc2)c(Cl)c1
KV-00042539	O=C1CC2(CCCC2)C(=O)N1CCNc1nccc(C(F)(F)F)n1
KV-00042540	CCCCNC(=O)NCCNc1ccc(C(F)(F)F)cn1
KV-00042541	CCCc1cnc(N2CCCN(C(=O)NS(=O)(=O)c3ccc(C)cc3)CC2)nc1
KV-00042542	Cc1ccc(OCC(O)NNC(=O)OC(C)(C)C)cc1C
KV-00042543	OC(CNCCNc1ncccc1C(F)(F)F)COc1ccc(Cl)c(Cl)c1
KV-00042544	OC(CNCCNc1ccc(C(F)(F)F)cn1)Cn1ccc2ccccc21
KV-00042545	FC(F)(F)c1ccn(-c2ncnc3scc(-c4ccccc4)c23)n1
KV-00042546	CCCc1cnc(N2CCCN(S(=O)(=O)c3cc(C)c(Cl)cc3C)CC2)nc1
KV-00042547	Cc1ccc(NC(=S)N2CCC(Nc3nccc(C(F)(F)F)n3)CC2)c(C)c1
KV-00042548	CC(C(=O)Nc1c(F)cccc1F)N1CCN(c2nccc(C(F)(F)F)n2)CC1
KV-00042549	O=C(CN1CCOCC1)Nc1ccccc1Sc1nccc(C(F)(F)F)n1
KV-00042550	COc1ccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)cc1
KV-00042551	CC(C)(C)OC(=O)NC1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
KV-00042552	FC(F)(F)c1ccc(N2CCCN(c3ncnc4scc(-c5ccccc5)c34)CC2)nc1
KV-00042553	O=C(O)/C=C/C(=O)NC1CCN(c2nccc(C(F)(F)F)n2)CC1
KV-00042554	Cc1nc(-c2ccc(S(=O)(=O)NCCN(C)C)s2)cs1
KV-00042556	COc1ccccc1NC(=O)NC1CCN(c2nccc(C(F)(F)F)n2)CC1
KV-00042557	COc1ccccc1C1CCN(S(=O)(=O)c2ccc(-c3csc(C)n3)s2)CC1
KV-00042558	CC(C)Nc1nccc(C(F)(F)F)n1
KV-00042559	Fc1ccc(CN2CCCN(c3ncnc4scc(-c5ccccc5)c34)CC2)cc1
KV-00042560	COc1ccccc1C1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1
KV-00042562	O=C(CSc1ccccn1)Nc1ccccc1Sc1nccc(C(F)(F)F)n1
KV-00042563	O=C1CC2(CCCC2)C(=O)N1CCNc1ncccc1C(F)(F)F
KV-00042564	C=CCNc1nccc(C(F)(F)F)n1
KV-00042565	CCCc1cnc(N2CCCN(C(=S)Nc3ccc(C)cc3)CC2)nc1
KV-00042566	FC(F)(F)c1ccnc(-n2ccc(-c3cccs3)n2)n1
KV-00042567	OC(CNCCNc1ncccc1C(F)(F)F)Cn1ccc2ccccc21
KV-00042568	Cc1cc(Cl)cc(Br)c1OCC(O)CNCCNc1nccc(C(F)(F)F)n1
KV-00042569	O=[N+]([O-])c1cc(C(F)(F)F)ccc1-n1ccc(-c2cccs2)n1
KV-00042570	CCCc1cnc(N2CCCN(C(=S)Nc3ccc(C)cc3C)CC2)nc1
KV-00042571	CCOC(=O)c1cc(C(=O)OC)c(C)nc1N1CCC(NC2CCCCC2O)CC1
KV-00042572	OC(COc1ccc(Cl)c(Cl)c1)CN1CCC(Nc2nccc(C(F)(F)F)n2)CC1
KV-00042573	COc1ccc(OCC(O)CNC2CCN(CC(O)COc3ccc(Cl)c(Cl)c3)CC2)cc1
KV-00042574	CCOC(=O)c1c(N2C(=O)CC3(CCCC3)C2=O)sc(C)c1-c1ccccc1
KV-00042575	NCCNc1ncnc2scc(-c3ccccc3)c12
KV-00042576	c1ccc(-c2csc3ncnc(NC4CC4)c23)cc1
KV-00042577	FC(F)(F)c1ccnc(NCc2ccc3c(c2)OCO3)n1
KV-00042578	O=C(NC1CCN(c2nccc(C(F)(F)F)n2)CC1)c1cccs1
KV-00042579	COc1ccccc1NC(=O)N1CCCN(C(=O)c2cccs2)CC1
KV-00042580	c1ccc(-c2csc3ncn4nnnc4c23)cc1
KV-00042581	CCOC(=O)c1cc(C(=O)OC)c(C)nc1NCc1ccc2c(c1)OCO2
KV-00042582	O=C(O)c1ccccc1C(=O)NC1CCN(c2nccc(C(F)(F)F)n2)CC1
KV-00042583	CN(C)CCNc1ncnc2scc(-c3ccccc3)c12
KV-00042584	Clc1ccc(CN2CCCN(c3ncnc4scc(-c5ccccc5)c34)CC2)cc1Cl
KV-00042585	CC(C)(C)OC(=O)NC1CCN(c2nccc(C(F)(F)F)n2)CC1
KV-00042586	O=C(CCN1CCN(c2nccc(C(F)(F)F)n2)CC1)N1CCCN(c2ccc(C(F)(F)F)cn2)CC1
KV-00042587	CC(Sc1nccn1-c1cccc(Cl)c1Cl)C(=O)Nc1c(F)cccc1F
KV-00042588	Cc1nc(C(F)(F)F)ccc1C(=O)NCCNC(=O)OC(C)(C)C
KV-00042589	COC(=O)c1sccc1Oc1nccc(C(F)(F)F)n1
KV-00042590	FC(F)(F)c1ccn(-c2nc(-c3ccccc3)ns2)n1
KV-00042591	OC(CNC1CCN(Cc2ccccc2)CC1)COc1ccc2c(c1)OCO2
KV-00042592	FC(F)(F)c1ccnc(NC2CCN(Cc3ccccc3)CC2)n1
KV-00042593	Cc1oc(-c2cccs2)cc1C(=O)O
KV-00042594	Cc1oc(-c2cccs2)cc1C(=O)NCCNc1nccc(C(F)(F)F)n1
KV-00042595	Cc1nc(C(F)(F)F)ccc1C(=O)NCCNc1cccc(C(F)(F)F)n1
KV-00042596	O=C1CC2(CCCC2)C(=O)N1CCCNc1ncc(C(F)(F)F)cc1Cl
KV-00042597	CCOC(=O)c1c(N)sc(C)c1-c1ccccc1
KV-00042598	Cc1nc(-c2ccc(S(=O)(=O)N3CCCN(c4nc5ccc(Cl)cc5s4)CC3)s2)cs1
KV-00042599	O=C1CC2(CCCC2)C(=O)N1c1ccc(S(=O)(=O)NCCc2cccs2)cc1Cl
KV-00042600	O=C1c2ccccc2C(=O)N1CCCSc1nccn1-c1cc(Cl)ccc1Cl
KV-00042601	CCOC(=O)c1cc(C(N)=S)c(C)nc1C(F)(F)F
KV-00042602	CCOC(=O)c1c(NC(=O)c2ccco2)sc(C)c1-c1ccccc1
KV-00042603	c1ccc(-c2csc3ncn4cnnc4c23)cc1
KV-00042604	CC(C)(C)OC(=O)NC1CCN(C(=O)c2cccs2)CC1
KV-00042605	CCOC(=O)c1c(NC(=O)CCC(=O)O)sc(C)c1-c1ccccc1
KV-00042606	OC1CCCCC1NC1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1
KV-00042607	FC(F)(F)c1cccnc1NCCNc1ncnc2scc(-c3ccccc3)c12
KV-00042608	CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccccc1
KV-00042609	CC(C)(C)OC(=O)NCCNc1ccc(C(F)(F)F)cc1N1C(=O)CC2(CCCC2)C1=O
KV-00042610	CCCc1cnc(NCCNCC(O)COc2ccccc2)nc1
KV-00042611	CCCc1cnc(NCCNCC(O)COc2ccc(Cl)c(Cl)c2)nc1
KV-00042612	Cc1nc(C(F)(F)F)ccc1NC(=O)c1ccc(C(F)(F)F)nc1C
KV-00042613	Cc1nc(C(F)(F)F)ccc1C(=O)NCCNc1ncccc1C(F)(F)F
KV-00042614	O=[N+]([O-])c1cc(C(F)(F)F)ccc1-n1ccc(C(F)(F)F)n1
KV-00042615	S=C(Nc1cccnc1)NC1CCN(Cc2ccccc2)CC1
KV-00042616	c1ccc(-c2nsc(-n3ccc(-c4cccs4)n3)n2)cc1
KV-00042617	CCCc1cnc(N2CCCNCC2)nc1
KV-00042618	O=S(=O)(c1ccc(Cl)cc1)N1CCN=C1COc1cccnc1
KV-00042619	CC(C)(C)NC(=O)N1CCC(Nc2nccc(C(F)(F)F)n2)CC1
KV-00042620	O=C(O)/C=C/C(=O)NCCNc1ccc(C(F)(F)F)cn1
KV-00042621	CCOC(=O)C(C#N)=C1CCN(Cc2ccccc2)CC1
KV-00042622	OC(CN1CCC(NC2CCCCC2O)CC1)Cn1ccc2ccccc21
KV-00042623	CCOC(=O)c1c(NC(=O)c2cccs2)sc(C)c1-c1ccccc1
KV-00042624	O=C(O)/C=C/C(=O)NCCNc1ncnc2scc(-c3ccccc3)c12
KV-00042625	COc1cc(/C=N/CCNc2ncnc3scc(-c4ccccc4)c23)ccc1O
KV-00042626	CCOC(=O)c1c(N2C(=O)CCC2=O)sc(C)c1-c1ccccc1
KV-00042627	COc1cc2c(cc1OC)C(c1sc3ccccc3c1Cl)=NCC2
KV-00042628	O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCc1ccccc1
KV-00042629	CCOC(=O)C(=CNc1cc(C(F)(F)F)ccc1NCCc1ccccc1)C(=O)OCC
KV-00042630	O=C1NC(=O)C(=CNc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)N1
KV-00042631	CCOC(=O)C(=CNc1ccc2nn[nH]c2c1)C(=O)OCC
KV-00042632	Cc1ccc(C(=O)CC2(O)C(=O)N(CN3CCCCC3)c3ccc(Br)cc32)cc1
KV-00042633	Cc1nc2ccc(Br)cc2c(=O)o1
KV-00042634	CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc([N+](=O)[O-])s1
KV-00042635	COc1ccccc1NC(=O)CSCc1cnc(C)c(O)c1CO
KV-00042636	Cc1ccc(S(=O)(=O)N/N=C/c2ccc(Cl)cc2)cc1
KV-00042637	Clc1ccc(C2N(Cc3ccccc3)CCC3CCCCN32)cc1Cl
KV-00042638	CCOC(=O)CCc1ccc2c(c1)NC(c1ccc([N+](=O)[O-])s1)O2
KV-00042639	COc1ccc2c(c1)NC(c1ccc([N+](=O)[O-])s1)N2
KV-00042640	CCOC(=O)C(=CNNC(=O)C1C2C=CC(C2)C1C(=O)O)C(=O)OCC
KV-00042641	O=[N+]([O-])c1ccc2c(c1)NC(c1ccc([N+](=O)[O-])s1)O2
KV-00042642	Cc1ncc(CSCC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(CO)c1O
KV-00042643	CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2ccc([N+](=O)[O-])s2)C(=O)C1
KV-00042644	COc1cccc(C2Nc3ccccc3C(=O)N2NS(=O)(=O)c2ccc(C)cc2)c1O
KV-00042645	O=C(CC1(O)C(=O)N(CN2CCCCC2)c2ccc(Br)cc21)c1ccc(Cl)cc1
KV-00042646	Fc1ccc(-c2cn3c(n2)Cc2ccccc2C3)cc1
KV-00042647	O=C1NC(=S)NC(=O)C1=CNc1cc(C(F)(F)F)cc(C(F)(F)F)c1
KV-00042648	COc1ccc(CCNc2ccc(C(F)(F)F)cc2NC(=O)c2sc3ccccc3c2Cl)cc1OC
KV-00042649	Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc2c(c1)COCO2
KV-00042650	COc1cc2c(cc1OC)C(c1c(-c3ccccc3)noc1C)=NCC2
KV-00042651	COc1ccc(CCNC(=O)c2c(-c3ccccc3Cl)noc2C)cc1OC
KV-00042652	O=C(Nc1ccc2c(c1)COCO2)c1cc2ccccc2oc1=O
KV-00042653	Nc1cc(C(F)(F)F)ccc1NCCc1ccccn1
KV-00042654	CCOC(=O)c1cnc2c(Cl)cc(Br)cc2c1O
KV-00042655	Cc1ccc2nc(NC(=O)c3ccccc3Cl)[nH]c(=O)c2c1
KV-00042656	C1=Cc2ccccc2N2CC(c3ccc4ccccc4c3)N=C12
KV-00042657	Cc1c(NC(=O)c2ccco2)cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C
KV-00042658	O=C1OC(c2ccccc2)=N/C1=C/c1ccc([N+](=O)[O-])s1
KV-00042659	Cc1cc(C)c(NC(=O)CSCc2cnc(C)c(O)c2CO)c(C)c1
KV-00042660	O=[N+]([O-])c1ccc(C2Nc3cc(Cl)ccc3O2)s1
KV-00042661	Clc1ccc(C2N(Cc3ccccc3)CCC3CCCCN32)cc1
KV-00042662	O=[N+]([O-])c1ccc2c(c1)NC(c1ccc([N+](=O)[O-])s1)N2
KV-00042663	Cc1ccc2c(c1)OC(c1ccc([N+](=O)[O-])s1)N2
KV-00042664	CN(C)c1ccc(C2N(Cc3ccccc3)CCC3CCCCN32)cc1
KV-00042665	O=[N+]([O-])c1csc(C2Nc3ccccc3N2)c1
KV-00042666	CN1c2ccccc2C(=O)NC1c1ccc([N+](=O)[O-])s1
KV-00042667	O=C1NC(=S)S/C1=C\c1ccc([N+](=O)[O-])s1
KV-00042668	Cc1c(NC(=O)c2c(F)cccc2F)cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C
KV-00042669	Cc1c(/N=C/c2ccccc2O)cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C
KV-00042670	Cc1ccc2nc(NC(=O)c3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2c1
KV-00042671	CCOC(=O)C(=CNc1cc(C)ccc1[N+](=O)[O-])C(=O)OCC
KV-00042672	CC(Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-])c1ccccc1
KV-00042673	O=C(O)c1cc(Br)cc(Br)c1NC(=O)c1sc2ccccc2c1Cl
KV-00042674	COc1cc2c(cc1OC)C(c1ccc([N+](=O)[O-])cc1)=NCC2
KV-00042675	CCOC(=O)C(=CNc1cc(OC)ccc1-n1cccc1)C(=O)OCC
KV-00042676	C/C=C(\C)c1nc2c(Br)cc(Br)cc2c(=O)o1
KV-00042677	COc1ccc(CCNc2ccc(C(F)(F)F)cc2N)cc1OC
KV-00042678	CCOC(=O)C(=CNc1ccc2c(c1)OCO2)C(=O)OCC
KV-00042679	Cc1cccc(C(=O)Nc2nc3ccc(C)cc3c(=O)[nH]2)c1
KV-00042680	Fc1ccc(C2CN3C(=N2)C=Cc2ccccc23)cc1
KV-00042681	COc1cc(CN(C(=O)c2cccc([N+](=O)[O-])c2)c2cccc(F)c2)cc(OC)c1OC
KV-00042682	O=C1NC(=S)NC(=O)C1=Cc1ccc([N+](=O)[O-])s1
KV-00042683	Cc1ccc(N2C(=O)CC(SCC(=O)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2=O)cc1[N+](=O)[O-]
KV-00042684	O=[N+]([O-])c1ccc(C2Nc3ccccc3O2)s1
KV-00042685	O=[N+]([O-])c1ccc(C2N(Cc3ccccc3)CCC3CCCCN32)cc1
KV-00042686	Cc1ccc2c(c1)NC(c1ccc([N+](=O)[O-])s1)O2
KV-00042687	CCOC(=O)C(=CNNS(=O)(=O)c1ccc(C)cc1)C(=O)OCC
KV-00042688	O=C(Nc1nnc(C(F)(F)F)s1)c1c(F)cccc1F
KV-00042689	Cc1ccc(/C=N/NS(=O)(=O)c2ccc(C)cc2)cc1
KV-00042690	CN1c2ccc(Cl)cc2C(=O)NC1c1ccc([N+](=O)[O-])s1
KV-00042692	CCC(C(=O)Nc1ccc(C(F)(F)F)cc1)c1ccccc1
KV-00042693	O=C(CC1(O)C(=O)N(CN2CCOCC2)c2ccc(Br)cc21)c1ccc(Cl)cc1
KV-00042694	CCOC(=O)c1c[nH]c2cc3c(cc2c1=O)OCO3
KV-00042695	CCOC(=O)C(=CNc1cccc(Cl)c1Cl)C(=O)OCC
KV-00042696	COc1ccc(CCNc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1OC
KV-00042697	COc1cc2c(cc1OC)C(c1cccc(C)c1)N(C(=O)c1sc3ccccc3c1Cl)CC2
KV-00042698	CCOC(=O)C(=CNc1ccccc1-n1cccc1)C(=O)OCC
KV-00042699	Nc1cc(C(F)(F)F)ccc1N1CCCCC1
KV-00042700	Nc1c(Br)cc(Br)cc1C(=O)O
KV-00042701	CCOC(=O)C(=CNc1cc(C(F)(F)F)ccc1NCc1ccccc1)C(=O)OCC
KV-00042702	CCOC(=O)C(=CNc1ccc(Cl)cc1C)C(=O)OCC
KV-00042703	CCOC(=O)c1c[nH]c2c(C)cc(Cl)cc2c1=O
KV-00042704	COc1ccc(C(=O)CC2(O)C(=O)N(CN3CCOCC3)c3ccc(Br)cc32)cc1
KV-00042705	CCC(C(=O)NNC(=O)c1ccc(OC)cc1)c1ccccc1
KV-00042706	COc1ccc(OC)c(CCC(=O)O)c1
KV-00042707	O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccc(Cl)cc21
KV-00042708	O=[N+]([O-])c1ccc(/C=N/c2cc(C(F)(F)F)ccc2NCCc2ccccn2)s1
KV-00042709	CN(C)c1ccc(CC(C#N)c2ccc(N)cc2)cc1
KV-00042710	CCOC(=O)C(=CNNC(=O)c1cccs1)C(=O)OCC
KV-00042711	O=[N+]([O-])c1ccccc1N1CCOCC1
KV-00042712	Cc1ccc(S(=O)(=O)N/N=C/c2ccc(Cl)c(Cl)c2)cc1
KV-00042713	Cc1ncc(CSCC(=O)Nc2cc(C(F)(F)F)ccc2Cl)c(CO)c1O
KV-00042714	O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21
KV-00042715	CCOC(=O)CCN1C(=O)c2ccccc2C1=O
KV-00042716	CCC(C(=O)NNC(=O)c1ccc(N(C)C)cc1)c1ccccc1
KV-00042717	O=C(CC1(O)C(=O)N(CN2CCOCC2)c2ccc(Br)cc21)c1ccc2ccccc2c1
KV-00042719	O=C(Nc1cc(C(F)(F)F)ccc1NCCc1ccccc1)c1sc2ccccc2c1Cl
KV-00042720	Nc1cc(C(F)(F)F)ccc1NCc1ccccc1
KV-00042721	COc1cc2c(cc1OC)C(c1ccccc1Cl)N(C(=O)c1sc3ccccc3c1Cl)CC2
KV-00042722	CS(=O)(=O)NCc1ccc(Cl)cc1
KV-00042723	O=S(=O)(CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2)nc1)Nc1ccc(Oc2ccc(F)cc2)nc1
KV-00042724	COC(=O)CS(=O)(=O)c1ccc(C(F)(F)F)cn1
KV-00042725	CC(C)=CC(=O)Nc1ccc(Oc2cc(C(F)(F)F)ccc2Cl)cc1F
KV-00042726	Nc1ccc(Oc2ccccc2F)nc1
KV-00042727	CCOC(=O)/C(C#N)=C/Nc1ncc(C(F)(F)F)cc1Cl
KV-00042728	CCOC(=O)/C(C#N)=C/Nc1ccc(O)cc1F
KV-00042729	O=C(OCCSc1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1
KV-00042730	N#CCC(=O)Nc1ccc(F)c(F)c1F
KV-00042731	Cc1ccc(C(=O)Oc2cccc3[nH]ccc23)cc1
KV-00042732	O=C(c1ccc(C(F)(F)F)cc1)N(c1ccccc1)n1c(-c2cccc([N+](=O)[O-])c2)csc1=S
KV-00042733	CCOC(=O)C(=CNc1cc(F)ccc1F)C(=O)OCC
KV-00042734	O=C(CSC(=S)NNc1ccccc1)c1cccc([N+](=O)[O-])c1
KV-00042735	O=C(c1ccc(Cl)cc1)N(c1ccccc1)n1c(-c2cccc([N+](=O)[O-])c2)csc1=S
KV-00042736	O=S(=O)(Oc1cccc2[nH]ccc12)c1ccc(F)cc1F
KV-00042737	Cc1cnc(NS(=O)(=O)c2ccccc2)c(C)n1
KV-00042738	O=C(NCCSc1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1
KV-00042739	Cn1cc(C(=O)Nc2ccc(F)c(F)c2F)c(N)n1
KV-00042740	FC(F)(F)c1cnc(NCc2cccnc2)c(Cl)c1
KV-00042741	NNC(=O)c1ccc(Cl)cc1Cl
KV-00042742	O=C1NC(=O)/C(=C/c2ccc(OS(=O)(=O)c3ccc(F)cc3F)cc2)N1
KV-00042743	O=C(CS(=O)(=O)c1ccc(C(F)(F)F)cn1)NNC(=O)c1ccccc1
KV-00042745	CS(=O)(=O)N(Cc1ccc(Cl)cc1)c1ncc(C(F)(F)F)cc1Cl
KV-00042746	O=S(=O)(c1ccccc1)N(Cc1ccc(Cl)cc1)c1ncc(C(F)(F)F)cc1Cl
KV-00042747	CC(=O)CSc1ccc(C(F)(F)F)cn1
KV-00042748	O=C(CS(=O)(=O)c1ccc(C(F)(F)F)cn1)N/N=C\c1ccc(Cl)cc1
KV-00042749	Cc1ccc(S(=O)(=O)Oc2ccc(/C=C3\NC(=O)NC3=O)cc2)cc1
KV-00042750	O=C(c1ccccc1)c1c(CS(=O)(=O)c2ccc(C(F)(F)F)cn2)nn(-c2ccccc2)c1O
KV-00042751	O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1
KV-00042752	COC(=O)c1ccncc1C(=O)Nc1ccc(C)cc1
KV-00042753	O=S(=O)(CCO)c1ccc(C(F)(F)F)cn1
KV-00042754	Cc1cnc(NC(=O)Nc2ccccc2)c(C)n1
KV-00042755	CCCSc1ccc([N+](=O)[O-])c(NC(=O)c2nn(-c3ccccc3)nc2C)c1
KV-00042756	CCOC(CN(c1ccc(F)cc1)S(=O)(=O)c1cc(Cl)cc(Cl)c1)OCC
KV-00042757	CCOC(=O)c1c[nH]c2c(F)ccc(F)c2c1=O
KV-00042758	O=[N+]([O-])c1cccc(-c2csc(=S)n2Nc2ccccc2)c1
KV-00042759	CCOC(CN(c1ccc(F)cc1)S(=O)(=O)c1ccc(F)cc1F)OCC
KV-00042760	CCOC(=O)c1cc(NC(=O)Nc2cccc(Cl)c2)ccc1Oc1cncc(Cl)c1
KV-00042761	CN(C)/C=C(\C#N)C(=O)Nc1ccc(F)c(F)c1F
KV-00042762	CCOC(=O)CS(=O)(=O)c1ccc(C(F)(F)F)cn1
KV-00042763	O=C(Nc1ccc(Cl)cc1)Nc1ncc(C(F)(F)F)cc1Cl
KV-00042764	CN(C)/C=N/c1n[nH]c(Sc2c(Cl)cccc2[N+](=O)[O-])n1
KV-00042765	O=C1CC(CS(=O)(=O)c2ccc(C(F)(F)F)cn2)=NN1c1cccc(C(F)(F)F)c1
KV-00042766	O=[N+]([O-])c1cccnc1Oc1ccccc1F
KV-00042767	O=C(CS(=O)(=O)c1ccc(C(F)(F)F)cn1)NNC(=O)Nc1ccccc1
KV-00042768	O=C(CSc1ccc(C(F)(F)F)cn1)c1cccc(C(F)(F)F)c1
KV-00042769	N#Cc1cc([N+](=O)[O-])ccc1Sc1ccccc1
KV-00042770	N#Cc1cc([N+](=O)[O-])ccc1SCc1ccccc1
KV-00042771	O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCC(C(c2ccccc2)c2ccccc2)CC1
KV-00042772	O=S(=O)(CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)nc1)Nc1ccc(Oc2ccc(F)cc2F)nc1
KV-00042773	O=C(O)CSc1ccc(C(F)(F)F)cn1
KV-00042774	O=[N+]([O-])c1ccc(Oc2cncc(Cl)c2)c(-c2nnc(-c3ccc(Cl)cc3)o2)c1
KV-00042775	CN(C)/C=N/c1n[nH]c(Sc2ccc(C(F)(F)F)cc2[N+](=O)[O-])n1
KV-00042776	O=C(NC(=O)c1c(F)cccc1Cl)Nc1ncc(C(F)(F)F)cc1Cl
KV-00042777	O=C(OCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1
KV-00042778	N#C/C(=C\c1ccc(Cl)cc1)C(=O)Nc1ccc(F)c(F)c1F
KV-00042779	CCOC(=O)c1cc(NC(=O)Nc2ccccc2)ccc1Oc1cncc(Cl)c1
KV-00042780	CCOC(CN(C(=O)c1ccc(C(F)(F)F)cc1)c1ccc(F)cc1)OCC
KV-00042781	Cc1cc(-c2csc(=S)n2Nc2ccccc2)ccc1Cl
KV-00042782	S=c1scc(-c2ccc(Cl)c(Cl)c2)n1Nc1ccccc1
KV-00042783	CCOC(CN(C(=O)c1ccc(F)cc1)c1ccc(F)cc1)OCC
KV-00042784	CCOC(=O)c1cc(NC(C)=O)ccc1Oc1cncc(Cl)c1
KV-00042785	N#C/C(=C\c1ccc[nH]1)C(=O)Nc1ccc(F)c(F)c1F
KV-00042786	Cc1ccc(C(=O)OCCS(=O)(=O)c2ccc(C(F)(F)F)cn2)cc1
KV-00042787	CC(=O)Nc1ncc(C(F)(F)F)cc1Cl
KV-00042788	CN(C)/C=N/c1n[nH]c(Sc2ncccc2[N+](=O)[O-])n1
KV-00042789	O=[N+]([O-])c1ccc(Oc2cncc(Cl)c2)c(-c2nnc(-c3cccc(Cl)c3)o2)c1
KV-00042790	O=C(/C=C/c1ccccc1)Nc1ccc(Oc2ccccc2F)nc1
KV-00042791	CCOC(=O)C(=CN1CCC(C(c2ccccc2)c2ccccc2)CC1)C(=O)OCC
KV-00042792	O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ncc(C(F)(F)F)cc1Cl
KV-00042793	CCOc1ccc(/N=c2\ssc(SC)c2-c2ccccc2)cc1
KV-00042794	CSc1ss/c(=N\c2ccc(Cl)cc2)c1-c1ccccc1
KV-00042796	CCOC(=O)/C(C#N)=C/N1CCC(C(c2ccccc2)c2ccccc2)CC1
KV-00042797	O=C(/C=C/c1ccccc1)Nc1cccnc1Oc1ccccc1F
KV-00042798	COc1cccc(-c2nnc(-c3cc([N+](=O)[O-])ccc3Oc3cncc(Cl)c3)o2)c1
KV-00042799	O=C1CC(CS(=O)(=O)c2ccc(C(F)(F)F)cn2)=NN1c1ccccc1
KV-00042800	CC(=O)C(=CNc1ncc(C(F)(F)F)cc1Cl)C(C)=O
