,ID,Z_RGES,Z_Up,Z_Down,Penalty,SMILES,GNN_prob,GNN_pred
1070,ZINC000020673828,-4.123603035,-2.066899829,2.056703206,0.035119048,O=C1CCCC2=C1[C@H](c1ccc(Cl)cc1)c1c(nc(N3CCOCC3)[nH]c1=O)N2,0.8416834,1
1071,ZINC000095372241,-4.120794338,-2.336688311,1.784106028,0.030208333,CC(C)c1cc(N[C@H](c2ncnn2C)C(C)C)ncn1,0.26168418,0
1072,ZINC000011933196,-4.120409263,-1.663198283,2.45721098,0.026041667,CC(C)/C=C/C(=O)N1CCC(N2CCC(C(=O)NC[C@@H]3CCCO3)CC2)CC1,0.9494369,1
1073,ZINC000104134082,-4.120251499,-2.111480994,2.008770505,0.023065476,C1=C[C@@]23C[C@@H](c4ccccc42)[C@H]2c4ccccc4[C@]23C=C1,0.9998106,1
1074,ZINC000003893188,-4.120119792,-2.580710021,1.539409771,0.025,COc1cccc(C(=O)Nc2nc3ccc4sc(C)nc4c3s2)c1,0.78448606,1
1075,ZINC000012401705,-4.119809554,-1.92403029,2.195779264,0.01235119,CC(C)c1cc(C(F)(F)F)c2c(n1)sc1c(O)nc(=O)[nH]c12,0.25370306,0
1076,ZINC000575615048,-4.119710282,-1.20119232,2.918517962,0.034821429,O=C(/C=C/c1ccc2c(c1)OCO2)NCCn1cc(-c2ccoc2)cn1,0.71721536,1
1077,ZINC000225019948,-4.119137579,-1.778264437,2.340873142,0.01235119,COC(=O)c1cc(NC(=O)CCCN(c2ccccc2OC)S(C)(=O)=O)ccc1Cl,0.7243991,1
1078,ZINC000263584234,-4.117828969,-1.20119232,2.916636649,0.013988095,O=C(C[C@@H]1CC[C@@H]2O[C@@H]2C1)O[C@@H]1CC[C@H]2O[C@H]2C1,0.021653771,0
1079,ZINC000110662730,-4.117241569,-1.709017436,2.408224133,0.014285714,C=CCCN1CCN([C@@H]2C[C@H]3CC[C@H]2C3)CC1,0.9757645,1
1080,ZINC000340518688,-4.117173854,-1.174827766,2.942346088,0.003571429,C1CCC(N[C@@H]2[C@@H]3CCO[C@H]3C23CCC3)CC1,0.99911356,1
1081,ZINC000225422304,-4.116965933,-1.559707399,2.557258534,0,CN1CCC(N2CCC(O)(c3csc(CN4CC[C@@H](O)C4)n3)CC2)CC1,0.9850237,1
1082,ZINC000001463223,-4.115933297,-0.792567726,3.323365571,0.096875,Cc1ccnc(N[C@@H](c2ccc(F)cc2)c2ccc3cccnc3c2O)c1,0.7698609,1
1083,ZINC000252505354,-4.115806189,-1.801593897,2.314212292,0.045535714,CC[C@H](C)C(=O)O[C@@]12[C@@H]([C@H]3C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@H]4[C@]3(O)[C@@H](C)[C@H]1OC(C)=O)C2(C)C,0.3203438,0
1084,ZINC000408545709,-4.115802933,-2.082679833,2.0331231,0.005208333,Cc1ccc(/C=C/C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3C)cc2)cc1,0.46465525,0
1085,ZINC000038236804,-4.115460353,-2.039504385,2.075955968,0.019196429,OC[C@H]1O[C@H](O)[C@@H]2OC3(CCCCC3)O[C@H]12,0.20863819,0
1086,ZINC000001595736,-4.114986619,-1.262600292,2.852386327,0.013988095,CCCCCCCCCCC1O[C@@H](C)[C@H](C)O1,0.48249343,0
1087,ZINC000018222460,-4.114876682,-1.538366953,2.57650973,0.005208333,OC1=C2C=Nc3ccccc3N=C2C[C@H](c2ccccc2O)C1,0.13203025,0
1088,ZINC000004625984,-4.114614156,-2.969349573,1.145264584,0.023065476,CCOc1ccc(CNc2nc3ccccc3n2CCN(CC)CC)cc1OCC,0.65781784,1
1089,ZINC000325732012,-4.114360311,-1.827723342,2.286636969,0.036458333,Cc1cc([N+](=O)[O-])c(Cl)cc1NC(=O)c1cc([N+](=O)[O-])ccc1Cl,0.9817718,1
1090,ZINC000257247923,-4.11411838,-1.932427626,2.181690754,0.029910714,CC(C)N1CCCC[C@@H]1c1ncn2ccsc12,0.98156315,1
1091,ZINC000015094759,-4.113633468,-1.559707399,2.553926069,0.005208333,COc1ccc(NS(=O)(=O)c2cc(C(=O)N(C)Cc3cc(C)ccc3OC)ccc2C)cc1,0.20773305,0
1092,ZINC000257309401,-4.113510422,-1.192115946,2.921394476,0.017559524,COc1ccccc1[C@@H]1Cn2ccnc2CN1CC1CC1,0.86230224,1
1093,ZINC000008425806,-4.112425057,-1.716755804,2.395669253,0.033184524,O=C(Nc1ccc(/C=C/C(=O)c2cccs2)cc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.93911797,1
1094,ZINC000606440757,-4.112142582,-2.240820247,1.871322335,0.007142857,O=C(NCCc1ccccc1)Nc1ccc(-c2ccncc2)nc1,0.67090255,1
1095,ZINC000013578905,-4.111972746,-1.89846193,2.213510816,0.029910714,O=C(O)/C=C/C(=O)Nc1ccc(S[C@H]2CC(=O)N(c3c(Cl)cccc3Cl)C2=O)cc1,0.94833356,1
1096,ZINC000012136857,-4.111266587,-1.666628965,2.444637622,0.01235119,O=C1S/C(=C\c2cccc(Br)c2)C(=O)N1c1ccc(F)cc1,0.9706409,1
1097,ZINC000004118300,-4.111252996,-1.691286315,2.419966681,0.029910714,Cc1ccc(C(=O)/C=C/c2ccc(OC(=O)C(C)(C)C)cc2)cc1,0.029120015,0
1098,ZINC000005577405,-4.110434755,-1.663198283,2.447236472,0,O=C(O)C(COc1ccccc1)(Cc1ccccc1)C(=O)O,0.015156694,0
1099,ZINC000223103419,-4.109862352,-1.594733249,2.515129103,0.029910714,Nc1nc(NCCc2ccccc2C(F)(F)F)cc(C2CC(N)C2)n1,0.95103574,1
1100,ZINC000216542025,-4.109791705,-1.666628965,2.443162739,0.026339286,C[C@H]1CC(CO)=CC[C@@H]1C(=O)N1[C@H]2C[C@H]3CC[C@@]2(CS1(=O)=O)C3(C)C,0.9929387,1
1101,ZINC000000285086,-4.109319239,-1.538366953,2.570952287,0.03125,O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(C[C@@H]2CC=CCC2)CC1,0.95893186,1
1102,ZINC000101004236,-4.109124501,-2.149069172,1.960055329,0.007142857,C[C@@]12OC(=N)[C@](C#N)([C@H]1c1ccccc1)C(C#N)(C#N)[C@H](c1ccco1)O2,0.53864676,1
1103,ZINC000055053196,-4.108586224,-0.1761328,3.932453424,0.083630952,O=C(C/C=C/c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0.90156716,1
1104,ZINC000013899457,-4.108387769,-1.485490469,2.6228973,0.095684524,CN(C)c1ccc(/C=N/Nc2nc(Nc3ccc(Cl)cc3)nc(N3CCOCC3)n2)cc1,0.5629548,1
1105,ZINC000001729552,-4.108253011,-1.326227181,2.78202583,0.020833333,O=S(=O)(N1CCCCC1)N1CCCCC1,0.96376216,1
1106,ZINC000193484384,-4.108037439,-1.946675736,2.161361704,0.021130952,N#Cc1cc(C(=O)N(Cc2ccco2)c2ccc(F)cc2F)ccn1,0.86141056,1
1107,ZINC000059035118,-4.108008226,-1.538366953,2.569641273,0.020833333,O=C(Nc1ccc(OCC(F)(F)F)nc1)N[C@@H]1CCS(=O)(=O)C1,0.45463014,0
1108,ZINC000219625981,-4.107835904,-1.663198283,2.444637622,0.010416667,COc1ccc(OC[C@@H](C)NC(=O)CCCN(c2ccc(C)cc2)S(C)(=O)=O)cc1,0.32056037,0
1109,ZINC000000466525,-4.105979272,-1.962219861,2.143759411,0,O=S(=O)(c1ccc(Cl)c(C(F)(F)F)c1)N1CCCCCC1,0.7182227,1
1110,ZINC000012040004,-4.105754514,-1.716755804,2.38899871,0.024404762,Cc1ccc(C(=O)Nc2cnn(-c3ccc(C(=O)N4CCOCC4)cc3)c2)c(C)c1,0.8672727,1
1111,ZINC000033601736,-4.10539594,-1.494181066,2.611214873,0.017559524,COc1ccc(N(C)C(=O)Nc2cnsn2)cc1,0.37011638,0
1112,ZINC000098073036,-4.104587466,-1.230837474,2.873749992,0.017559524,Cc1ccc(CNS(=O)(=O)c2cc(Br)cc(C(F)(F)F)c2)cc1,0.26644406,0
1113,ZINC000071281360,-4.103762842,-2.415068321,1.688694521,0.003571429,O=C(CCn1ccc2c(Cl)cccc21)Nc1cccc(N2CCCCS2(=O)=O)c1,0.64063543,1
1114,ZINC000072422812,-4.103464053,-1.323998732,2.779465321,0.003571429,Clc1ccccc1C1(c2ccnc(CCc3ccccc3)n2)CCNCC1,0.9627698,1
1115,ZINC000056235204,-4.103418328,-0.424879232,3.678539096,0.024404762,O=C(c1ccoc1)N1CCCN(C(=O)[C@@H]2CC=CCC2)CC1,0.7691829,1
1116,ZINC001772709380,-4.103339199,-1.317296354,2.786042845,0.010416667,Cc1ncc(Cl)c(N2CCC[C@](O)(CN(C)C)C2)n1,0.9463837,1
1117,ZINC000005455547,-4.10308051,0.014412534,4.117493044,0.02827381,CCc1c(C)c(C#N)c2nc3ccccc3n2c1N/N=C/c1ccc(N(C)C)cc1,0.7298384,1
1118,ZINC000013585351,-4.102963421,-1.549037352,2.553926069,0.005208333,CCN(c1ccc(OCC(=O)Nc2cc(OC)ccc2OC)cc1)S(=O)(=O)c1ccc(C)cc1,0.29214326,0
1119,ZINC000012523978,-4.102320991,-1.326227181,2.77609381,0.015625,Cc1ccc(NC(=S)N/C(=N/S(=O)(=O)c2ccc(Cl)cc2)c2ccccc2)cc1,0.4664759,0
1120,ZINC000020558923,-4.102109204,-1.663198283,2.438910921,0.015625,O=C1/C(=C\NCc2ccc(F)cc2)S(=O)(=O)N(Cc2ccccc2)c2ccccc21,0.68666124,1
1121,ZINC000021523078,-4.102098259,-1.585763681,2.516334579,0.015922619,O=S1(=O)C[C@H]2N=C(N(Cc3ccc(F)cc3Cl)c3ccc(F)cc3)S[C@H]2C1,0.99557513,1
1122,ZINC000390829141,-4.101650006,-2.262621729,1.839028278,0.013988095,O=S(=O)(NCc1ccc(-c2ccoc2)cc1)c1ccc2c(c1)CCO2,0.16496405,0
1123,ZINC000032501589,-4.101512601,-1.856437473,2.245075129,0.005208333,Cc1ccc(CC(=O)/N=C2/S[C@@H]3CS(=O)(=O)C[C@H]3N2CCc2ccc(F)cc2)cc1,0.9344202,1
1124,ZINC000010314969,-4.101316167,-1.432901517,2.66841465,0.022767857,COC(=O)c1cccc(NC(=O)c2cccc(NS(C)(=O)=O)c2C)c1,0.83009416,1
1125,ZINC000260895187,-4.10116278,-1.891975245,2.209187535,0.026636905,Cc1ccc(N([C@H](C)C(=O)Nc2ccc(OC(F)(F)F)cc2)S(C)(=O)=O)cc1C,0.37459522,0
1126,ZINC000097757820,-4.100924025,-1.538366953,2.562557073,0.005208333,CC(C)Cc1ncc2c(n1)CN(C(=O)c1ccc(CN3CCCCC3)cc1)C2,0.5995472,1
1127,ZINC000006764323,-4.100551077,-1.20119232,2.899358757,0.013988095,CC(C)Sc1nc(N2CCNCC2)c2sc3c(c2n1)COC(C)(C)C3,0.98524344,1
1128,ZINC000096163531,-4.100537283,-1.432533552,2.668003732,0.013988095,Cn1nc(-c2cncc(N)c2)nc1N1CCOCC1,0.9163483,1
1129,ZINC000009212203,-4.100095564,-2.190365863,1.909729701,0.022767857,COc1ccc(Nc2nc(Nc3ccccc3)c3cnn(C)c3n2)cc1Cl,0.2808117,0
1130,ZINC000000871433,-4.099814429,-1.893583377,2.206231051,0,COC(=O)c1c(NC(=O)c2cc(OC)c(OC)c(OC)c2)sc(C(=O)Nc2cccc(C)c2)c1C,0.42564926,0
1131,ZINC000408659980,-4.098934381,-1.494181066,2.604753314,0.019196429,O=C1O[C@@H]2C[C@H]3C[C@@H]2[C@H]1[C@@H]3C(=O)Nc1ccc(Oc2ccc(Cl)cc2Cl)cc1,0.3073942,0
1132,ZINC000828388853,-4.098806425,-1.31276358,2.786042845,0.017559524,O=S(=O)(NC[C@H]1CCN(C2CCCC2)C1)N1CCCCC1,0.99912876,1
1133,ZINC000007738301,-4.098063621,-2.12946429,1.968599331,0.035416667,O=c1[nH]c(CSc2nc(-c3ccccc3)cs2)nc2ccsc12,0.85122204,1
1134,ZINC000008685804,-4.097987074,-0.424879232,3.673107843,0.060863095,CCN(CC)S(=O)(=O)c1ccc(N2C(=O)C[C@]2(/C=C/c2ccccc2)C(=O)NC2CCCC2)cc1,0.45413402,0
1135,ZINC000096110067,-4.09756274,-1.31276358,2.78479916,0.029613095,Cc1noc([C@]23COC[C@H]2CN(C(=O)c2ncccn2)C3)n1,0.9838305,1
1136,ZINC000001411430,-4.097335913,-1.804723632,2.292612281,0.054315476,CCOC(=O)COc1ccccc1/C=C1/C(=O)N(c2nc(-c3ccccc3)cs2)N=C1C,0.36488378,0
1137,ZINC000006180639,-4.097124749,-0.060988417,4.036136331,0.077083333,CN(C)c1ccc(/C=N/N=C(\Nc2ccccc2)c2ccccc2)cc1,0.6435611,1
1138,ZINC000257289814,-4.096926506,-1.230837474,2.866089032,0.022767857,CC(C)c1nccn1CC(=O)N1CCO[C@@H](c2ccc(Nc3ccc(F)cn3)cn2)C1,0.66695714,1
1139,ZINC000005446568,-4.096553404,-1.925813635,2.170739769,0,CC1=NN(c2cccc(C(F)(F)F)c2)C(=O)/C1=N/Nc1cccc(C)c1,0.6904674,1
1140,ZINC000408827135,-4.096070726,-2.039064589,2.057006137,0.031547619,C#CCOc1ccc(Cl)cc1/C=C1/C(=O)NC(=O)N(c2cc(C(F)(F)F)ccc2Cl)C1=O,0.9755587,1
1141,ZINC000675021818,-4.095975613,-1.856437473,2.23953814,0.015625,O=C(c1ccoc1)N1CCC2(CC1)C[C@H](Oc1cnccn1)CCO2,0.970549,1
1142,ZINC000004119099,-4.095255051,-0.216970001,3.878285049,0.038392857,C(=N/Nc1nc(Nc2ccccc2)nc(N2CCCCC2)n1)\c1ccccc1,0.73953676,1
1143,ZINC000113956844,-4.095058281,-1.538366953,2.556691328,0,COC(=O)c1cccc(NC(=O)[C@@H](C)N(c2ccccc2F)S(C)(=O)=O)c1,0.37720707,0
1144,ZINC000033613190,-4.095011332,-1.815300042,2.27971129,0.010416667,Cc1ccnc(-n2c(C)cc(/C=C3/C(=O)N(Cc4ccco4)C(=O)N=C3O)c2C)c1,0.91730344,1
1145,ZINC000002072208,-4.094459602,-1.917775127,2.176684475,0.003571429,COC(=O)c1c(NC(=O)c2cccc([N+](=O)[O-])c2)sc(C(=O)Nc2cccc(C)c2)c1C,0.62906826,1
1146,ZINC000408731788,-4.093696848,-2.676612535,1.417084313,0.019494048,COc1ccc(C(=O)[C@H](Cc2ccc(Cl)nc2)C(=O)c2ccccc2)cc1,0.13941471,0
1147,ZINC000588229342,-4.093197872,-1.494181066,2.599016806,0.003571429,C=CCSC1=NN2[C@@H](c3cc([N+](=O)[O-])ccc3Cl)Nc3ccccc3[C@@H]2C(=O)N1,0.81200343,1
1148,ZINC000257234724,-4.092831051,-1.50997585,2.582855202,0.029613095,CN1CCN(Cc2ccnc(N3CCOCC3)n2)C[C@H](Cc2cccc3ncccc23)C1,0.91688156,1
1149,ZINC000072336279,-4.092576351,-1.967314342,2.125262009,0.023065476,F[C@]1(Br)[C@H]2[C@H]3[C@H]4C=C[C@@H]([C@@H]3C3(CC3)[C@H]21)C41CC1,0.99999887,1
1150,ZINC000014068531,-4.091808499,-1.945129266,2.146679233,0.013988095,COc1ccc([C@H]2CCCCCN2C(=O)/C=C/c2ccc(OC)c(S(=O)(=O)N(C)C)c2)cc1,0.19102219,0
1151,ZINC000013098311,-4.091020451,-2.039064589,2.051955862,0.024702381,C[C@@H](/C(=N/O)c1ccccc1)/[N+]([O-])=C/C=C/c1ccccc1,0.42131284,0
1152,ZINC000222579689,-4.090794603,-1.856437473,2.23435713,0,COc1ccc(NC(=O)CCCN(c2ccccc2OC)S(C)(=O)=O)cc1Cl,0.88451225,1
1153,ZINC000005346476,-4.090514534,-0.991854236,3.098660299,0.131845238,Oc1ccc2c(c1)Oc1ncn3nc(-c4ccc(F)cc4)nc3c1[C@H]2c1cccnc1,0.7160162,1
1154,ZINC000584897194,-4.090361087,-2.082679833,2.007681254,0,CO[C@@H]1CS(=O)(=O)C[C@H]1n1cnc2sc(-c3ccccc3)cc2c1=O,0.53302777,1
1155,ZINC000006007336,-4.08937835,-1.663198283,2.426180067,0.020833333,COc1cccc(-c2n[nH]c(=S)n2/N=C/c2c(OC)cc(OC)cc2OC)c1,0.53154916,1
1156,ZINC000020450804,-4.089339245,-1.326227181,2.763112065,0.020833333,Cc1ccc(CN(c2ccc(C(=O)NCc3ccc(OC(C)C)cc3)cc2)S(C)(=O)=O)cc1,0.49263394,0
1157,ZINC000015523604,-4.089070576,-0.401782352,3.687288224,0.06860119,C/C1=C/C(=O)O[C@@H]2C[C@@H](CC[C@H](C)/C=C/C=C/CC1)O[C@@](O)([C@@H]1CSC(=O)N1)C2,0.001255577,0
1158,ZINC000014956384,-4.08879142,-1.308365316,2.780426104,0.020833333,O=C(C1CCC1)N(CCN1CCCCC1)C[C@@H]1CCCN(C2CCCC2)C1,0.987578,1
1159,ZINC000017299486,-4.088481012,-1.527682907,2.560798106,0.05922619,Nc1ccccc1/C=C/c1c[nH]c2ccccc12,0.9802391,1
1160,ZINC000035323142,-4.088045256,-1.432901517,2.655143738,0.007142857,Nc1nc2cccc(Br)n2n1,0.38943616,0
1161,ZINC000002439646,-4.087830637,-1.308365316,2.779465321,0,O=C1C[C@@H](c2ccc(F)cc2)Cc2nc3nc4ccccc4n3cc21,0.6513825,1
1162,ZINC000072467820,-4.087705717,-1.077578501,3.010127216,0.003571429,O=c1nc(Nc2nccc(-c3ccccc3)n2)[nH]c2ccsc12,0.64088005,1
1163,ZINC000000334904,-4.086967605,-2.184684339,1.902283266,0.037053571,O=[N+]([O-])c1cccnc1Sc1ccc(F)cc1,0.9942607,1
1164,ZINC000000384108,-4.086878982,-1.756461986,2.330416996,0.038690476,COc1ccc2ccc3cccc[n+]3c2c1,0.16129512,0
1165,ZINC000299802059,-4.085728169,-1.705943434,2.379784735,0.083779762,c1ccc(-c2ncc3c(n2)CN(Cc2cncn2C2CCCCC2)C3)cc1,0.29015133,0
1166,ZINC000067336049,-4.085385642,-2.376890483,1.708495159,0.02827381,CS(=O)(=O)c1ccc(NC(=O)c2sccc2NC(=O)c2cnccn2)cc1,0.71425194,1
1167,ZINC000257259418,-4.084826231,-1.871723108,2.213103123,0.02827381,O=C(c1cccc(N2CCCCS2(=O)=O)c1)N1CCOC[C@H](Cc2cccc3[nH]ncc23)C1,0.54516953,1
1168,ZINC000014751740,-4.084482122,-2.33864062,1.745841502,0.021428571,CC[C@@H](C)CNc1cnc2c(c1)c(NC(=O)COC)c(C(=O)OC)n2CCCc1ccccc1,0.6934015,1
1169,ZINC000257303422,-4.08382276,-1.248468576,2.835354183,0.008779762,CCn1cc(C(=O)N2CCC(C)(c3ncc(C)s3)CC2)cn1,0.99673724,1
1170,ZINC000016676180,-4.083388109,-1.957309341,2.126078768,0.064732143,Fc1ccc(Cl)cc1/C=N\Nc1nc2ccccc2s1,0.75957185,1
1171,ZINC000004998584,-4.083343923,-2.12946429,1.953879633,0.025,Cn1nnnc1NCc1ccc(-c2ccc(Cl)cc2Cl)o1,0.20184045,0
1172,ZINC000009219899,-4.082268415,-2.33864062,1.743627796,0.026636905,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccc(OCc2cn3ccccc3n2)cc1,0.25739983,0
1173,ZINC000026983882,-4.08168933,-1.663198283,2.418491048,0,Cc1ccc(NC(=O)CSCC(=O)N[C@@]2(C)CCS(=O)(=O)C2)cc1,0.80167425,1
1174,ZINC000027644755,-4.081639944,-0.886243158,3.195396786,0.056845238,CCOC(=O)c1cccc(N[C@@H](c2ccncc2)c2ccc3cccnc3c2O)c1,0.3115263,0
1175,ZINC000004053031,-4.08130391,-1.494181066,2.587122843,0.045238095,FC(F)(F)c1nc2ccccc2n2c(/C=C/c3ccccc3)nnc12,0.70926756,1
1176,ZINC000257223017,-4.08086434,-1.494181066,2.586683274,0.003571429,O=C(NCCn1ccnc1)C1(Cc2cccc(-c3ccc(F)cc3)c2)CCOCC1,0.99374485,1
1177,ZINC000019535620,-4.080763541,-2.451804715,1.628958826,0.042559524,COC(=O)c1ccc([C@@H]2C(C(=O)OC3CCCCC3)=C(C)NC3=C2C(=O)CCC3)cc1,0.2716655,0
1178,ZINC000012957768,-4.080637592,-1.663198283,2.417439309,0,Nc1c([N+](=O)[O-])cccc1C(F)(F)F,0.98892695,1
1179,ZINC000012999940,-4.080522673,-1.666628965,2.413893707,0.017559524,O=C(NC1CC1)c1ccc(CN(Cc2ccco2)S(=O)(=O)/C=C/c2ccccc2)cc1,0.7477227,1
1180,ZINC000110143329,-4.080365791,-1.494181066,2.586184725,0.071279762,N=C1N=C(O)NC(=O)/C1=N/Nc1ccccc1Br,0.9790955,1
1181,ZINC000004086873,-4.08032104,-1.778264437,2.302056603,0.01235119,COc1ccc(N2C[C@](O)(c3ccc(Br)cc3)[N+]3=C2CCCCC3)cc1,0.2110543,0
1182,ZINC000019300653,-4.080292143,-1.716755804,2.363536339,0.008779762,CC(C)n1ncc2[nH]c(-c3ccc(-c4ccccn4)cc3)nc21,0.25259808,0
1183,ZINC000004681244,-4.08010345,-1.549037352,2.531066097,0,C[C@H](NC(=O)COCC(=O)N(C)C)C12CC3CC(CC(C3)C1)C2,0.99991995,1
1184,ZINC000015188040,-4.08000797,-1.477005419,2.603002551,0.024404762,C[C@H]1CCN(c2ccc([N+](=O)[O-])cc2/C=C2/C(=O)NC(=S)N=C2O)[C@@H](C)C1,0.88574296,1
1185,ZINC000005027927,-4.079945803,-2.212866159,1.867079644,0.008779762,COc1ccc(N(C(=O)c2ccccc2)S(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1,0.37379885,0
1186,ZINC000032544419,-4.079392782,-2.210718949,1.868673834,0.003571429,COc1ccc(CCNc2ncnc3cc(OC)ccc23)cc1,0.09793901,0
1187,ZINC000015037721,-4.079227663,-2.045736803,2.03349086,0.021130952,O=C(CCN1C(=O)/C(=C/c2cccs2)SC1=S)Nc1ccccc1C(F)(F)F,0.99403405,1
1188,ZINC000000295969,-4.079062678,-0.088346983,3.990715695,0.094047619,c1ccc(Nc2nc(-c3cccs3)cs2)nc1,0.98270065,1
1189,ZINC000241926474,-4.078829304,-1.485490469,2.593338835,0.041964286,CN1CCN([C@H]2CCCCN(CCCO[C@@H]3CCCCO3)C2)CC1,0.9993074,1
1190,ZINC000408728186,-4.078418826,-1.720256958,2.358161869,0.007142857,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@H]2[C@H](C1=O)[C@@]1(CO)C=C[C@H]2O1,0.7898105,1
1191,ZINC000000086385,-4.078054239,0.208130079,4.286184318,0.146279762,Oc1c([C@H](Nc2ccccn2)c2ccc(F)cc2)ccc2cccnc12,0.7827071,1
1192,ZINC000012461771,-4.077930946,-1.077578501,3.000352445,0.154613095,C/C(=N\S(=O)(=O)c1ccc(C)cc1)Nc1ccc(O)c(C)c1C,0.39894155,0
1193,ZINC000020137529,-4.077895862,-1.663198283,2.414697579,0,Cc1ccc(C(=O)Nc2ccc(-c3ccc(CO)o3)c(C)c2)cc1,0.49575335,0
1194,ZINC000096260214,-4.077798285,-1.856437473,2.221360812,0.03125,O=C(c1cccnc1)N1Cc2[nH]nc(COCCO)c2C1,0.9187101,1
1195,ZINC000003618344,-4.077721925,-1.663198283,2.414523642,0,O=C(O)COCC(=O)Nc1cc(SC[C@@H](O)CO)cc([N+](=O)[O-])c1,0.6977534,1
1196,ZINC000100068590,-4.077084701,-1.920478637,2.156606064,0.037053571,O=C1c2ccccc2[C@]2(c3ccccc3)O[C@@]12c1ccccc1,0.1913382,0
1197,ZINC000096051177,-4.076320128,-2.082679833,1.993640295,0.026041667,FC1(F)CCN(Cc2ccsc2)C[C@@]12CCN(c1cnccn1)C2,0.999712,1
1198,ZINC000004166363,-4.075950052,-2.131767804,1.944182248,0.021130952,Clc1ccccc1CSc1ncnc2c1nnn2Cc1ccccc1,0.7623179,1
1199,ZINC000017017028,-4.075872685,-2.141420825,1.93445186,0.010714286,Fc1ccc([C@@H]2N=C(S)NC3=C2CCc2ccccc23)cc1,0.9930176,1
1200,ZINC000012436739,-4.074900598,-1.20119232,2.873708278,0.076488095,Cc1cccc(OCCOc2cccc(/C=C3\C(=N)N4N=C(C(F)(F)F)SC4=NC3=O)c2)c1,0.89525974,1
1201,ZINC000009123695,-4.07483823,-1.666628965,2.408209265,0.01235119,C=CCN1C(=O)C(O)=C(C(=O)c2ccc(Br)cc2)[C@H]1c1cccc(F)c1,0.58554083,1
1202,ZINC000096475425,-4.074693149,-1.317296354,2.757396796,0.005208333,O=C(NCCOc1ncc(Cl)cc1Cl)C1=CCCCO1,0.9941757,1
1203,ZINC000003846871,-4.074119997,-1.538366953,2.535753044,0.010416667,C[C@@]12CCC[C@@H]1[C@@H]1CC[C@H](CC(=O)O)[C@@](C)(CC(=O)O)[C@@H]1CC2,0.19046764,0
1204,ZINC000409060014,-4.073813552,-1.942208205,2.131605347,0.024702381,COCCCN1C(=O)/C(=C\c2cc(C)n(-c3cc(Cl)ccc3C)c2C)C(C(=O)OC)=C1C,0.13808164,0
1205,ZINC000013566974,-4.073621101,-1.663198283,2.410422818,0.015625,C[C@@H](Sc1nnc(-c2ccccn2)c(-c2ccccn2)n1)C(=O)c1ccc(F)cc1,0.36034474,0
1206,ZINC000019796909,-4.073372012,-1.698947927,2.374424085,0.01235119,N#Cc1cnc(N2CCC(Cc3ccccc3)CC2)nc1N,0.96250504,1
1207,ZINC000003100201,-4.073307685,-1.663198283,2.410109403,0.010416667,Cc1ccc(S(=O)(=O)Nc2nc3ccc(NC(=O)c4ccc(N)cc4)cc3s2)cc1,0.6715623,1
1208,ZINC000019324052,-4.073307685,-1.663198283,2.410109403,0.015625,C=CCN[C@@H](N)SCCCCS[C@H](N)NCC=C,0.99947745,1
1209,ZINC000245225724,-4.072819592,-1.477005419,2.595814173,0.003571429,Cc1ccc(NC(=O)[C@@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@H]32)c(C)c1,0.51549065,1
1210,ZINC000009404397,-4.07269519,-2.173542182,1.899153009,0.019196429,N#C/C(=N\Nc1ccc(I)cc1)c1nc(-c2cccc([N+](=O)[O-])c2)cs1,0.54728115,1
1211,ZINC000018197656,-4.072021662,-1.308365316,2.763656345,0.005208333,CN(C)c1ccc([C@@H]2C3=C(C[C@@H](c4cccs4)CC3=O)Nc3ncnn32)cc1,0.95182586,1
1212,ZINC000100732314,-4.071608095,-2.128497685,1.94311041,0.019494048,OC12CC3C[C@@H](C1)C1(NCCS1)[C@@H](C3)C2,1,1
1213,ZINC000008913810,-4.071472419,-1.416931946,2.654540473,0.088839286,Cc1cccc(N2C(=O)N=C(O)/C(=C\c3ccc([N+](=O)[O-])o3)C2=O)c1,0.93454933,1
1214,ZINC000071282849,-4.071422415,-1.663198283,2.408224133,0.005208333,Cc1nn([C@H]2CCS(=O)(=O)C2)c2c1[C@@H](c1ccc(F)c(F)c1)CC(O)=N2,0.995334,1
1215,ZINC000020405319,-4.071407548,-1.663198283,2.408209265,0.005208333,CC(C)(CNc1ncccc1[N+](=O)[O-])SCc1ccc(F)cc1,0.9788788,1
1216,ZINC000257237903,-4.071379316,-1.538366953,2.533012364,0.010416667,Clc1ccccc1CN1CCO[C@H](c2cncc(Nc3ncccn3)n2)C1,0.639563,1
1217,ZINC000003878785,-4.07121704,-1.077578501,2.993638538,0.034821429,O=C(c1ccc(Br)cc1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,0.9591131,1
