,ST16924,ST17220,ST17263,ST17530,ST17584,ST17700,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25947,ST25968,ST25998,ST26024,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26267,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST26988,ST26992,ST27058,ST27087,ST27088,ST27219,ST27223,ST27284,ST27341,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST364,ST377,ST403,ST609,ST61,ST610,ST621,ST642,ST647,ST689,ST823,ST967
4312,1.1117003,0.9806097,0.6612269,-2.4230578,0.009268567,1.0467907,0.92325366,1.0139064,1.236228,-1.7051537,-0.7706205,0.92852366,-0.12542696,3.1294308,1.81755,-1.1051619,1.40155,1.1091481,-0.22251575,1.4660327,-0.42077082,-1.9897978,-1.9984198,-1.3920084,0.9470546,-0.7553077,0.7647135,0.88572043,0.30611348,-2.7750187,-2.9926257,-2.838335,-0.95966303,-0.4012538,-2.539261,-2.9781609,0.53325295,0.19156274,-0.4578067,-0.3037353,0.20919979,-0.41580024,-1.7378023,-0.66835004,1.0551199,3.0916603,1.7861519,0.33839244,1.1578321,1.4051516,1.4694402,0.2463839,0.35002524,1.3390775,1.5481125,-0.6753113,-0.99590206,-1.3419499,-0.2313022,0.63572323,0.30737668,-0.92029065,-0.32491568,0.5439,0.39525077,2.72332,3.2365513,-0.27467456,0.82216525,0.05070253,1.2539933,0.8154073,1.0468211,-1.3073255,1.4544561,0.121713564,-0.114613995,1.151844,-0.07320237,-0.14808601,0.7496797,0.8379302,-0.73875356,-0.1915487,-2.0617151,-0.19609037,1.5033612,1.237196,0.80192536,2.2048378,-0.09244704,-1.8068613,-0.998943,1.4646405,1.2906117,0.78992766,0.115860835,0.09272672,1.9617136,2.242748,0.119183846,0.41189846,1.7222756,-1.2921019
4313,1.2317135,-0.3881313,-0.3841514,-0.10802314,0.1819163,-0.7447733,1.2685823,0.41708395,8.354179,0.08285582,-0.25751275,2.3561387,1.9292116,2.200311,5.6915,-0.99062914,6.79705,7.527841,0.15042272,7.962723,-0.6193252,-0.17207637,-0.7726542,-1.0499775,0.48024684,-0.5509475,1.8320931,-0.8904605,0.2715289,-0.40274104,-0.638262,0.114027455,0.10515189,0.76599944,-1.1053853,-1.052263,-1.2117718,0.8573209,-0.08839893,0.53491706,-0.4112493,-0.065968946,-1.1028758,5.1157503,0.12970155,0.58893836,0.5059604,-0.14019686,2.179609,1.8104672,1.7611389,-0.16306655,0.0045010373,2.7778924,1.3442005,-0.3570293,-0.31078976,1.3111,1.5230689,2.0026364,0.8199344,-0.41932476,0.15309726,3.7456,0.15479916,1.8168979,3.1552272,-1.0480906,1.1846004,-0.07286456,-0.4700078,0.40028644,7.662966,1.5184361,6.350561,0.18836829,-0.5537817,-0.48770657,0.009120377,0.84236753,-1.2140429,-0.09023909,-0.61779344,-0.4117785,-0.9796271,-1.0550654,-0.90667343,0.18408078,-1.3389609,-0.5809388,-0.17335781,-0.15043841,-1.0478089,0.015641555,1.3255949,-0.4972406,0.08236268,1.2229121,2.6756778,1.7026589,-0.28588295,-0.5582311,-0.294128,0.75994384
4331,1.2833824,-0.5070723,0.47669822,0.19976936,-0.6047558,-1.8168957,-0.5422941,1.1861811,-6.821167,-0.41003293,0.30010122,-1.1256258,-3.192387,-1.978143,-0.25555003,-0.07411294,-5.9672003,-7.825304,-0.18913344,-5.805685,-0.5161208,1.9348183,-0.2444484,-1.4341335,0.13033436,0.34743306,2.0339136,-1.3941993,0.25084785,0.1872251,-0.008044884,0.11150779,-0.24707301,-0.25634712,-0.44614947,-0.027749911,0.2638976,-1.1216747,-1.9066845,-0.112127274,-1.0073216,-0.41071457,-0.8577302,-3.1118498,-0.4474671,1.7093074,2.8838766,4.1718416,-1.6306275,-0.7973405,-2.0380096,0.65018296,0.15494272,-1.264885,-0.35108742,-0.7420641,-0.09755047,-2.2234,1.0291357,0.5505077,0.30663314,0.09315592,-0.43471408,-4.22255,-0.2902367,-1.216132,-2.4887655,0.5470301,0.35902607,-0.18354593,-0.61908644,-0.5361589,-0.26228845,-8.387302,-2.788395,0.85183126,-0.7077968,-0.44963545,0.4350198,-0.13267404,0.05014713,-0.34995824,-0.18143061,0.61939853,6.044591,0.24925452,2.7158513,-0.13220105,-1.0714676,-0.07710844,1.289819,-0.1527448,0.37860888,-1.1429039,0.39853933,0.85715735,0.44701183,-0.50778866,-2.430678,0.16912013,-1.086139,0.48564366,1.1333225,-0.30303073
4482,1.1301417,1.9351796,0.3861041,0.2993494,2.8201256,-5.406045,0.99719995,0.7332651,7.253069,1.7045867,1.2977968,3.1912785,4.675108,3.0701952,4.9745502,0.33890796,9.652349,9.774496,1.3822153,7.3385983,-1.6834389,1.0773828,-0.7491816,0.6013533,-0.4656986,-1.5029147,1.5698626,0.70170456,-0.6715851,-1.217004,-1.3943882,0.34946528,-3.720446,-0.023060441,-0.6202914,-1.3913989,1.6246762,-0.8776467,-2.3514228,0.5070259,0.25659174,1.4340894,0.5015135,9.629601,-0.60507685,-3.5821338,-4.2102885,-4.73906,0.40687782,-0.14888963,0.50025326,-0.013625264,-1.9953413,0.32196915,-1.1796128,-0.14892492,-0.018181443,-0.0176,3.206077,2.6880918,1.1321414,-0.24154031,-0.1979911,4.6888,2.57949,0.4572654,0.10723454,-0.32007483,-0.054847993,0.60888976,0.43766713,0.40801919,8.971619,-0.91998744,8.119586,0.3122394,-1.2334973,0.25773254,-0.9361168,-0.46239358,-0.274275,-0.3520139,-0.52413917,-0.1717728,-1.0115256,0.34532228,1.0919036,-0.14689675,-0.29952037,-0.42373285,-0.20502077,0.08979734,-0.5983025,-3.0550594,-1.3423631,-0.1568535,-0.1853246,-4.50368,0.30326575,-1.9263693,-0.2644515,0.37494949,-0.33306545,0.69444996
4582,0.15828112,0.112761706,-0.3430202,-0.25099856,-0.1868194,-0.23078616,-0.26002157,1.1851578,8.367204,0.02768039,-0.009298459,4.4476337,1.9684775,0.74815124,4.72795,0.8252729,10.0,8.0318985,1.1007774,6.0762277,-0.9921866,-0.20785487,-0.07813949,-1.4693785,-0.010704618,-0.08861828,-0.322662,0.46696514,-0.38580644,4.601999,2.6750648,3.946647,2.0859277,-0.5097476,3.072418,0.99581075,-0.82520264,0.41281012,1.1508616,0.826107,0.44632995,0.04345411,2.6896334,9.58245,0.9784261,-0.07776976,1.5635881,-0.7631216,0.8511373,1.1858367,2.7799141,0.10345283,-1.0483587,0.7891539,-0.07931596,0.25950095,-0.13493747,1.19955,3.242534,3.8827739,0.09590602,-0.3522132,0.13882259,9.151051,-0.09579469,4.009824,3.6735911,-0.5151007,-0.18257982,-0.34678572,-0.73166496,-0.19737133,9.934902,4.5811706,9.204214,-0.62333983,0.35548022,-0.25760075,-0.3498128,0.93372464,-1.1493101,-0.86567533,0.42081344,-1.002172,1.2099093,0.5818371,0.3952782,-0.3193357,-0.048629407,-0.8426232,0.03407353,1.274249,-0.56811994,3.2565773,1.0798397,-0.48723742,-1.2969332,0.42908907,2.0246964,1.3976557,-0.30730027,-0.03259413,-1.5996358,-0.32565162
4605,-0.74363136,1.4718585,0.43019637,-2.5490775,0.11294627,0.52321255,-0.9914858,-1.3170505,0.9619831,-3.7317286,1.512199,-0.497777,-3.3935604,-5.517178,0.30505002,-0.5305077,-1.0833,-1.6384126,-6.3632126,-1.4768969,0.50504607,-4.4485188,-0.35755345,-2.039262,-0.63399875,-0.45886144,-2.4254324,0.31175226,-0.10077441,-1.204273,-1.070115,-1.3601937,-1.8201354,-1.1393203,-2.8129914,1.1084912,-0.93907917,-0.19079006,-0.8666215,-0.6470749,-0.8681193,-1.7231143,-0.67468625,-0.8308,-0.7736867,-4.333087,-2.7931132,-4.231522,-4.2251797,-0.72754514,-2.889543,-0.10576227,-1.0565523,-3.1076512,-0.050214514,-0.31582654,-0.5614995,-1.9604499,-0.112361394,-0.032148406,-0.35247946,1.0032704,-0.07392779,-1.5776,-0.2640124,-1.406688,-1.3942711,0.43527168,-0.65185726,-0.8332403,0.7921771,0.3035877,0.29068702,1.588862,0.7928013,-0.024581496,0.6381056,0.20739557,0.83249736,0.5956578,0.31771874,-0.14519987,0.41026384,0.086497284,-4.6490374,1.7622266,-1.4542447,-0.48253977,-0.84183496,-0.56501865,0.007780431,0.5447725,0.5085623,1.2797947,-0.3858561,-0.43233263,0.19652803,0.1987546,-4.2087083,-1.0742283,1.2186525,0.22345057,-1.1478026,-0.3799528
4609,2.210125,-0.7615706,0.42201558,-2.4360044,0.4980982,-1.8574831,0.6317432,-1.9611399,0.8528869,-5.858392,0.07915754,-0.073222876,1.1979458,-0.70324504,-3.79725,-0.6599016,-10.0,0.80882144,1.8767183,-6.3650227,0.12244457,-6.12243,-0.7251562,-1.6563463,0.094917774,1.6522341,-0.9687677,-0.16477334,-0.38717386,-5.7188435,-3.18731,-5.3868537,-4.2779007,0.6712531,-4.3312416,-0.6484111,0.19626786,-0.72751915,-2.7924829,0.060706276,-0.10565964,0.14949405,-1.0129067,-4.5587997,0.5287696,-2.4342203,-8.8918,-4.6554837,2.653844,2.161413,2.2891936,0.12952735,-0.28718498,0.40396672,0.6898887,-0.6234696,0.28013486,-0.66865,-3.134325,-1.210808,0.10111891,0.24219057,-0.029468138,1.7478,-0.20711923,-2.6608474,-2.6669471,-0.4053175,-0.42814684,0.39254612,-1.2075593,-0.39919525,-9.5043125,-3.6228712,-10.0,-0.4965595,0.37170017,0.51409435,0.5714626,-0.14112784,-0.6322697,-0.7935651,0.15424383,0.36148965,2.256497,0.09975894,-0.16385876,1.0833913,0.09493074,0.6766516,-0.09765374,0.43645647,0.82055956,-1.6748154,-1.0184338,-0.026364192,0.66671467,-0.92799866,2.5552816,0.7493411,-0.8345461,0.24297637,0.6978699,1.2387333
4616,-0.056144044,0.7042934,-1.1251544,-3.416785,0.27442816,1.6934906,-1.7464006,-0.032900095,9.1331835,-1.7003279,-0.08354384,-0.73848987,-1.567713,-1.5807507,1.965,-0.076096,0.1002,5.375841,0.28908202,-1.1622876,-0.6578693,-1.1574795,-0.83474666,-0.951927,-1.1363137,-1.3193338,0.48604926,-1.161867,-0.14161846,0.99519455,1.2587512,1.8924133,2.1955824,1.0922652,-0.614537,-0.654004,-0.8781013,-1.4311781,-0.45933664,-0.40542758,-0.7221545,-0.5487132,-1.7220612,2.88855,-2.1099815,3.4710128,3.3541732,2.3420591,1.6267116,-0.61121756,0.2716462,-1.0839081,-0.37929899,0.43972874,0.7203871,0.01588104,-0.058582395,-0.9018,8.104394,6.7462687,-0.8074476,-0.4143685,-1.3731074,7.1953497,-0.054627836,7.654364,7.439845,-0.5375458,-0.89279693,-1.5846193,0.19995406,-0.19173053,-0.76670957,3.8349679,0.31519896,0.009038016,0.03130372,-0.20040354,0.36742842,-1.4355652,0.16993564,-0.81252205,-0.95444685,-0.52349293,9.263508,0.16597486,-0.6730434,-0.3937765,0.1828126,1.2821932,-0.36013493,0.3982373,0.48603213,0.23594125,0.9041314,-0.05396069,-0.4203942,0.836924,1.8542931,4.657112,-0.07481412,-0.043472715,0.5667523,1.847794
4638,-0.20374477,-0.6224,-0.66430306,2.188996,-1.6216484,-1.2802584,0.30028427,-0.6472788,3.0349038,1.5970366,-0.37876457,0.014233053,0.27469975,0.6698606,0.47045004,-0.67757905,0.8092,0.36049446,-0.1355167,0.8778794,0.4173025,1.6734287,-0.36721167,-0.9966409,0.49421474,0.6730232,0.34123608,-0.45902658,-0.64760494,2.3408644,1.6921011,2.152335,-1.3923883,0.84775966,2.004798,0.7197404,-0.18344551,-1.4120847,-0.38290745,-0.05454631,0.5585451,1.1705693,-0.29732448,0.93155,0.44952703,1.8968683,0.8154706,-0.57222474,1.0514839,0.4374145,-0.20047617,0.6980429,0.07555124,0.7007158,-0.26334167,-0.27577674,0.10853261,0.48780003,-0.46439168,-1.0142095,0.7521743,-0.9489024,-0.00020641088,-1.2946501,0.05329369,1.6451058,1.8780593,0.4920496,-1.1499106,0.85647416,0.72611165,-0.24626893,2.1157827,-2.2049334,2.1826046,-0.20555077,-0.27634993,0.04731907,-1.1955702,-0.40637845,0.31389093,-0.5704855,-0.46726424,-0.41105643,0.98128283,0.2735873,0.7158406,0.44924888,-0.72300744,-0.15936998,-0.34125438,-0.44938394,0.39082167,-0.09631269,0.16686313,-0.97219825,-0.34591854,-0.8688955,-0.37025076,0.7167656,0.15899469,-0.45983708,0.4235808,0.03181997
4651,0.6468638,0.0819315,-0.8862735,-0.4176443,-0.6851383,-5.0934415,1.3212373,0.9541327,-2.2804635,-0.49767235,-0.37436238,0.20576967,-0.5350834,0.9689448,-0.39814997,-1.6738014,-3.6434002,-3.6584582,-0.3150513,-6.1576886,0.4196614,-0.89930874,-3.0661166,-1.9903718,0.6156093,0.06794152,0.56294596,-0.20468557,0.7228127,-3.4571266,-2.2387867,-2.706613,-0.8103652,-1.3807831,-1.539934,-0.8315601,0.524891,-0.56013674,-1.0270724,-1.4801946,-0.826597,0.08588602,-2.1299891,-4.3738,0.22253262,4.2101936,-0.87506425,-0.39728308,-0.66618145,0.24715526,-1.2576686,2.8093352,2.4448364,-0.26526445,1.4921896,-0.1801365,0.020008786,-2.72125,-0.68526274,0.17262572,0.68573767,0.3136667,0.12642321,-2.3902001,0.96553236,1.0465472,2.0712414,-0.5570034,0.30215037,0.75714445,0.3295817,-0.5925963,-5.7977133,-8.366203,0.48650295,-0.6292194,-0.06679262,0.090880044,-0.14729233,-1.120064,-0.13767369,0.19065462,-0.033637702,-0.34785074,3.0427403,0.38131252,0.20946588,0.22272015,-0.06320846,0.33256638,-0.8938685,-1.3637064,-0.08023262,-1.7232141,-0.40732366,0.32998008,-0.32157537,-1.7689562,0.220807,1.5244639,-1.143501,0.12763879,1.1688104,0.14805628
466,-1.1634284,0.25286144,0.49718595,1.5640568,-0.14516772,0.13837793,-0.5961892,-1.6647624,-5.0955048,0.8951938,1.0154196,-3.407971,-1.2792842,-2.001617,-5.7078,-0.0032013133,-5.6732,-4.9580197,-1.8501797,-5.526155,-1.3536494,1.005552,-0.35528398,0.95521843,0.2825464,-0.0041297376,-0.090023816,0.037460193,-0.48342952,-1.7400916,-1.2883554,-2.2316358,-6.566833,-0.2537389,-2.3435395,-0.5964876,0.6814004,-0.5205122,-3.5823534,0.46853623,-0.0053729415,-0.9242354,-0.47397164,-5.4905,-1.0607743,-6.4809856,-6.5293093,-4.6526585,-1.3395491,-0.39282006,-0.92333174,-1.2125349,-0.93169165,0.17007302,-0.3206832,-0.652954,-0.58861387,-0.63645,2.0031781,0.50461924,-0.5981164,0.63022137,0.39986515,-3.65515,-0.44281888,-2.997392,-3.281387,-0.015852917,-0.34121612,-1.2468449,-0.18286684,-0.9232404,-3.8202882,-2.1256342,-6.5281186,1.1109047,-0.20987831,-0.42338526,0.24968724,1.3360829,-0.99653494,-0.8847543,-0.58360064,0.34910583,6.325076,0.18092099,-0.27305412,-0.36746448,-1.6238949,-0.37199423,0.7419964,0.52479327,0.48646724,-4.8738194,-0.55057085,-0.5532393,-3.2837024,0.90579736,-1.2271101,-2.099968,-0.18720594,1.040265,-1.2562958,0.04892537
4690,-1.5496867,-0.6060284,0.4477494,1.3154488,-1.2943821,0.1650488,-0.39668256,-1.0392228,-1.1813102,1.394579,-0.22742271,1.9097197,-0.02618353,1.0111277,1.6202,0.704076,-1.2771001,-0.49167773,0.4254866,-0.93536663,-1.020977,0.7181585,-0.19836095,1.5021446,1.1483034,-1.1734183,1.4433154,0.24495368,-1.4757645,0.5023414,0.18954912,1.931732,2.117469,0.6770342,1.7498074,0.21203744,-1.4508598,-0.8038635,1.5192467,0.52614903,0.4053042,0.42705014,0.24686442,1.4705501,-1.324181,0.71973306,-0.5908518,0.28187895,-0.3382241,0.00829687,1.0889478,-0.70629495,0.1871691,0.70070326,0.7214222,-0.27641818,1.4943392,-0.058349997,-1.3250253,-0.8019103,-0.6412214,0.03147414,0.5293355,2.1765501,0.6870584,-0.6728929,-0.20102859,0.12955253,0.045039043,-0.20139198,-0.76473004,-0.14760719,-1.8405609,-1.4426856,-1.1867499,0.32773006,-0.2988595,-0.74984163,-0.10773042,-0.24996382,-0.5434676,-0.47707573,-0.20598829,-0.29386777,1.691812,0.00830121,0.16251695,-1.5252118,0.39170763,0.28733534,0.021357134,0.11932719,-1.4776263,0.30572596,-0.22331996,0.09948099,-0.93362546,-0.6735563,0.14998737,-0.7509062,-0.25653702,-0.41974816,-0.6741867,0.47618234
47,0.1833499,-0.64718616,0.08566159,-1.021938,0.29858607,-0.33313113,-1.0189998,0.56069326,4.158252,-0.44712088,0.10684569,2.8163624,0.3259219,1.233985,-0.9418,0.81515783,5.41685,3.24794,1.4394611,3.9480734,0.6021999,-1.1858448,0.5474444,-0.35540393,1.0925348,0.6159929,-1.4635566,2.1217926,-0.340842,0.56036246,0.97738385,0.3696893,4.630481,-0.65630776,-0.42028493,0.052839905,-1.1744685,-1.0862755,1.1698693,-0.6462604,1.5067251,1.4304814,3.2282436,4.60365,0.4728225,-0.53968567,6.9550877,2.239398,-0.7204894,-0.31239644,-0.71167815,1.5412551,0.90036047,-0.8136884,-0.2687695,1.242927,-0.113360465,-0.12655,-0.28089032,-0.7333324,-0.011945739,0.014803201,0.26981854,2.36265,0.51440966,2.8993664,3.2975526,-0.14324439,-1.5340023,0.32772732,-0.3111502,-0.80507785,5.5382195,2.208978,3.9634235,0.33018047,0.3206497,-0.756795,-0.7519795,-0.7362198,0.46477848,-0.9776336,1.8276398,-0.35998416,-5.0461144,-0.5508493,1.0081065,1.7176142,3.6049685,-0.84525967,-0.48805478,-0.37868902,0.13127233,-0.81872773,2.0559459,0.026144728,-0.6781332,0.24216387,-0.9326335,1.1031704,0.41378307,-0.92270017,0.84070736,-0.8613097
4775,-0.6139624,-0.098656796,-0.43113706,1.2738557,-0.08946617,-0.7997241,-0.05220695,0.9764013,8.29642,0.9518834,2.1700058,2.6537397,-0.34076658,0.16173255,4.36545,-0.42299932,1.8880501,3.3813643,-0.23297094,3.4445014,3.512092,1.0083055,-0.13117214,0.062039025,0.680181,0.07972759,0.47750837,-0.13523592,0.27125174,-1.3719258,-1.5992672,-0.6953933,4.637189,-0.8366271,-0.56795996,0.11588031,-1.0437607,2.8012636,2.6964793,0.8633883,-0.5586837,-0.008924484,1.2311337,6.6213503,-0.5341007,-0.23379996,3.1705575,1.6211187,-1.0811841,-1.2869046,-1.0005772,1.4165632,0.20905831,-1.9581244,-0.08092877,-0.6830783,-0.59371185,-0.2192,3.7021797,0.79504097,-0.107290715,1.4977106,-0.48123235,-0.45540002,-0.7256246,1.7608076,3.66675,-0.018059244,2.20822,-0.004013464,-0.751613,2.1245146,3.879115,0.39880094,4.5781875,-0.40791225,0.562093,0.38480443,0.14277565,0.46014684,0.05110676,0.79854316,0.5305694,-0.4060735,-0.47677007,-0.069823176,0.30568638,-0.9668573,0.14873889,-0.20975918,-0.65962017,-0.21902978,-0.23531118,-0.92515707,-0.47321948,5.7697735,2.8679395,0.23453797,-1.2946153,2.6536932,0.129274,0.38865137,-0.68707544,-0.72466785
4776,0.7650729,-0.5392513,-0.47183707,1.16484,0.19593312,0.777808,1.0414969,1.2799749,8.395515,2.257761,-0.9544456,5.1111436,1.860573,2.1137137,6.0977497,0.92245543,7.68515,7.324333,0.1542097,6.5118117,-0.6050564,1.6052709,0.00827001,1.1601547,0.05781558,-0.2613362,1.2531422,-0.7671915,-0.89767694,1.005916,0.46980828,1.3522847,1.765004,0.65682435,0.9935018,-0.4497651,0.13304755,0.25199848,1.9188392,0.7474245,-0.64048934,0.11510587,0.3664556,7.1441,1.101622,1.5673407,2.0311832,1.2338192,1.1795101,0.45656258,1.5852442,0.04962334,-0.48588198,1.376242,0.887917,-0.06069012,0.9485772,1.19295,3.1232712,3.274112,0.4949544,-0.4829108,0.20124032,5.7441998,-0.44679198,3.9300041,3.9077084,-0.41599166,0.7171055,0.03248653,-0.7576428,0.5024035,7.8107996,3.352459,8.065932,0.15867022,-0.44662744,-0.39852482,-0.4936015,0.30280578,-0.7187183,-0.07971242,-0.3713929,-0.48308814,2.634234,-1.0547016,0.17387703,-0.73408127,-0.57077163,0.11251361,-0.14817536,-0.27775925,-0.8666663,0.39688504,0.26329607,-0.092159115,-0.3501293,0.3739644,1.4388366,2.599793,-0.6896003,-0.6744455,0.51052403,0.24520607
4780,1.016721,0.029921293,-1.0476799,0.9153615,-1.2583753,1.1335621,1.5673535,0.0035322057,7.223939,-0.06877565,-0.47302258,5.193788,2.8697245,1.2271688,4.24585,-0.27807206,3.361,5.2784104,-0.16330662,4.2925396,-0.8807025,-0.23222476,1.6008124,1.7280338,0.09541498,-1.1770225,1.1895926,-0.25554335,-0.25517273,0.3280384,0.5345809,0.63860494,2.1111465,0.5606509,-0.07619624,0.14567772,-1.0472003,0.8747257,1.9893305,0.25381234,-0.113831356,-0.45297748,-0.13172127,6.10725,1.2985053,1.5763792,0.4225795,0.2702162,0.4320138,-0.057538584,1.9933894,0.79439104,0.47842574,1.7329909,1.1642607,-0.17730501,-0.59472066,1.69295,3.6492302,4.8320127,1.14119,-0.9449861,0.282743,3.9467502,-0.43070844,3.4046984,4.6212006,-0.7261597,1.0712682,0.39199692,0.19566412,-0.10839422,6.823589,1.4861661,6.280083,0.30107036,-0.3456428,0.5552922,-0.61967134,-0.026519895,-1.1542104,-0.08551597,-1.1744602,0.063593246,7.710986,0.19475536,0.87612617,0.017195672,-0.27894083,-0.28316265,-0.052386332,0.3968715,-0.33611238,-0.24115996,-0.018326432,-1.5865722,0.24365452,-0.5889789,0.9915934,3.522386,0.29165822,-0.44806436,0.5333727,0.08996363
4783,-0.05083686,1.2356629,-0.45732626,-0.3441196,-0.45760706,3.5968628,1.1356742,0.29944938,5.2231274,2.3063257,-0.57952726,1.3521267,2.4501603,3.5977485,5.0278,0.49945652,5.7847,2.4282444,0.44953984,2.341859,-0.94869685,0.30783024,0.23874351,2.9550211,0.78101873,0.39215797,3.894953,-0.11851978,-0.3911451,0.9367578,1.4700565,1.8736236,3.4024324,-0.2924711,3.572087,-0.17248128,0.9453691,-0.72582984,1.4606919,1.0905284,0.31100965,1.0874498,0.19702904,3.6465,0.8410506,6.9828653,5.727542,6.604109,-0.04435942,-1.3211036,0.010687292,0.8411462,0.37768042,0.68946093,-0.24425462,2.4411256,0.034484047,2.2466,0.64713407,-0.33077753,0.3653314,0.0368958,0.55953664,6.19215,-0.6934454,3.8395405,4.2284293,-0.30913714,-0.7555879,0.20540892,0.7181694,0.6231328,-1.0261619,4.646303,-2.1486328,-0.6414989,-1.3586831,-0.779828,-0.2668584,-1.292862,-1.1870563,-1.2506826,2.5589821,-0.54700327,4.351159,-0.4566058,0.6986777,0.46823695,0.9405875,-0.18256955,-0.5843003,0.29695353,-0.3103063,2.7669122,0.48430267,-0.4488843,-0.5066289,0.25716966,0.41631067,6.313473,-0.11178464,-0.6456189,-0.25948748,-0.9181453
4791,0.23738307,-0.46046314,0.7536465,0.5889126,0.33566973,1.7046559,1.4744596,0.8674311,4.0774336,1.4568671,0.34646136,1.5639446,0.35328022,1.053927,5.35235,-0.31669712,4.8487997,3.8140163,-0.40256783,3.66743,-0.34704712,0.3733201,-0.46962547,-0.6744762,-0.598009,0.05712825,0.22978175,0.2972417,0.44711918,0.39861003,0.15330392,0.35635218,1.7546785,0.22100936,0.21295123,-0.19420281,-0.15419617,0.2679116,1.9904637,0.35238963,-1.2190217,-0.16482702,-0.93957996,4.2202997,0.13655925,1.030872,4.636565,3.6056907,0.080155045,-0.015608951,0.6701169,1.2019376,-0.49935097,-0.23051004,3.1343467,-0.46434322,0.69519764,-1.2009,5.087412,4.3508306,0.25168014,-0.696502,0.10589245,4.9143,-0.42984805,2.0924387,1.4235432,-0.40788478,1.2275033,0.35873896,-1.0096962,-1.1164311,2.1595159,2.5356066,4.19343,0.08163983,-0.5848795,0.40945718,0.3969882,-0.008538924,-0.45996273,-0.59416384,-0.5276525,-0.67123425,10.0,-0.88661414,-0.14456564,-1.2194283,-0.21620356,-0.7959677,-0.08066924,-0.50778157,-0.19813119,0.28176355,-0.31583816,-0.213092,-0.24578993,0.54778856,1.0456918,2.0200844,0.9125397,0.2536089,0.48963743,-0.19213346
4792,-0.62567973,0.9785429,-0.27732307,-3.9017184,0.078811504,1.331088,-1.7095169,0.42238733,-2.1463127,-7.3189416,0.1268463,0.38077557,-1.8014729,0.6081791,5.1786,0.8704022,-9.51375,0.90996903,0.9350594,-8.217431,-0.54057556,-5.8205442,0.45358035,0.04449597,-1.1616161,-0.04554765,-1.0318567,-0.17373967,0.018785553,3.112691,2.9269607,3.4439583,1.1071256,0.41785634,3.1522965,0.29755422,-1.7219143,0.42179722,-3.5188758,0.1372695,-0.2257383,0.7235911,-0.49948072,-0.4249,2.5364933,-0.45835698,-3.512673,-2.8065853,0.5152187,0.9261612,0.90360963,2.310864,-0.7269267,0.8499074,4.1041965,-0.81372064,1.1238859,-0.23394996,3.3193965,2.7214322,-1.2807951,0.99637675,-0.52164197,5.5365,-1.8682439,-6.9373984,-6.24692,0.2606782,-0.7711152,0.100498475,0.019746915,-0.12922704,-10.000001,0.53956753,-9.185616,-0.6502397,-0.03508901,-0.4002846,0.10812063,0.14279881,1.9807676,1.7938466,-0.13370328,0.556452,10.0,-1.1089846,-0.6931594,-0.15745866,0.22264609,-0.04040496,-0.47996557,-0.20114562,0.6695394,1.3937325,-0.17443171,0.47977751,-0.15085642,1.2603772,0.47501758,-2.8765614,0.81633186,0.20296769,-0.6135681,0.41416803
4793,-0.05531904,0.19599794,0.29542968,0.64560735,-0.17872447,2.4126751,1.8761199,-0.8272135,4.128759,-0.2058241,-0.17913383,0.85690165,-1.075595,1.3367043,4.0045,-1.9656327,3.2019498,1.0464278,-1.4811987,3.012487,-1.1172581,-0.07551585,-0.68391186,-1.2767214,-0.8664495,-0.951822,1.2346548,-0.32804438,-0.055950105,-1.1718632,-1.2740709,-1.0307842,-0.29090366,-1.779052,-2.1801314,0.15601857,-0.9812526,-0.60799336,-1.3443514,-0.86015815,-1.8543857,-1.225695,-1.330221,2.53995,0.41237086,-2.2758446,0.91466033,0.11996174,-2.9425373,-1.0260388,-1.46435,-1.6134868,-0.43660372,-2.4244134,1.3670795,-0.6901721,0.13270816,-2.01985,9.281524,9.198612,0.69947827,0.761502,0.37675643,2.6233,-0.35704756,2.8289201,3.7696052,-0.11668281,0.023729231,-0.20355017,-0.20862252,0.25734812,3.3203268,1.5308044,3.0021143,-0.40126097,0.037873656,-0.05790332,-0.20099142,0.677293,-0.04985386,0.37774965,-0.21192074,-0.12910818,9.899948,0.49529314,-0.7914569,-1.5895187,0.21364166,-1.2186992,-0.3521216,0.28239202,0.61937386,-0.37949416,0.39041287,-0.21550559,0.5524422,0.91012686,-1.6596378,3.2333798,-1.1225533,0.59987485,0.196594,-0.62788755
