,ST1051,ST1076,ST144,ST16853,ST16876,ST16998,ST17005,ST17019,ST17262,ST17292,ST17332,ST17337,ST17431,ST17448,ST17451,ST17452,ST17453,ST17606,ST17689,ST17707,ST17822,ST17848,ST17911,ST17912,ST17914,ST18016,ST18027,ST18396,ST18683,ST18684,ST18687,ST21,ST25,ST25604,ST25617,ST25632,ST25633,ST25634,ST25646,ST25684,ST25688,ST25693,ST25700,ST25717,ST25720,ST25721,ST25723,ST25727,ST25729,ST25730,ST25731,ST25732,ST25741,ST25746,ST25748,ST25774,ST25775,ST25777,ST25781,ST25783,ST25785,ST25786,ST25787,ST25795,ST25798,ST25826,ST25835,ST25849,ST25851,ST25863,ST25866,ST25869,ST25870,ST25871,ST25877,ST25880,ST25883,ST25885,ST25886,ST25895,ST25901,ST25907,ST25914,ST25929,ST25943,ST25945,ST25952,ST25962,ST25983,ST26008,ST26015,ST26020,ST26090,ST26095,ST26096,ST26099,ST26139,ST26140,ST26141,ST262,ST26248,ST26257,ST26259,ST26263,ST26266,ST26328,ST26331,ST26332,ST26360,ST26362,ST26363,ST26372,ST26494,ST26603,ST26604,ST26608,ST26764,ST27077,ST27081,ST27337,ST27414,ST27418,ST27938,ST28029,ST28031,ST28135,ST28391,ST295,ST317,ST338,ST339,ST404,ST439,ST462,ST485,ST598,ST605,ST606,ST607,ST639,ST643,ST659,ST713,ST738,ST766,ST767,ST817,ST952,ST965
10730,-0.87415004,-1.4034313,-0.40778512,0.17014386,0.025279135,-0.61815095,0.83318084,-0.27311513,-0.05265981,-0.77115,-2.9725091,-0.47655,0.2410016,-0.8756597,0.16715468,0.8963484,-0.7288547,-1.7673111,-0.37946355,-1.9892547,-1.7614417,-3.0016549,-1.0189159,-0.3735541,-0.76181483,-1.3061936,0.6291915,-0.4075,2.5790553,-0.20225352,0.84090734,0.35000435,0.45074087,0.15074748,-2.715807,0.46754166,-0.31085,1.0246593,-4.816455,-0.8903854,-1.5496709,-0.48285466,0.46445596,0.34363213,-0.21656378,0.5267807,-1.0058032,0.4810431,-1.9557679,-0.052096166,0.16973934,1.2140455,-0.22749075,-0.27712893,-0.3887121,-0.12879148,0.7395282,0.24548662,-2.3212206,0.3921695,0.112497255,0.508191,-3.4778035,-0.7207713,0.858325,-4.3552394,-2.4637544,-4.3121514,-1.5195266,-0.75210285,0.47788948,-0.6182389,-4.9719234,-0.49490976,-0.4931,-0.62716466,-2.9779968,0.53082466,-3.646598,-0.1644762,-0.972413,-0.5221001,-0.4002358,-0.23227292,-0.38623118,-1.4260381,0.29651362,-0.48596886,0.1171422,0.36516753,-0.76853454,-2.3979335,-3.30294,-0.17184839,-0.9012264,0.10033691,-0.5566945,-0.1599169,-0.2960645,0.25549203,-0.07197057,-0.47555584,0.34493273,-1.0708082,-0.043245167,1.5133444,-0.53033245,0.30957013,-0.9613003,0.25491154,-2.6080139,0.30830312,-1.0192379,-0.69095343,-2.4583573,0.36484438,-3.8313224,-1.0467132,0.2705755,-0.094517745,-0.16345136,0.64226586,-3.5631337,0.83859724,3.087123,-1.9416518,-0.28452832,-1.3619517,-0.20587516,-0.66215724,0.17139626,-2.022769,-0.1103033,0.41650844,2.3710847,-0.9955659,-1.4251904,2.411704,-0.12456986,0.9304899,-0.107090555,-0.47861955,-3.3870864,-1.2944776,2.8227806,-0.022323787,-3.702037,-1.5115917,-2.934978
10732,1.6152501,1.3265955,-0.14210245,0.4093963,3.67288,0.031468496,-0.34271127,0.5354674,0.16774437,0.63532305,4.368613,0.6812391,0.43892282,-0.44615024,-0.4467428,-0.29292622,-0.43735635,0.22357991,0.102531105,1.8845803,1.985931,1.5028806,0.424758,2.8831844,0.67071253,0.49390697,0.82529074,-0.80675,-4.063161,-0.35070515,-0.05033183,4.433798,-0.60413724,0.45543936,1.340318,-2.2824917,0.3305,0.09523037,-0.8769824,-1.8647561,1.7931494,0.10146326,-0.6010616,0.07531437,-0.30835396,2.2658482,1.653574,0.8415766,2.3926587,0.5398851,0.87850094,0.64870167,0.8224938,4.4492826,-2.2462502,0.18982017,-1.4669025,-0.70491326,-0.49752945,0.41503865,0.69458354,-0.053559087,0.047789514,-0.23054354,0.29417503,4.4208746,0.35640228,0.09524238,1.366129,1.6789825,0.76475596,0.36148468,0.9464273,-0.50770444,2.0594134,2.0293667,3.2125738,-0.24280654,2.7555788,3.5550966,3.1405594,1.5959917,0.41749108,0.86658335,-0.9284521,-0.6259518,0.5033778,0.33426446,0.20654047,-0.3928581,0.013206333,-0.8623991,1.9774516,0.8450717,-0.6313124,0.6794669,1.1086363,0.34393135,-0.8967912,0.9867295,-0.32172588,2.6680806,0.59881455,0.46376142,0.028083384,0.6952412,1.4214339,-0.20691946,1.5745635,-0.13698912,1.7786074,0.0455108,0.60901695,2.24847,2.021213,0.7651994,-1.5960115,-0.6142566,1.3735965,-0.2653231,-0.27428705,0.32022548,-2.9775767,0.65690225,-4.709683,-0.9375561,0.8395943,0.16224897,-0.5793949,-0.27938953,1.6917443,0.93271416,-0.31711215,2.5694041,0.0006003678,2.4916768,0.48538294,2.1054673,-0.07369715,0.14297967,2.7428226,-1.3937765,1.300827,-0.08150971,-0.8203496,-0.12211199,0.33037108,1.9961352,2.166834
10765,1.6211,2.9481993,0.6430751,-0.08681932,0.25544158,0.6053119,-0.07879795,-0.09136877,-0.13991892,0.49817902,0.37174928,-0.89136523,-0.37546006,-0.430298,0.41246784,1.0397048,0.27066836,-0.7968608,0.37303787,0.11152327,0.110699885,-2.422959,-0.33497855,1.4115072,-1.1462159,-0.7367327,0.86144775,-0.56700003,-0.37654838,-0.30896205,0.003036432,0.64334285,-0.14495474,-0.6651281,0.28156844,0.65125823,-0.28275,-0.26893973,1.9389671,2.0018,-0.33399245,0.11789766,0.3450064,-0.5447438,2.155364,0.72302383,-0.23398721,2.7790601,-0.07125378,0.565721,0.26225713,-0.93332887,0.25675943,-0.1676098,0.2376077,-1.0520895,-0.69715863,0.05307217,0.42311767,-0.2984637,-0.09283042,-0.8491765,0.6003239,-0.015495643,-0.38795,0.9924394,-0.47979212,-0.8020243,0.4809171,-0.10020711,0.9425719,0.19597802,-0.30213937,-0.4169948,1.1380279,-0.5864002,1.2254202,0.45907494,0.34927768,-0.18896359,1.7988119,-0.07937504,0.08731431,1.358504,-0.60790825,2.2679553,-0.34214824,-0.28742695,-0.05448842,0.59235066,1.3737361,0.4169433,0.8194775,-0.21102118,-1.0559727,0.17842436,-0.2992028,0.009665966,-0.54255956,1.3516986,2.4735103,1.7710186,-0.16890185,-0.80299824,0.072782665,0.5416693,0.25790906,-0.42237562,0.1436226,2.5330975,0.9666793,-0.115893945,-0.49385604,1.1545415,-0.06409946,0.5876967,-1.6929121,0.15684481,-0.02686143,0.49310404,-0.55093455,-0.82568586,-0.0887517,0.58589745,1.5214354,-0.8057847,0.56291014,-0.39952427,-0.010448331,-0.87931156,-0.20175576,0.33110744,0.1327714,-0.0068316534,0.99869627,-0.077960506,-0.15627751,0.2847484,-0.20487735,0.17944542,0.7265886,-0.19786084,0.9721247,0.068612784,-0.394299,0.29670566,-0.41561323,1.641963,0.14313087
10775,-1.9403,-1.6334925,0.3089944,1.0618739,-0.06049095,-0.48847932,0.17087334,0.06597373,0.27053282,-1.348787,-2.5691159,-0.69356346,-0.30597687,-0.15812762,0.621071,0.94500124,1.355859,-0.24112573,0.4778185,-2.015792,-1.4216139,-5.9487524,-0.43199465,0.7204522,-5.118671,-0.6270546,0.9532118,0.25135,-1.8051217,1.0134975,0.50819665,0.2983758,0.5301343,-0.98156697,1.130696,-1.056979,-5.9416,-6.063395,0.16296387,-0.43134993,-0.34467196,0.090325534,-0.17405516,-0.5988577,0.034787,0.26996756,-0.94685,0.6433902,0.21465518,0.17455387,-0.4004485,-0.76311827,-0.0972269,-0.37066925,0.7978,-0.8767246,0.13973874,-0.20045462,-0.0005590245,0.84688866,-0.111012004,0.39474297,-0.04260543,-0.43736225,-7.342225,0.37632573,0.042764008,0.0133648515,-0.5403205,-0.91394126,-0.19760676,-1.3692214,-3.8834243,-0.64744484,0.67697096,2.398304,-4.5855093,0.68432486,-5.5696535,3.314189,0.7799844,0.8934846,0.70806,0.40434337,0.12487936,-0.8323857,0.7898106,-0.7432108,1.388089,0.09271835,-0.056659013,1.205764,-0.75255525,-0.71873415,-2.121401,-0.88623834,0.3754878,0.17485927,-0.23218241,-1.4481,0.48135725,0.38844046,0.109840885,0.5536183,0.26320925,1.8859589,0.5188235,-0.5168836,-0.565413,0.17163509,-0.14315426,-0.31681526,-1.0702382,-2.1048994,-1.787333,0.17462882,-3.650013,-0.15571748,-0.24068606,-0.22601818,1.1712396,-0.20923753,-6.2542133,1.6966972,-2.2346396,-1.0691657,-0.008482188,0.7203848,-0.29588702,-0.7581098,-0.77949005,-0.42628646,-0.4061334,1.5018921,1.028065,-0.7413734,-2.98783,3.6390584,-0.2257343,0.09697948,0.7314757,-0.7987319,-0.11590187,-0.6800996,2.8529084,-0.41829064,-1.1669409,-1.744846,-0.9763799
10776,-1.47705,-0.12541348,-0.58951795,0.13514397,0.27133676,-0.24732219,0.30950662,-0.78013194,0.50697356,0.3233002,1.142901,-0.3501209,0.24210685,-1.9010352,0.12706941,0.92334294,0.9925792,-0.474092,1.3296593,-0.3034938,0.5469255,-2.6348896,0.17463973,-0.2573413,0.69051504,-0.61213243,-1.634965,-0.4978,3.2255325,0.51199955,-0.11716562,-0.3931098,0.053306222,-0.8560121,-6.577927,1.4647951,1.7619,-0.11536516,1.0957446,3.2290065,-0.199736,0.52187866,0.40323836,-0.7514049,-0.8955886,0.32271844,0.393066,-0.2694976,0.15066852,0.78907406,0.43710998,0.877064,0.3584198,-1.5184853,-1.3077,-0.35823324,1.0083097,0.6698047,0.15378077,0.5419521,-2.135325,0.4579283,0.5698488,0.07985717,1.199675,-2.037873,0.114631414,-0.79566234,1.4579968,-1.2467055,-0.30942768,0.043485403,-3.2717447,-0.0719326,1.153205,-1.3109533,-0.1996252,0.899546,0.4105909,-1.4359926,-0.17933688,0.9713675,-0.5980212,-0.3069601,0.4061693,-1.0284592,0.043787617,1.1489992,0.48382777,0.039364487,-1.3686246,-2.5584118,-1.1762782,-0.033740193,3.2098885,-2.452611,0.01682198,-0.58276176,0.22059312,-0.35285035,-0.9784281,0.21442327,0.0014120303,-0.029754937,-0.09123343,1.9303458,0.4716783,0.15754321,-1.1021838,0.47343794,-0.37247223,0.69041646,-1.007518,-2.0277083,0.038394928,0.61693704,-3.5627606,-0.4314392,1.1075797,0.19427194,-0.07689595,0.36327627,-3.1362922,0.17430173,1.0714765,-2.0245984,0.47892722,-0.137741,0.4485309,0.13430068,0.2098518,-0.5535215,1.771445,1.1680512,0.23168012,-0.42397657,-0.5091151,2.2666292,0.6853923,0.6544995,-0.04082237,-1.3515131,2.066955,-0.8889861,3.4140713,0.4278098,-3.9312906,0.69880587,-0.27042904
10782,-1.9147999,-1.3837631,0.073881805,0.25020054,-0.5022329,0.5344082,0.037945174,-0.66252977,0.03979066,-0.44062692,-1.6684644,-0.8945457,-0.49485338,-0.2287827,0.41571593,-0.02096118,-0.117412776,-0.8511588,0.04707338,-1.3698554,-1.0399599,0.9506922,-0.4457946,-0.46376485,1.4056133,-1.3054165,-1.0504402,0.119049996,2.824778,0.90566576,0.19786966,-0.45281097,-0.12246603,0.61623335,-0.6862291,0.21291131,2.66215,0.5133388,0.016813174,-0.5895736,-0.5244067,-0.8887009,-0.6914147,0.57591146,-0.22696465,-0.06635898,-1.9115902,-0.13213366,0.16455804,-0.4053921,-0.012729555,-0.69568443,-0.75173557,-0.891335,-0.22316062,-0.17352739,0.6771936,0.09832301,-0.63439757,-0.061007023,0.3357457,-0.056397527,-1.1026936,-1.0888017,2.212575,-0.15734,-1.3016566,-1.3475351,-1.6911302,0.40901953,-0.14302427,0.4800316,-0.043173134,0.5684618,0.5329244,-0.67892087,-0.46474075,0.67551756,0.60635936,-0.78632987,-0.2954172,-1.0272405,0.35138094,-1.0041785,-0.7916283,-1.1093556,0.27413908,-0.2232087,-0.32692,-0.4371451,-0.22264034,1.1278298,-1.1663563,-1.0577271,0.18727632,-1.5891445,-0.24631613,1.0289979,-0.3064749,-1.7024546,0.011877805,-0.3555805,-0.10854466,-0.48844764,-0.39002344,0.20205118,-0.6758206,-1.6319054,-1.0580757,-0.4196685,-0.42888027,-0.26674622,-1.7795885,-2.5108314,-0.82349116,-1.5030308,1.0108771,0.1997098,-0.10982534,-0.16576898,0.62419116,-0.81128114,2.8431985,-0.91615885,0.90868866,-1.1192552,-1.6519036,0.1795515,2.6641262,-0.74245703,0.04939063,-0.72624815,-0.7079991,0.45771438,-0.3814728,-0.8125903,-0.15930319,-0.82409775,-0.5759286,0.7648451,0.0079292655,0.4298882,0.062466532,-1.4807382,0.99539423,1.434032,-0.31632742,-1.8531188,-1.3342586
10797,-7.9131,-2.6080842,-1.1623485,-0.6819336,-1.214287,0.09370382,1.4073917,0.083486915,0.6069392,-1.4747255,-0.93810433,-0.9350213,-0.46523646,-0.8437406,-1.4276602,0.8768697,-0.22572595,-0.6621893,-1.9098802,-5.302062,-0.023287915,-4.2196355,-3.8997269,-4.2822227,-4.635691,-2.9199407,3.9001496,0.34335,-5.4447985,-0.46208847,1.0163856,-4.9439836,0.5341538,1.4510645,1.4163793,-1.6528327,-8.227449,-4.5634127,1.3075793,-9.04745,-3.366467,2.800206,-0.094076216,-0.18998821,1.3811474,0.8453752,-3.4891,-0.936002,-1.5802721,2.836828,-0.056868684,1.8111426,-0.055097893,0.53304267,-4.00055,-1.2304258,-1.7245483,-1.4624282,-0.31469297,-1.1952691,0.08571094,-0.6469929,-0.8016601,1.4587073,-4.534825,0.21365736,1.8471138,-0.14064513,0.6726202,0.9773026,0.21338421,-3.345632,0.40791482,0.0078020617,-6.1160135,-6.4726324,-2.1542053,-0.5997696,-2.947771,-4.9207363,-7.781275,-4.8385234,-0.22760719,0.26700035,-0.12761101,-0.02580911,-0.22086866,-0.3685568,1.1025761,1.0419745,1.6525456,-1.872009,-1.1557087,0.3807879,-0.103185266,0.031644195,-2.8979983,-1.9101355,-0.44621453,-0.14404634,-0.7174586,-1.011013,0.58703566,-1.915681,-1.0088704,0.30032247,-1.3802946,-0.22465225,-2.7370138,0.5544987,-3.3102717,-1.0312645,-0.62994134,-1.1094584,-2.96973,-0.17926925,-1.6665028,-0.91554165,-0.14033177,0.43356848,-2.1998434,-2.316064,-8.882273,2.6656535,-5.75663,-2.106618,-0.9661592,0.82917154,-0.20103328,-0.20779052,-5.224014,-3.6921673,0.27478784,-4.0628285,1.623961,-1.6206291,-1.2815893,0.47263885,1.3876989,0.8959242,-3.702702,-0.518127,-4.6951547,0.3878414,-1.6317403,-0.44263765,-1.3008177,-4.057452,0.21524662
10810,2.49545,0.47354928,-0.8249755,0.39965293,-0.3619466,-1.2636397,-0.04850197,-0.09272273,0.035840593,-0.046486527,-0.68220395,0.52935666,0.17655483,1.2574594,0.107526675,-0.116052836,-0.19851892,0.5773823,0.2183752,0.7215532,-0.27155155,-0.59357834,0.54036033,2.3132253,1.0295905,-0.42897564,0.42903063,-0.51985,-2.2571678,-0.21449298,-0.32872024,3.201769,-0.94533217,0.063845396,0.1736781,-1.4149103,-0.60099995,-0.03293191,0.15724146,-0.8112999,-0.7953046,-0.8715099,0.007922195,-0.10120568,-0.32735696,-0.67780036,0.41226617,-0.04559146,-0.5591586,-0.24504472,-0.37772202,-0.3259083,0.41306424,0.67492115,-2.2034671,0.18640019,-0.12956315,0.7184565,-0.594152,-0.54381764,1.1228781,1.25223,-1.6505272,-0.26289433,0.62595,-0.21664464,-0.089285135,0.8702748,-0.39262426,-1.1393056,1.218591,-1.3313335,1.2276025,-2.1438358,-0.44304395,1.6404564,3.382643,-0.062130496,2.5754364,1.4629894,1.097225,-0.8121168,0.7279749,-0.42656693,-0.5826421,-1.3053738,-1.5944476,-0.30172148,0.038835287,-0.12848505,-0.73880255,0.14681986,0.6488094,-0.8653171,0.49777007,1.0980903,0.70675236,0.14777726,-0.25268453,-0.9171244,-0.810317,-0.25654507,-0.15323839,-2.252251,-0.6961973,-0.2877648,0.35361165,-0.78486395,1.3847215,0.86457145,0.4798617,-0.6835441,0.4534591,2.7614574,1.6152761,0.47851434,-1.3136008,-0.855005,-0.3263265,0.17234118,0.2917773,-0.6408553,-1.2234688,1.8060033,-1.3097415,-0.51342106,0.4182746,-0.5515069,-0.8103764,-0.3878274,1.283093,0.5858011,0.76010156,0.22757526,-0.7967463,-0.19629504,1.0500531,1.586927,0.16904843,-0.4939648,2.2390423,-0.47588834,-1.6607602,0.42097694,0.36462554,-1.0529996,0.19100913,0.54917735,-0.13320407
10813,0.96779996,0.5083396,0.7880187,0.29674524,-0.40715578,-0.27906245,-0.16267757,-0.28607935,-0.25936306,0.023374591,0.86894846,0.16428918,-0.45378846,0.29884875,-0.44193935,-0.7403903,0.23578423,-0.16946357,0.3466169,0.9363133,-0.01817803,1.1214097,0.2928198,0.40288505,-0.9628197,0.1152277,0.1369887,0.32889998,0.22789171,1.316787,0.24470522,-0.51559544,0.23481598,-0.038340613,1.009894,1.1239349,1.82265,0.8278938,-0.71080834,-0.35582322,0.8298186,0.021847248,0.07411975,-0.7768162,-1.0815777,0.2812069,0.2036334,0.01765202,-0.39207995,0.61845225,0.10225916,-0.834975,-0.8472438,-0.13839543,-1.1623989,-0.49512595,-0.091394946,0.03628701,0.20652366,-0.37495536,0.35647956,0.06447965,-1.3741418,-0.20112309,-0.787025,0.45763198,0.011133641,-0.38177654,-0.5442235,0.20504397,-0.04658796,-0.25470597,-0.25906855,-0.16859801,-1.312476,0.47202453,1.3040645,-0.2305471,-0.09005085,0.5177167,0.08952733,0.37877935,-0.29573673,0.41942066,-0.6250068,-0.48389715,0.5290628,-0.1604313,-0.3807864,0.01204595,-0.21271044,-0.037509993,0.6467246,0.1275385,-0.73491824,-0.50933033,-0.62423575,0.60960764,-0.3050914,-0.3671599,0.20150834,-0.32626373,-0.41924033,-0.14956218,-0.39114803,-0.33034313,0.27074015,-0.07081464,0.56978273,0.26919776,0.08365086,0.13577919,0.6347141,-0.8115481,-0.49993137,-0.39524776,0.34916514,0.15891322,0.16623181,-0.4843259,0.3932346,-0.6842374,0.85992104,1.2746586,0.4301261,0.69532955,-0.15948124,-0.03626792,-0.6163403,0.6745553,2.180637,-0.26573336,-0.29291672,-0.2641421,-0.7611071,0.70880765,0.7540803,-2.2539346,0.2867687,-0.21211612,-0.51340747,0.065413,1.2082287,0.6246775,1.0574374,0.68140745,0.63686574,1.5692716,0.79425484
10818,0.22305,0.36859077,0.7492171,-0.5704442,0.54885626,1.1943727,0.6710025,-0.20589998,0.09504031,0.071406364,2.0482273,-0.30198818,-0.50278115,-0.24139713,0.7054396,-0.29988527,0.8526046,0.1511442,-0.079833806,0.19909894,0.31184042,4.353505,1.4860486,0.0056516547,0.8717251,0.25601548,0.40802237,0.28555,1.1371431,0.62520707,1.0981959,0.44908494,0.35824,-0.1787859,0.026813209,1.0100192,0.98595,-1.2540944,-0.8911888,0.62294996,0.08454789,0.80084795,0.51255447,-0.36209393,-0.7720115,0.4320949,-0.38385385,1.2933455,-0.6166479,-0.16777673,-0.11860527,0.2948646,-0.6691745,0.9979441,-0.21462977,-1.060081,0.13132417,-0.6650066,0.78752506,0.29389533,-0.041493297,-0.569185,-1.3621832,0.5544057,0.588475,1.0338702,0.6847896,-0.6758597,0.6640245,0.6023495,-0.0046009347,-0.5842583,0.7571662,-0.09598611,0.6658889,0.62422425,0.33002242,0.22159149,-1.8224211,-0.45012885,-0.021621205,0.09168236,-0.5553242,-0.4739,-0.22931463,0.77303964,-0.043944508,-0.61992645,-0.48110157,0.8222418,0.08114475,-0.47635192,0.52168065,1.0810894,0.380056,-0.29460424,-0.68219,-0.67034566,1.259462,2.4032998,-0.40716946,-0.4338752,-0.18759564,0.8231009,-0.010486074,0.63838226,-0.20838436,0.60247445,0.26354364,-0.15567487,0.47181553,0.46370515,-1.0888684,0.47984362,-0.3371209,-0.26824984,0.008316487,0.15729205,-0.5428287,0.17560986,-0.5369113,-0.31649852,7.308215,-0.16580944,6.5329547,-1.1810253,-0.36867088,-0.4443441,-0.5620446,0.11922935,-0.9237132,1.6299522,0.30480263,-0.8398591,0.12817101,0.67392296,-0.27904227,0.2777352,0.051592484,0.56547225,0.16164893,0.048983783,0.94188267,0.95828426,1.8065467,0.7070253,0.4344339,0.92818904,0.6386667
10845,2.17835,2.2947526,1.0221049,-0.15731935,1.1435332,3.9820328,-0.3979076,0.4757857,0.3685637,0.34580812,2.9978426,-0.3401379,1.0737308,-0.031655714,0.71728694,0.63940334,0.58414173,-0.99729556,-0.80675906,0.08629212,2.8765671,-5.264979,0.43984377,0.30800897,-5.568497,0.15858404,0.3161298,-2.2405,1.9825528,-0.17344826,-0.037327982,1.4046588,-0.42744505,0.56082314,-0.08905664,0.013895102,-5.0731497,-1.5713701,0.18697079,0.7570374,0.15444946,2.6105247,-0.05392456,-0.5600231,0.19523619,0.5090647,0.57177687,3.6690693,-0.17985769,-1.1198986,2.2207985,0.040139765,0.37807447,-0.2600774,-0.26364997,0.48769572,0.59255147,1.4348195,-0.4061585,-1.1369839,-0.059529692,-0.068146974,3.270275,-1.4422848,-4.92975,-0.37468165,2.5951502,-0.0016973764,2.9931107,-1.2089767,2.543305,-0.019992352,-0.035161093,-0.61126745,-2.3762906,-3.3891652,-3.8945723,0.21398489,-4.515423,-2.934227,-3.9040174,0.08008706,-0.30860567,0.6159141,-0.3968386,-0.3510744,0.04239271,1.3444614,0.18429294,0.6049211,0.62914145,-0.48912677,2.3202894,-0.2798791,-3.2433472,0.06967239,-0.29797006,-0.07196613,-0.44198388,0.3367003,-1.8867643,-0.24246816,-0.15061244,-0.1659703,-0.6877548,1.3120635,0.8369377,-1.088113,0.5294846,2.7906604,2.7533627,2.1639624,-0.47171688,0.17034903,0.79375714,0.9016919,0.62451965,-0.49476546,0.8023262,0.31196156,-0.53864706,0.5350455,-4.259261,1.7462159,1.5085112,-0.9628293,0.69004595,2.0595424,-0.26690927,0.41489202,-0.2115806,2.616118,1.1230807,1.3083975,-0.08834545,0.41870245,0.40761128,1.543969,1.1492357,0.14646545,0.36236796,-0.7292731,0.5233191,-0.7386727,0.9709524,3.2239268,0.39547563,-0.6393597,-0.14071876
10857,-2.4986,-0.36574888,-1.564934,-0.14174415,0.96822953,-0.25648668,1.1118684,1.0578368,-0.76357317,-2.0361643,-0.8178411,-1.0892577,0.8459852,0.76402605,-0.25108436,0.23063076,1.2595953,1.1545118,-0.46514595,-0.7763107,-1.6746595,-0.06200753,-0.28586882,1.0276029,1.767069,-0.2412019,-1.8770947,0.96775,1.7307351,-1.5154277,0.049566545,0.42598006,-0.1747947,-0.46082312,0.78405565,-0.059977055,1.10095,0.6279007,0.25667906,1.98655,-1.6899521,-1.8792478,-1.1895154,0.46215105,-1.3486339,0.5245051,-0.32088938,-0.8036899,-0.747879,-1.6531305,-0.8605428,-0.16085076,0.71989346,-0.10941844,2.1296334,0.5779538,-0.7020552,1.2297193,0.98800457,0.8471395,1.5014479,0.54566634,0.6442784,0.29683098,1.289625,-1.0131053,0.08508441,1.162049,-1.049633,-0.2575274,0.5235889,0.058268964,-0.5231748,-0.059141077,-0.0125481635,-4.3611674,-2.000924,0.06639843,-1.9183707,-4.073915,-2.8941293,0.8450935,0.019783705,0.3499637,0.6460029,0.3766613,0.3469364,0.61043185,1.3021498,0.5495585,0.29849252,0.4882751,0.43038225,0.013196528,1.538437,1.3767325,0.20378152,0.18900737,-0.57864517,1.3821734,0.26530597,0.4929517,0.9140525,0.45878106,0.22967729,-0.13818134,0.5102625,0.6192883,-0.5337683,0.52264166,-0.043083787,-0.65096545,0.8303856,0.641652,-0.27185783,0.30407205,-1.9610915,-0.5912274,0.32338297,-0.7421025,-0.3570981,0.72718465,1.2230093,-1.9674051,-2.3405128,-0.46337122,-1.241612,0.5621773,0.21747687,0.009307146,-1.1277872,-0.35845256,0.8802596,0.99906635,0.8337209,-1.1819466,0.2784466,2.8686395,-0.33410743,0.050869167,1.0278088,-1.254741,-1.2874413,-1.7656277,0.31440347,0.6099255,-1.5625482,-1.0411948,-0.73106354
10892,0.6208,-0.33454403,0.23899536,-0.52261025,-0.2564159,-0.089191794,0.48127797,-0.39038867,0.4419675,0.54034865,4.400665,0.009492055,0.27416432,-0.027250484,-0.21747926,1.3896092,0.71405005,-0.78637904,0.33935243,-1.0612777,-1.5473499,-1.2428889,-1.3172038,-0.78804845,-1.8499672,-1.0430176,-0.14805797,0.20175,1.2910632,0.18412209,0.21063392,0.6912321,-0.39383566,1.0683982,-0.9156376,0.3469882,-2.1615,0.0753741,1.1185629,-0.16541748,-0.81879735,-1.4628928,-0.12666953,0.7865443,-0.13693729,0.12188333,-1.21545,0.9587227,-0.11060662,-0.9938207,-0.40262353,1.9557452,0.071997434,0.11549249,-0.70600003,-0.9989574,0.3132512,0.80162245,-1.2822748,0.031053185,-0.37645072,0.56291646,0.9446889,-0.5594817,1.107,-0.6627428,-0.22945368,-0.11115347,-1.5279031,-0.63591367,0.388523,-0.12021275,-2.1254067,0.075638235,1.5721936,2.2574759,-0.48250568,0.013984293,0.09708321,3.3751101,1.88165,0.20659125,-0.340212,0.77040327,0.3510021,-0.96730494,-0.18839571,-0.37274855,0.4110462,1.2768414,1.3068899,0.7683697,-0.057803012,-0.6940446,0.7798584,-0.09412852,-0.19526836,0.23779273,-0.77578145,-0.6616448,0.0034001246,0.25620607,0.49726444,-0.2707789,-0.08333987,-0.30660093,0.12140328,-0.30899978,0.030472964,0.13641234,-0.66554713,1.3754632,-0.6047641,-0.6904856,0.59702027,0.025903285,-0.41870904,-1.1232274,0.6535294,0.5152694,-0.881528,0.587986,0.5162116,-0.08407594,0.32730728,-1.0675967,0.216685,0.7125866,-0.17574157,-0.6643919,-0.18645898,-0.5675056,0.58772635,-0.8369949,3.7006657,0.36658537,-0.45805442,-1.029143,0.81917155,0.95381624,0.6802091,-0.50532705,-0.14501989,0.3839637,2.1272068,-0.6065192,-0.93764114,0.019065917,-1.4647176
