,ST16924,ST17220,ST17263,ST17530,ST17584,ST17626,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26528,ST26673,ST26678,ST26737,ST26745,ST26764,ST26992,ST27049,ST27088,ST27219,ST27223,ST27243,ST27284,ST27341,ST27403,ST27522,ST27526,ST27540,ST27602,ST364,ST377,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
8726,-2.696244,0.32287404,0.08815001,-0.78396463,-0.0821482,1.0709367,1.7862799,-0.26838282,-2.3773832,-0.93783176,-3.7997499,-1.8129227,0.41391268,-3.3943076,-3.2066057,-5.028963,-0.3182553,-4.794863,-3.60396,-3.0883567,-3.790486,-0.120331496,-2.1953785,-0.5216888,-2.380767,0.33858323,0.08512412,-3.004287,-0.10824999,0.7456658,-1.9622946,-1.3434024,-1.9031205,-2.794125,-1.1264644,-2.8227894,0.06574564,-0.23754492,-0.5052423,-1.5478389,-1.7375379,-0.5727606,-1.9046493,-0.079405904,-0.28326744,-0.7501282,-1.508361,-1.1796327,-4.5182467,-2.880158,-0.79542357,0.19993702,-0.4945944,0.249078,-3.2075334,0.29259813,-1.1708167,-0.42087594,-0.7685335,-1.3383895,1.45715,2.1246707,-2.6158423,0.08865492,0.32346106,-0.42328152,-1.6582093,-1.587975,1.1360103,0.20919618,0.021870181,-3.6271,-1.0986358,-3.3652174,0.14946459,-0.498055,0.40221483,-0.15034425,0.60361254,-0.73195004,-0.08553901,-0.21704179,1.8498044,-0.83732593,-0.6656482,0.42098406,-0.23986804,0.6301,0.14485489,-1.2762057,-0.418194,0.55938613,1.1794631,-4.5574903,-1.4961956,0.3612328,-3.18055,0.39877224,-2.867,-0.62824523
8727,0.23252305,0.44558206,1.0451019,-0.41139337,-0.21294619,2.5941606,0.2766159,0.14039814,0.77729326,0.58334833,-0.36679998,-0.5738966,0.17588702,0.37923893,-2.2379155,-1.9253654,-0.95642185,-0.2850918,-2.1916323,0.63487434,-0.21068506,1.3510087,-1.062309,-0.86859864,-2.8884134,0.37979707,0.25164652,-0.85608363,0.1478,1.5518631,-2.5031633,-1.1198962,-2.8394241,0.08627838,-0.30289975,-2.3729732,0.88504654,-0.10552099,-1.4679245,-1.0829811,-1.256506,-0.93176144,0.3649714,-1.85165,0.16461542,-0.94463825,-1.9340005,-0.7251152,-0.9672564,-0.39476243,-0.6597341,-0.26857707,-0.48477829,0.15844375,-1.4397473,-0.41175047,-0.10802291,0.76911724,0.20575187,-1.6522039,-0.6381,-0.08279586,0.8224201,-0.23643568,0.30681834,1.0109569,-0.4365665,-0.8831939,0.3436297,1.820516,-0.5182518,0.1938,-3.0617156,1.2754915,0.42966795,0.44939572,0.1776165,-0.28030595,-0.14487289,0.1397,0.4535385,-0.651126,2.2864676,-0.030127391,0.38826358,1.2377193,1.8360815,0.2022,0.13141513,-0.043917477,-0.45165953,0.13829085,-0.56434816,-1.0957477,-1.0200763,0.5430865,-0.008850038,0.50113744,1.4198,1.3951521
873,-1.461556,-0.2551089,0.9487344,0.06718959,0.15857309,0.31494382,-0.8817489,-0.41644958,-1.2226682,-0.2659785,-2.91955,-0.68895364,0.41908026,0.73086584,-0.44225684,-0.9959372,1.7494808,-2.6533403,-2.9417331,2.5008237,-0.93992406,1.5797156,-0.96940553,0.62761116,-0.22892855,0.9699428,-0.8081873,-0.0032483935,0.0668,-0.8279951,-0.12654579,0.44005632,-0.55988353,0.23628363,-0.971049,1.1891547,2.1797445,0.38782454,-0.52083606,1.8508986,-0.3043714,0.06752084,-0.14131013,-0.35548675,0.7767718,3.5462263,4.709629,5.867367,-2.1847172,-2.616724,0.1459496,0.35008264,0.51324284,1.1304058,-1.5569313,-0.4538657,1.3176031,0.15153885,0.72406316,0.43329227,-8.61745,-8.352316,-1.6785905,0.40798813,0.24354011,0.8290099,-0.8855503,-1.1124663,2.1657405,0.42848688,0.39692098,-0.7839,0.836383,-1.3168352,0.496479,0.13269354,-0.02843885,0.039304566,0.42932764,-0.07235,0.61809397,-0.65563923,-6.9933257,0.07212429,-0.43710297,1.1248726,1.344826,0.2121,1.507432,-1.0146544,0.034998655,3.1768253,1.7367973,-2.6040323,-1.6358657,0.72807217,-0.90699995,-0.055420868,0.104,-0.528534
8731,-1.4926112,-0.42159212,0.63529956,-0.30023354,0.7574511,0.54621863,1.0885547,-1.5728521,-2.2482982,-0.36402178,-4.8493004,1.0114951,0.4656471,0.81511796,-2.0374045,1.4627416,1.6531055,-8.579379,2.3737042,1.4859571,-3.9895191,-1.067768,0.7054923,-0.8009918,-1.615118,-0.31505123,1.764798,-1.755539,0.7076,0.1235299,0.33586633,-1.0486296,0.13346797,0.9382754,0.6936297,-0.63183177,-0.24302864,0.72525615,-0.5032501,1.0623077,-0.4055748,0.074347794,2.678129,1.5351895,-0.22014326,0.07610339,3.2730856,0.5680386,2.0327764,1.4692127,-0.7630333,-0.54197824,-1.3088408,-0.16779758,-1.4989609,0.18280567,-0.12283859,1.2598505,-0.57646805,-0.44461173,2.33805,3.028534,-1.3768835,0.1875083,-0.3924482,0.3422006,0.5384144,0.7681404,1.2126681,-1.1047549,-0.58540726,-3.42125,-1.8120637,-5.7331605,0.049479,0.04688643,-0.2908177,0.2919844,0.14620584,0.9525,0.44431382,-0.08598432,0.37879515,0.3998847,0.7268073,0.15101677,0.32090324,-0.44059998,-0.13847575,-1.1469791,0.123214945,-0.23673585,-0.0717711,0.9761596,2.2123032,-0.15128048,-7.9389,1.3139478,-1.89995,0.012839161
874,-0.49467716,-0.7833821,0.16081336,-1.0578943,0.14380273,0.6608671,0.22205287,0.26859796,-0.83970463,-0.614715,-0.88479996,-1.2533944,0.053526357,-0.24328224,-2.2494464,-1.2528696,0.86599183,-2.5444164,-2.066447,-1.1736093,-2.2471564,0.21809003,-1.5669811,-0.36941007,-0.13012305,0.032373637,-0.768685,-0.7536587,0.43105,-1.2990679,0.15428564,-0.055438682,-0.016708849,-1.5526276,-0.79203725,-0.77554226,-0.7953341,-0.31538194,-0.28281936,0.6079648,0.06760371,-0.38919553,-0.10255033,-0.08494179,0.22701786,-0.95500636,-1.6861674,-2.0710087,0.061241888,-0.7989555,-0.65433824,-0.07668732,0.09705888,-1.1090119,0.28706172,0.19401428,1.4652241,0.55474555,0.609763,-0.21881774,-2.6406999,-3.474998,-0.22976388,-0.6418639,0.5393769,-0.5325669,-0.64747655,-0.57188696,-0.059837103,0.4552077,0.48972005,-1.1901,0.09561565,0.39874545,0.67483866,-0.096073195,-0.74608254,0.118598714,0.17830063,-1.2105501,0.4550922,0.064291686,-0.9401399,0.2960838,-0.4086721,-0.5895565,0.87212044,-0.48645002,-0.6425376,-0.6581195,-0.5716876,2.3190613,0.6136636,-1.7227193,0.91989523,-0.15705054,-1.17205,-0.021718219,-0.45314997,-0.8905655
8800,0.416618,-1.0509727,0.3090477,0.07301691,-0.15921292,2.86702,-0.19648515,2.301072,0.6997355,0.24839887,9.916201,1.2207694,-0.18471995,2.2693007,4.175605,2.8735256,-0.6055435,8.085724,6.160916,0.02923882,6.125921,-0.54768145,1.953216,-0.4438454,3.0576398,-0.47195524,0.46655843,1.6332817,-0.49195004,-1.1145856,1.6050066,0.8178879,2.1018584,0.30180037,-0.7311138,0.44649923,0.5787071,-0.46510828,0.8943119,2.4044306,0.17620574,1.0416542,-0.20043604,1.1542374,-0.08436253,1.3250713,2.6351652,1.0476578,0.2354004,-0.2762743,-0.53078735,-0.101358116,0.56608796,-0.13672219,0.34924912,0.05921407,-0.336554,-0.47446126,-0.2560472,0.6226193,0.88225,0.8904308,-0.8037864,0.49340117,-0.8348832,-1.2075601,4.4355,5.094699,-0.3013836,0.758601,0.6392824,8.6477995,4.415148,6.206707,-1.2475171,-0.5617431,-0.92076373,-0.22970271,-0.08858335,-0.44835,-0.70230687,-0.019644052,0.4679462,0.9021397,0.30937308,-0.6622373,-1.0631434,-0.3451,-0.24064548,0.71630085,-0.2300291,1.5783453,0.16436522,0.12916991,3.21303,0.29606545,7.5053,-0.4317198,0.0185,0.1826585
8804,-0.6477992,-0.59147614,-0.36679584,2.040574,-0.05419703,0.55365336,0.1996386,-0.11418791,0.18547781,-0.46101028,1.9528,0.12705423,0.13317879,-0.394833,-0.14961939,-0.07198643,0.23057958,1.3350973,1.263368,0.039897293,1.1509085,0.4274636,1.0343947,0.72472906,1.7517765,-0.3226599,-0.87759244,0.31275594,-0.55335003,-0.08190639,0.93296576,0.51385087,0.88246953,2.394832,0.31708568,2.1256013,0.2440292,-0.25611544,0.5063525,0.55008894,0.5128151,-0.28204927,-0.95080554,0.87301505,0.18418536,3.2835147,3.361373,3.3032813,0.9949366,0.7970401,0.12118983,-0.39690527,0.48235112,-0.14719516,1.1802948,-0.34007427,-0.3518304,0.09122965,0.112011194,1.2319112,0.33920002,-0.29183,0.08715759,0.024768367,0.19939138,0.02836273,-0.40183538,-0.26075494,-0.5138151,0.6646183,-0.9454181,0.8277,0.3809774,0.5594105,0.2983643,-0.7790681,0.5040195,-0.17873356,0.10892926,-0.6733,-0.19135791,-0.4542624,-1.9723947,1.1552786,-0.0696837,-0.6648611,0.5146379,-0.13855,0.19891015,-0.043580726,0.1499272,-0.27006426,-1.1218383,0.25756568,1.1763093,0.101793095,1.3824999,-0.68681633,-1.1044,0.7845844
8821,0.5503441,-0.66773766,-0.015436977,-0.6283605,0.36380488,0.3920923,-2.9751368,-1.1440883,-0.52146906,2.7580233,-6.7000504,1.0264013,0.8448467,-0.624006,-1.7819035,-1.1113445,-0.67436785,-5.181556,-4.9086056,3.397994,-5.208263,0.6333483,-0.1622974,-0.14431792,-2.9749475,-0.13017523,0.10491693,0.27861553,-0.0031999946,1.168966,-0.9683396,-0.5874796,-0.9231563,-4.006464,-0.63963914,-1.5035665,0.27695075,-0.09303698,-0.7671733,-4.294322,-0.20547652,-0.20950738,0.27013743,-0.38585225,-0.40747064,-4.0436373,-8.465534,-6.5225215,1.2234659,0.45736974,0.15733933,0.7112694,-1.3085732,0.6705321,-0.74483013,1.2168736,-1.2855679,0.07312427,0.36246797,-0.9614531,4.0817,5.710873,0.9499068,-0.09684335,-0.3787483,0.93060774,-2.1912808,-2.791008,0.85668504,-0.4152929,0.23057882,-4.9291,-9.573227,-3.3168256,0.43117496,0.660661,-0.17099386,0.9573934,1.3211311,0.42180002,0.3846457,0.6896966,4.323456,-0.81730473,0.23411238,0.46506888,-0.6164228,1.4089999,0.004675746,-0.6557507,0.6423886,-0.28752226,-1.8857231,0.9226913,-0.6831743,-1.7492175,-4.51505,0.4940218,0.9792,0.35195422
8826,0.08691698,0.6296861,0.1424382,1.0431012,0.32114506,-0.074452385,-0.54355574,0.6423967,1.7109994,1.4598083,3.64285,3.1742718,-0.31429982,0.96283925,0.66936463,3.0686073,-0.22842473,3.0490193,3.6409268,0.93456817,2.5110304,0.023291066,1.6504059,-0.75759125,0.555861,0.034213625,0.34837908,1.8765876,-0.14835,-0.22478396,1.5325913,1.0935086,0.83636427,2.5896964,0.6111876,1.6549426,-0.8213211,1.0226412,2.1865182,1.2303486,0.024450406,1.294829,0.2677002,1.4203726,-0.43150052,-0.12517811,2.3896062,0.62609285,2.895169,2.8583722,1.8353039,-1.137935,0.33541906,1.9545225,1.362111,-0.2700616,0.53868127,0.3905118,-0.47649452,0.7007762,0.2462,-0.60006726,0.14995761,0.5579979,-0.7153262,-0.17758405,1.5890865,2.234003,0.38288456,0.071637854,1.2522666,0.60805005,-2.7320645,0.92130053,0.21120161,-0.7707797,1.4817829,-0.09947705,0.07608754,-0.7149,-0.050787613,0.67068964,-0.054567374,-0.035621732,-0.5045556,1.5378398,0.12904343,-0.056799993,1.873141,0.11283663,-0.2079021,1.2975966,-1.2035537,1.6133416,1.65337,0.3635399,4.18565,-0.705504,-0.5687,1.0442175
8835,1.2691865,-0.49891728,-0.19154908,-2.4304416,-0.6328881,-0.40455127,-0.5269192,1.6454791,2.5351934,0.45530397,6.7619495,-2.097754,-0.4626495,2.3209705,2.976018,0.95335686,-1.4414724,6.167697,4.470949,0.34205514,4.945099,-0.41147202,-1.6139802,-0.9966664,1.9829996,-0.1772808,0.38584673,2.277327,-0.44994998,-1.2769403,1.9166763,1.1486738,2.0099664,-0.9528173,-0.7122739,0.13309121,-1.351544,-0.4463839,-0.61932117,0.5374568,0.009542361,-0.2803157,-0.313294,-0.16034803,0.95606583,-1.630828,-1.1598897,-1.5903947,0.24284506,-0.2611773,0.1053637,-0.9604392,0.7294538,0.051827557,0.7020828,-0.9776925,-0.91882014,-0.8867108,0.27144524,1.3827863,1.96815,0.36092854,1.1906593,0.7452332,-0.15728888,-0.018885538,2.056312,3.1128929,-0.5677227,1.4010866,-0.8310083,3.6332502,2.6316323,3.678544,-0.78304744,1.2473776,-0.6053511,-0.2640097,-0.21903974,-0.15715,-0.7585207,-0.57493764,6.90205,-0.18158661,-0.35249677,-0.58796847,-0.42623058,-0.9685,-1.9178813,0.9992661,-0.9230312,-1.0077428,1.4386365,1.5785018,0.53909385,-0.6555383,5.6106997,0.24133037,1.0518,-1.6640134
8837,-0.8185691,0.83781886,0.1693206,0.68166,0.24588764,0.27962065,-0.5641408,-0.59559095,0.504247,0.2724149,-1.2035,0.94187653,0.059607923,-0.27248192,-0.84450096,-0.14066248,-0.93911135,-1.2479639,-1.7805612,0.7442336,-0.9739773,-0.58048844,-0.29441726,0.5028677,-1.144129,0.4726452,-0.68163186,0.15773714,0.5487,1.2825664,2.5728037,1.0136299,1.4602574,-2.5269356,-1.0529907,0.3315018,-0.19570577,-0.3439893,-0.017974753,-1.6992317,1.0177267,0.68176126,0.04597947,-0.7802521,0.7442229,-2.8860085,-4.5489225,-3.400279,0.076592505,0.8727044,-1.2592692,0.20387211,-0.14529099,-0.1677605,-0.7496277,1.6634554,0.42632407,0.15212469,0.9336728,-0.002907455,0.5837,0.73858166,0.8239393,-0.33113658,-0.029567897,-0.12658954,-1.1956582,-1.1177897,0.65659845,-0.07033536,-0.054195553,-0.93635,-2.1221292,-1.3451973,0.5072109,0.008034572,0.7042172,-0.36327738,0.8560178,-0.14429998,-0.12946807,-0.042471692,5.5421276,-1.1628933,-1.0549144,-0.46260834,1.0402273,0.04910001,-0.6836591,-0.353643,0.056270927,-0.09144203,0.067414954,-0.5479758,-0.5763001,-0.049379222,-1.2868999,-0.8758519,1.7048,0.3616779
8851,-0.23811132,-0.28938335,0.5257665,-2.3850446,0.3982739,0.46030894,1.3916795,-0.8133173,-0.8677491,-1.3366174,-0.36565,-2.5559173,0.9260772,-2.221025,-0.42624557,-0.23268807,-0.8266443,-1.2960428,2.655377,-1.0378988,-0.05976197,-0.8605386,-2.469994,-0.037578627,-0.921214,-0.9062732,-0.27652362,0.7159495,0.33945,0.14210832,-0.9972154,-1.7402385,-2.2570422,0.44378692,-1.0092703,-0.8524177,-0.55423665,1.1851782,-1.2417692,0.79706895,1.1307565,-0.15206343,-0.28684485,-0.27412918,-0.77938426,-1.8971242,-2.5511723,-2.5079174,-1.5802133,-1.2939947,0.14982435,-0.24551797,-0.43590102,0.41093677,-0.97363544,-0.12436357,-0.47888014,-0.1374172,0.8776388,-1.2089456,-2.07485,-1.4938712,0.07958318,-0.5838583,0.30731282,0.6831385,0.99271107,1.71247,-0.08286983,-1.00589,0.0659211,1.6073,6.1556964,-2.606025,0.4757249,-0.6568225,0.63140464,-0.11658114,0.25190002,-0.22485,0.3199052,0.2022016,-1.743918,-0.90748894,-0.5976472,0.27587056,-0.49648106,0.22875002,-1.0925764,0.103960186,-0.7035347,-0.768692,1.1008165,-1.1839089,1.5132747,0.517329,-1.44205,-0.31316465,-0.53975,0.59515846
8869,-0.5774933,0.21948627,0.4892391,4.2852736,1.0616446,-0.7326809,-1.1042025,1.2257913,-1.2289007,0.5002194,3.3561,1.8876815,0.12037255,2.8240676,-0.002714336,-0.30119154,-1.3736925,6.5098553,2.3610854,1.147258,2.6649246,-0.7376071,2.0463789,1.0780113,1.5526183,0.080111325,0.1304556,-2.3586745,0.11410001,0.057895407,-0.14186226,-0.30055857,-1.1202433,-2.0751853,-0.4243074,-1.2818363,0.02735667,-1.6142261,1.9307094,0.61354655,-0.7904254,-0.029309988,-0.5364275,0.40911275,-0.02409685,6.179929,7.5115767,6.6441936,-0.5311454,0.26267475,-2.3574755,0.6434983,-0.28128877,0.2715066,0.5802457,0.74427617,0.66513324,-0.8195114,-2.0896099,1.6492195,-1.33635,-0.28009075,-2.9182723,0.18055815,-0.6894023,-0.5606088,0.36530262,0.33765942,0.389421,0.3502972,0.5565442,5.46845,-0.42769152,2.5502977,-1.5095496,-0.11676973,-0.22614342,0.08456166,0.52084506,0.28625,0.20164695,0.0002426058,0.52303815,2.120498,0.91004264,0.18525627,-0.07647817,-0.50245,1.0705898,1.336326,0.13779132,-0.8217515,-1.0403693,0.2001524,-1.1480544,0.15908448,4.49725,-0.2531318,-1.06715,0.099536434
8870,0.85528475,2.4724784,-0.2870408,-5.569118,0.34333888,0.23027089,1.2309191,-1.3104311,-0.8349541,1.0889646,9.64735,-10.0,0.12587675,1.6331029,-2.6742353,1.3808222,-0.9223837,2.794636,4.742648,0.704136,-2.4862008,0.3549072,-10.0,0.48704392,-2.090609,1.032203,-0.061220646,-2.9233146,0.2448,1.3492402,-2.0713034,-0.03149365,-2.23421,-1.4609511,-0.27161348,-2.7390053,-1.1348195,0.02361419,0.6771939,-1.4257466,-0.77213883,-1.381785,0.19794393,-1.0359237,1.561831,4.046188,0.3289663,3.031958,1.8976588,1.4734632,-0.06570491,2.92352,-0.26792532,0.66933167,1.5901605,0.40323308,1.932786,1.333885,-0.429309,-1.9414972,0.15814999,1.0230243,0.6605614,-0.11967036,0.031840764,0.49551767,0.08282343,-0.27249628,0.6239432,-1.1518799,1.1859109,-7.2761,3.6664495,-6.04477,0.68177354,0.8286828,0.64441365,0.52854264,-0.8988446,0.27675,0.77371526,-0.44945413,8.323336,-1.328259,0.09241359,0.99897695,3.084433,-0.34210002,1.602593,-0.6365112,0.8452574,0.27421594,-0.311869,1.2095865,0.79989296,1.3419764,-7.5891504,-0.47315025,1.8687999,1.228098
8878,0.8150222,1.038399,-0.9665204,-0.61598474,0.9689235,0.20043986,0.684636,-1.0489733,-0.5830711,2.2958446,-4.97515,1.0744343,0.96602213,5.7348976,3.1966453,5.2989893,3.6256623,-6.8607826,-3.7958686,2.0223498,-4.0219135,-1.5115826,0.5268619,2.13154,2.4596982,1.6775715,1.5998125,1.279708,1.4998,0.4421401,2.0939193,1.9907451,2.6054664,6.7140303,0.08092724,4.011314,1.1189976,0.99722874,1.568747,6.6011963,1.8582988,1.9817841,4.369238,3.383555,2.933293,5.0528655,7.5991125,6.391819,5.270139,3.0820336,-0.82372254,-0.1313731,-0.27093327,-0.785565,2.6026702,2.635377,0.33271948,-0.20257346,0.9238013,1.4863524,4.07205,4.8183813,1.1879961,0.74195975,-0.87223303,-0.56321204,1.4284983,2.095551,2.0512571,-0.43685007,1.3203456,-3.80965,-1.7297642,-2.721886,0.01667494,0.3994525,-0.2687798,-0.14640123,0.4989642,-0.32215,1.5550418,0.52100563,8.037145,0.13814354,2.9807563,3.091189,1.2904088,-0.38099998,3.5235302,-0.7646297,0.70361817,4.7886863,0.47089592,2.7584171,3.6377954,0.115560144,-3.5576,1.484404,0.86635005,1.0226508
8884,-0.50662184,0.06827794,1.2364396,-1.2342166,0.1632709,0.50777847,-1.7326483,-0.43092915,-0.6646535,-1.9590194,1.0464,-2.007427,-0.1517694,-1.2179577,-1.5759896,-2.948442,-0.3398246,1.3049669,0.52207583,0.21306868,-2.278532,-0.5889101,-0.28542352,-2.3296905,-1.777659,-0.60993207,0.42897567,-1.4675052,-0.1006,-0.6980836,-1.7471054,-2.0950603,-1.7483126,-5.715697,-1.5558927,-3.14297,0.18848057,-0.6389736,-0.5650346,-0.6354275,-0.75424457,-1.886009,-1.058315,-1.5761814,0.3147302,-5.2669287,-3.8030443,-5.836801,-1.6420066,-3.3471751,0.08865306,1.5602274,-3.6336763,0.1887942,-2.1137083,0.9987214,-1.1045194,-0.31858915,-0.81582886,-2.4630275,-1.15795,-0.5367022,-0.88861334,0.22305615,0.68366915,0.66536194,-1.1324689,-1.0439639,-0.5069703,-2.536456,0.2269173,5.6666503,0.12818515,1.1371349,0.32756573,0.33632836,0.52232933,-0.39822125,0.28529766,0.4491,0.51516104,0.10814537,-3.1507564,-1.0134226,-0.24108118,0.22327554,-0.8005189,0.83035004,-2.785268,-0.21940623,-0.59734917,-0.038345292,0.87653565,-1.2400272,-2.4045732,-0.6864537,1.1652,0.08864117,-0.9778,-0.48193753
8895,-0.26221246,0.32766125,0.72565484,2.3076663,-0.08293914,-0.5597725,-1.3504946,0.07497263,-2.0413506,-0.7659589,-3.8169,1.909031,-0.5905547,-0.3408859,-2.527348,-2.1556702,-0.11145886,-2.2195594,-2.845695,1.197789,-3.3913684,-1.1069698,3.0691442,0.35648155,1.7275437,0.07065013,0.13089839,-0.3301639,0.060550004,1.3268601,0.5877104,-0.4774233,-0.18496668,4.3817816,0.7993596,0.76757383,-0.083818994,-1.2082657,0.47842038,-0.5318908,0.21059489,1.7486362,0.88837034,1.4938772,0.3766166,-0.5073439,1.444934,1.3400156,1.7910368,1.1825559,0.12628426,0.38233468,-0.1517264,0.23274226,1.580108,-0.19037881,0.048036285,-0.3590574,-1.4955122,-0.8686041,-7.4582,-9.198312,-1.4345,0.09706676,-0.503824,-0.7554021,-2.619223,-1.9661772,0.12693006,-0.17623188,-0.4036856,-2.5221,-3.6396103,-3.289435,0.24467136,-0.15923384,0.83943504,-0.3918978,-0.23929091,0.44925,-2.8428743,0.3380581,-5.676588,0.5870718,0.2933866,-0.43638253,-0.39571273,-0.92765,-0.40682757,-1.5965369,0.31258982,-0.16469213,0.8064368,1.2574887,-1.5970553,0.56739324,-2.10175,0.43474495,-0.9164,-1.6031374
890,-1.846747,-2.2267866,0.6235701,-1.137526,-0.1449082,0.2869308,-3.2253873,0.4145873,-1.2202842,-3.5233517,-4.70755,-2.350236,0.21456735,-4.866002,-4.030934,-7.359624,-0.49166232,-4.2593346,-6.0070677,-7.12729,-6.5280743,-1.0450132,-2.4360936,-0.39315873,-2.502256,0.4644266,-1.0290849,-2.6592166,0.3744,0.011662334,-3.1275237,-1.0281745,-1.8906832,-3.3742125,-0.70294064,-2.788585,0.21607347,-0.6152125,-0.5120617,-3.6322815,-1.461297,-0.48646155,-1.3963251,-2.015771,0.36664796,-4.886901,-5.878488,-5.316027,-4.182868,-2.1791937,-1.7228141,-0.1718054,-2.07253,0.38760126,-3.3264592,-0.62619984,-0.74027944,0.12677687,-0.28775036,-1.0606042,-3.6243,-3.5195727,-1.4046484,0.5694983,0.52863914,0.6543961,-5.7576966,-6.3893013,-0.55160886,-0.34258187,-0.390132,-5.0260496,-2.2447755,-6.14403,0.3669681,0.11689324,-0.18422624,0.101723455,-0.07479131,0.31355,0.078494795,0.42615506,-5.006718,-0.22516522,-1.6042478,-0.09356649,0.6149311,0.77025,-2.6191092,-0.42542455,-0.39505517,-0.054510567,-0.86788654,-3.9928408,-5.2828636,-0.77885824,-4.2075,0.02240745,-0.93645,-0.46827692
8900,1.6109864,0.3260082,2.5184717,-0.43456468,0.8791765,-0.24243888,-0.31810582,2.2636247,-0.020030826,1.7090251,7.1277,0.06311709,-0.4918101,0.7176959,1.4158963,2.3268347,-0.37421674,7.075939,2.228458,0.9620256,2.9341497,-0.67030895,0.5115591,0.15121986,1.0121982,-0.8693348,0.17789382,1.3891629,0.07804996,-0.8760466,2.4465806,2.8702276,3.4358764,1.1238884,0.53836405,1.7488627,-0.62879485,-0.09599014,0.328292,0.86089337,3.4467244,0.7804241,0.5528245,0.2365647,0.6884986,9.745115,8.249207,8.22827,1.7696023,0.69076496,0.16631037,-0.6783695,0.4499712,1.1627144,-0.9912095,0.28942597,0.754513,-0.78744185,-0.22480664,0.47763613,1.4823,0.6824416,2.1065416,0.052680165,0.890395,1.0953794,2.466761,3.25385,0.8974389,3.8680336,0.25372863,6.5390997,6.142507,6.661449,-0.80664325,3.2562613,-0.8883319,-0.20758645,-0.31705666,-0.50545,-0.20673302,0.217291,0.56123126,0.5824497,-0.34821963,1.3160026,-1.2520632,-0.1494,0.4880299,-0.10368556,-1.1575825,-0.35413936,-0.43310833,-1.3307176,0.16648674,1.0055397,8.763,-0.5550432,0.69285,-1.1895823
891,0.7933699,-2.9015238,0.5849358,-0.16163707,0.58767307,0.2644294,-3.0365362,1.0289292,0.64486516,-0.9753257,-2.0629501,0.40783578,0.2584276,-1.704277,-0.8426378,-3.5157166,-0.29962924,-2.6190114,-3.2367063,-7.535019,-0.45349726,-0.8274492,-0.116547,0.42633492,-0.7046513,0.015861105,-0.17334479,-0.8984232,-0.26439998,-1.0703762,-1.7544116,-0.9838407,-2.2732625,-4.2619276,-0.35912806,-2.9913373,0.43808895,-0.68088555,1.3097409,-1.3109007,-0.83915055,-1.1029565,-1.8280283,-0.31288892,-0.020570848,-3.7047985,-3.5452452,-4.4098682,-3.2600338,-1.7257094,-1.3143208,-0.6684681,-1.2546546,0.28177413,-1.3242518,-0.7127124,-0.88236004,-0.093191326,0.12352096,-0.4416277,-1.31635,-1.278713,0.53437835,-0.3082842,0.19633144,0.04733923,-2.8067577,-1.9837734,-0.3257608,-0.07506634,0.09203913,-0.8776,-1.5871804,-0.88147765,0.08416901,-0.8096375,0.37090504,0.16114412,0.47093984,-0.08175,0.26257843,-0.4697171,-1.7507687,0.16922887,-0.9030998,0.09014896,0.38231295,-0.15994999,-5.180832,0.83791816,-1.2157205,-0.7996823,-0.6061366,-2.2656016,-4.890123,-1.0469654,-1.1909001,0.17264938,0.8256,0.026929542
8914,-0.32822964,-0.37754413,-0.043328933,-0.9456583,0.30822027,0.61516875,0.63252693,0.8863459,-0.38512173,-1.4150105,0.64905,-0.9761995,0.6816155,-2.3572073,-1.8116263,-4.368327,0.16780724,0.6523428,-0.93032014,-5.2562556,-0.24674086,1.1589532,-2.1826544,0.45266694,-1.3959454,-1.4819372,-0.61868787,-1.0158031,-0.10140002,-1.8091024,-2.2404454,-0.782525,-1.641304,0.20798615,0.96175355,-1.1405829,0.72302973,-0.0801432,1.04778,-2.381476,-0.6945535,-0.23943157,-0.24039786,-0.8728859,-0.6188793,-4.9591904,-4.544894,-7.648997,-3.8709798,-2.357924,0.2872302,-0.26181185,0.32264638,0.2756427,-3.2994108,0.36867687,-0.47542927,-0.2928526,-0.73866373,-0.5901629,-2.58465,-3.4544716,-1.3915875,0.30394655,0.41931435,0.23960508,-2.7246947,-2.6897192,0.11263771,0.9117261,1.4652715,-0.50415,-1.8278041,-1.7506992,0.55423015,0.5344948,-0.117959134,0.051868893,0.53357065,0.89795005,0.3365354,-0.115919285,-8.270446,-0.31330296,-0.32946232,-0.17341295,-0.16028556,0.59029996,1.6895255,-0.17776613,-1.2557912,-0.077422485,-0.17180093,-3.5698824,-3.6602476,0.8708635,-0.53859997,-0.1282385,-1.0617499,1.4917535
