,ST125,ST144,ST16908,ST16927,ST17292,ST17296,ST17333,ST17334,ST17335,ST17336,ST17434,ST17450,ST17814,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18604,ST18765,ST18766,ST18771,ST18780,ST18791,ST25588,ST25589,ST25597,ST25624,ST25630,ST25633,ST25640,ST25641,ST25644,ST25649,ST25678,ST25679,ST25687,ST25694,ST25709,ST25712,ST25719,ST25723,ST25724,ST25733,ST25734,ST25748,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25824,ST25831,ST25834,ST25836,ST25837,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25862,ST25865,ST25871,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25974,ST26007,ST26008,ST26022,ST26052,ST26055,ST26074,ST26091,ST26139,ST26140,ST26183,ST26258,ST26263,ST26329,ST26337,ST26603,ST26764,ST26870,ST28040,ST28135,ST28141,ST28265,ST28309,ST28390,ST296,ST37,ST606,ST621,ST622,ST623,ST647,ST659,ST713,ST717,ST973
51599,-0.18480563,-0.7255972,4.18675,0.47690016,2.047206,2.51685,1.1628662,-0.8425522,6.3145504,0.7219692,1.1023368,2.0064528,2.940852,4.4481497,-1.5074296,-1.0785856,-0.67676663,-0.8967133,0.25057718,-0.00024999678,-0.1094141,1.06235,0.13473725,2.8203468,0.033821926,-0.16902803,1.3413432,-0.83921176,3.61405,5.2762003,4.917158,-0.027905777,5.7686,-1.1012688,-0.2545308,0.13588151,-0.9158236,1.5154772,0.72837424,1.5619602,-0.42015573,4.094374,0.23075779,-0.2789919,-0.83892196,0.61780334,0.5384623,0.31824484,-0.24798392,0.35518205,-0.3399688,-0.37681413,-1.2144856,0.0045047402,-0.6010574,0.95007896,-1.6024678,-0.7418484,-0.17565638,0.105724216,-0.83000517,1.3294072,1.1275535,0.14735311,-0.31863922,0.77955663,0.6047755,-0.80311614,1.5056355,-0.30481246,-0.7297542,0.24393655,0.53207976,1.031457,-0.35613537,-0.19971703,0.72025025,-0.22496292,-0.40222722,0.40736562,1.7686203,-0.05886662,-0.20272368,-0.24275494,0.19774294,-0.08518371,1.3344961,-0.6375179,-0.782,0.9044212,-1.1366479,0.1740127,1.3358514,-0.6873714,-0.6882477,0.20487152,2.3804998,0.20080236,0.45937812,-0.20567667,-0.75967103,0.9932099,0.2705536,-0.531562,-1.2118337,5.85275,0.54872304,2.9880993,0.47863677,0.10111147,4.9084,-1.2615458,0.0966666,-0.13458702,0.6263487,0.24262536,1.4319324,1.150192,1.8509332,-0.4195559,-0.09222188,-0.5604671,-0.33241522,-0.60737693
51635,0.12911603,-1.0819508,-0.71305,-0.5707663,1.1659586,0.33095,2.7121396,0.30894178,0.65235,2.1293466,0.9831867,-0.40676856,1.0854794,1.1748812,-1.1421208,3.33785,-0.89932466,1.6904718,0.6613072,1.18335,0.87667084,2.6016,1.3641889,-0.27395746,-0.19540161,0.7031112,2.5237536,-0.2588881,0.8685,1.1252,0.53131986,1.52594,1.08705,1.1464592,0.43801662,0.5034641,-0.40813333,0.6610516,-0.38130793,-0.38270676,0.06661679,0.32895803,0.14200081,-0.8556424,0.3419277,1.1949967,0.15355727,1.020366,0.985165,1.3091773,-0.44379807,0.08728507,-0.013891503,0.17847243,0.8648313,-0.24880996,-0.25521094,0.65736413,0.11093052,-0.21906629,0.22028746,1.0700083,2.3469713,0.82656825,-0.4344033,-0.9118999,-0.2700749,0.06967124,0.7124853,1.2956984,1.0981774,2.2792652,0.25189567,1.691292,0.6404161,-0.26280314,0.55140066,1.316195,0.87328756,1.9012418,0.20714393,0.45377383,0.513729,-0.0064836442,0.6451175,0.01626183,0.6555495,0.99807966,1.454,1.3063142,0.23599204,-0.25335446,0.84231514,-0.8647908,0.6558722,0.20583443,0.68075,0.2741749,0.27600712,-0.28241125,-0.4341401,0.095533326,0.5627954,0.5501651,2.452413,-0.8054,1.3397267,1.3548815,1.5098656,-0.45287055,-1.24615,0.6562687,2.102059,0.73729384,0.49428433,-0.19226113,1.3052926,0.4047684,0.35613254,0.127808,-0.05109361,2.2104838,0.05959031,2.1932032
51719,0.071361765,-0.07933673,-2.55475,0.4976181,0.3128311,-0.2659,1.4019085,0.06246721,-0.34939998,-0.37048426,-0.33099887,-0.5797745,0.16527231,-3.8845346,1.2973094,0.10908678,1.5061761,0.54894555,-0.17338176,2.4161,0.2400074,0.16035,-0.5596764,0.07818167,0.6623381,0.5531494,0.021129102,0.5831884,-2.0858,-2.1399,-2.2719328,0.58642715,-2.78955,-0.4560805,0.21932204,0.32169166,-0.21724519,1.8366452,-0.27582914,-0.42604545,-0.21844584,-1.8733271,0.4039817,0.7394197,-0.29193327,0.014236957,-0.31065303,0.28539655,-0.10880953,0.39134002,-0.08867203,-0.22191045,2.537571,0.094343215,-0.11415878,0.10655692,1.6465557,1.4037931,0.6141174,-0.3402456,0.22601137,-0.29993516,-0.4869321,-0.36456335,-0.24722311,0.035199244,0.24845468,-0.4622218,-0.06329799,0.30525994,-0.27016228,0.8109716,0.47860166,-0.30325097,-0.42437965,0.043574385,-0.31047451,-0.60718125,0.17684892,-0.035435587,-0.36513406,-0.38313997,0.46878332,1.2088037,0.24987224,0.3761213,1.2503098,1.4901648,0.5121,0.3040615,-1.3843031,-0.24072236,-0.8297707,0.15985277,-0.48007417,0.5742794,-1.08505,1.9278466,0.33854553,0.71148896,0.5221458,0.63642216,0.33722723,0.5925698,2.0447247,-1.9366,0.33495355,0.081338406,-1.5692592,0.36869907,-1.5458,0.5356071,0.15582113,0.5927675,0.32508275,-0.7181882,-0.23132125,-0.7244759,-0.870258,0.38234082,1.418389,-0.2975016,0.14914107,0.26186603
51742,0.6188347,-0.43514922,-2.2887502,0.5768169,0.9841831,0.43865,0.48273218,0.09450221,-2.11475,1.2873324,0.29329485,-0.9754938,0.89160365,-1.5022777,2.2505999,0.96708554,2.697935,1.0478158,-0.05971241,0.00064998865,1.2525359,-0.76775,0.724748,2.3419726,-0.096758306,0.12252302,0.78738904,0.41000384,-0.5807,-1.39835,-1.5901752,0.59330535,-2.7234,0.06962393,-0.5340228,0.9055487,0.6558026,0.19859923,1.9675374,-0.29876757,0.16456929,-0.89838624,0.0483467,0.2176634,-0.17880473,0.34973338,-0.09942007,0.5693313,0.32495815,0.06376702,-0.07662341,0.73901564,0.107805714,-0.6691742,-0.19035365,-0.26275814,0.076544166,1.0937624,-0.12415847,0.08540365,0.17416713,0.008991092,0.80006975,1.4031793,-0.60357857,-0.29442954,-0.19175543,-0.40147257,0.094584376,-0.4505586,-0.023909248,-0.010911465,0.84009576,-0.029490665,-0.15895131,0.44285572,0.367937,1.0888087,0.51935387,0.5692246,0.46375436,0.040563866,0.70887935,0.20312935,0.7831273,1.4327159,0.83924925,0.512089,1.6188,0.77382857,0.88787967,-0.041464373,0.4752822,-0.059541143,1.3352107,-0.14331333,0.28605002,-0.19750232,-0.54568124,0.114659294,0.22164568,0.4969326,0.7574258,1.331089,0.8837553,-3.02225,0.5792289,-0.95685196,0.5687088,-0.04171651,-1.12975,0.7398829,1.0255488,0.51972127,0.01040566,0.89019096,1.0896325,0.5857202,0.40325615,0.011030465,0.97996366,-0.09429848,0.41910732,0.75989217
5211,0.28409326,-0.45239964,-1.65995,-0.046112217,-0.3425084,-0.72720003,0.7640251,-0.07637928,-1.3328,-0.5322996,0.1409513,0.26221713,-0.022857182,4.424654,-1.3141025,0.48119694,-2.9718652,0.3642115,-0.40309823,-0.5994,-0.07552245,-0.90419996,-0.45373148,0.9125764,-1.0465256,0.59544337,0.5387707,-0.47028106,3.1981,3.8954,2.2284598,0.44838676,3.81485,2.6633754,0.8611382,-0.4309228,1.0537053,-0.06515385,-1.7443333,-0.5416982,0.9864148,3.5911872,0.4617396,-0.6365596,-0.35998988,-0.500874,1.0167531,-0.4640758,0.032460377,0.00039168447,0.6374684,3.8287644,0.62247944,-0.40433726,-0.52964795,-0.9281689,1.0393269,-0.25178802,0.25035387,0.5206311,0.32420072,0.11628798,-1.5810118,1.415149,0.6823114,-1.1148624,-1.1481111,-1.0172806,-1.403727,-0.21986893,-1.1760383,-0.31597406,-0.11492665,-1.4051206,-0.019145153,-0.9116517,0.23739246,1.3157407,0.836563,1.0144159,-0.08326441,-0.76109755,0.82521,-0.3269901,-0.17037453,0.011313565,0.666077,0.77331996,-0.9862,0.79016674,0.32641414,-0.9237689,-1.0479903,-0.07140748,0.025663372,-0.36541757,-0.3408,0.7777201,0.70168966,-0.031995725,0.31437123,-0.16269803,0.6583302,-0.97270656,0.33973247,0.53885,1.1050558,1.4125863,2.4432855,0.48149294,3.02615,0.06905242,0.06333503,0.11121697,2.0038135,-0.90425175,-0.11378512,-0.44403547,-1.0152266,-0.046771213,-0.74139774,-0.5133958,-1.0272697,-0.21342579
5223,-2.8742597,-1.5716634,-1.29225,0.9158914,-6.2742276,-5.50915,0.3961364,-0.94812775,-4.1083,-1.499691,-4.267538,-0.20877789,-0.85839784,0.6003332,-4.6049128,1.1534543,-3.6364443,0.24128051,-0.42053875,-4.5874,-0.8934211,-2.37705,-1.2524891,-1.7415285,-3.5949159,-0.9730751,-0.7513748,-4.164694,0.45275003,0.05250001,-0.856601,0.8992611,0.46725002,1.29463,-1.151678,-0.6592147,0.2587912,-3.3275435,0.019467052,-3.1059608,0.149898,0.25414616,-1.4705234,-0.10190968,-1.0066228,-0.1767059,0.0719606,-0.90531516,-0.25891715,0.15388882,1.4967843,0.37200713,-0.37923265,0.027567454,-0.5515801,-0.88739806,0.07577635,0.80983424,0.82271576,-0.81075025,-0.29825014,-1.6018822,-3.048415,-0.9898066,0.38789725,-1.120112,-0.8208358,-1.0397081,-0.8642346,-1.5696332,-1.0786475,-0.5031627,-0.50806916,-2.626698,-0.9140618,-0.7146915,-4.2102737,-6.8512907,-4.653096,-3.841841,-3.740147,-1.7901986,-3.7044616,-1.742711,-0.46121475,-2.022101,-4.3800955,-3.4944646,-1.6522,-3.5724406,0.68029135,-0.82737106,-1.5507185,-0.25858217,-0.9606,0.031817544,-4.46065,0.19801165,0.94443357,-0.3440843,0.75048804,0.60396194,-3.5939064,0.40771428,-1.095194,-3.4495,-3.562442,0.59519124,1.1227685,1.0663141,-7.9245996,-0.29171586,-0.3740017,0.93475354,-0.91353315,-0.38583368,-4.316546,-4.291024,-6.2730846,0.39418396,-0.29593474,-0.7461886,-0.9722314,0.6804142
5236,-1.246288,-1.6205242,-2.1636,2.678606,-4.538098,-3.0352502,-1.5379905,0.3976643,-1.31285,-0.60091877,-1.686652,0.5192752,-0.6070274,0.109630585,-3.1943345,0.8147426,-4.8585396,0.4636769,-0.07381375,1.4386001,1.3714204,-1.03935,-0.12680446,-1.0733526,-0.71165645,0.34866714,1.3773477,-1.1439236,-0.29535,-0.65314996,-1.1788954,1.4001315,-0.19645,2.8284845,-0.31584135,1.1530856,1.4878992,-2.8236933,-1.5392914,-1.1261028,-0.4039759,0.9122929,0.48255455,0.53277063,-0.79206634,-0.5438793,1.0066931,0.5968449,0.92499715,1.1143667,0.94236517,0.857453,-0.16029891,-0.9866083,-0.63308716,-1.4592689,-0.15981428,-0.073241785,-0.30360028,0.49785465,0.4628688,-1.409946,-3.1979856,-0.45673865,-0.41766658,-1.0394537,-0.6062784,-0.28510058,-0.07676479,-1.4038315,-1.564525,-0.2605451,1.189962,-0.4969177,0.10325158,0.06870894,-1.0159984,-0.84222686,-1.5907904,-0.12059523,-0.5020637,-0.981639,-0.03581266,-0.87936294,0.25547042,-0.9052609,-1.5628488,-0.5005011,-0.2501,-0.09638888,0.97012216,0.05468302,-2.0154603,-0.22925675,-0.35922763,1.1756997,-1.6353,-0.17153122,0.99426985,-0.42368457,-0.16193065,-0.45375752,-1.9584093,1.2142434,0.14337103,-3.413,-0.5597486,0.033682108,-1.6589419,-0.4789641,-7.2841997,0.8399886,0.19167006,2.9075341,0.3123656,0.51371247,-0.83478475,-1.6529287,-3.5800085,-0.2509043,-0.62343645,0.8179078,0.18228802,2.495892
5255,1.7557198,0.66856045,0.76475,-0.061692,2.4940372,1.8812499,0.7658054,-0.67865634,1.05105,1.5988461,1.1643271,1.441579,-0.09233093,4.537587,-1.3934938,-1.2228091,-0.13217968,1.7392147,-0.45365542,-0.61515,1.4973124,1.61745,-0.48086128,2.4421074,1.131763,-0.35454464,1.868607,0.53628486,2.3452,5.891,3.3510225,-0.24256505,3.15315,-1.1728997,0.9182489,2.4135814,0.50390196,0.8260268,-0.37185144,2.419393,0.19288743,1.6811197,1.0579605,-0.3863581,5.1654263,0.34944698,0.94377196,0.17994913,0.36511397,0.48918042,0.3539155,1.2551994,-1.026854,-0.5697217,1.8747202,2.0068407,-0.6006602,0.13228253,1.6091359,0.36983898,1.3628545,1.4412091,-0.64579284,0.31273562,0.030177534,-0.16669247,0.6759032,2.04342,2.9341316,1.7984642,0.26738608,0.83235675,0.45169365,0.5071876,0.6781791,0.6343835,1.7862704,3.7261615,2.3410451,1.0295403,0.8789793,0.71544564,0.38793498,0.30485553,1.1279641,0.7704243,0.8901797,-0.13318233,2.93965,0.7565977,-1.0166013,0.57356954,0.9356455,-0.57423586,-0.764228,0.21902509,2.2653499,0.7496636,-0.55062306,-0.5730883,0.8661026,0.15147838,0.93722415,-0.99747014,0.72640896,2.21355,2.3885336,1.6484165,-0.5543914,0.34925616,1.69485,1.752084,0.22010356,0.9596026,0.10308377,-0.43469214,2.3496475,0.79633605,1.9124743,-0.17617533,0.77847534,-1.051799,-0.50266385,-0.24865599
5257,0.8913638,0.62045157,-3.18375,-1.2642651,-2.248093,-1.73825,-2.9295146,-0.43819767,0.1153,0.711889,-0.057018362,-1.7227094,-0.21326467,3.1967874,-1.3397574,-0.09661041,-2.4707246,-0.06257412,0.5499579,-0.10215,0.5462359,-0.88125,-0.9268093,-0.10476136,-0.5295586,-0.07975408,-0.82113874,0.95461816,3.43815,1.3909501,1.7197709,1.4687046,3.63415,0.6077577,-0.5170732,0.9949771,0.7445911,0.5403777,-1.9869744,-1.2750316,-0.6438477,3.4260025,0.28226477,0.10169783,0.55944836,-0.367387,0.25474557,0.6836711,0.1508737,1.7027631,-0.44898093,-0.06035137,-0.34888476,-1.113984,-0.23862472,-0.25204954,0.44952646,0.022954438,0.6201006,-0.15184161,0.9560041,0.52386916,-1.2138234,-2.4838037,-0.33114338,-1.856604,-0.1788944,-0.29766685,0.4779733,-0.42564547,-1.3479294,1.2154489,-0.30090111,2.0077422,0.956493,-0.76025885,0.7325933,0.0014449954,-4.3570995e-05,1.3418145,0.13007833,1.0974526,1.5377052,-0.15244818,0.14621022,0.5750271,-1.0477738,1.0299182,1.7037001,1.3128003,2.341454,-0.2561725,0.61113405,-0.78520614,0.19683823,-1.1267996,-1.37755,-0.24498408,-0.19639419,-0.5240917,-0.18936664,0.26034057,-1.6219919,0.4589517,0.35748702,0.40845,0.09657608,1.7151614,1.8660355,-1.8310697,2.61485,-0.6088828,-0.5906596,-0.9717164,1.5057042,-0.34502184,0.3845558,-0.13934493,2.060995,0.12630726,-0.1968289,0.70965594,-0.11272727,1.4142319
5261,0.22538221,1.8226677,2.6538,0.83246267,1.8738306,3.03905,1.0173805,-1.1768687,4.31965,0.7655716,2.8118315,1.7500978,1.226423,2.7951703,0.51637506,-1.7626843,1.0466033,1.1565598,-0.05120302,0.57954997,0.11762193,1.5583,1.0244085,2.9749756,0.34487695,-0.8740963,1.8912374,0.19938922,3.89375,9.6968,5.164922,0.12188965,5.1127,-0.6637441,1.7708849,0.80367255,0.33865085,0.3655351,0.9011441,2.9172952,-0.3692728,4.159013,0.21249267,-0.6579702,-1.0096095,1.146422,0.1791729,-0.24614033,-0.060017467,0.6056073,0.34738335,2.2344856,0.9694841,0.63601494,0.5213355,-0.13803312,-0.97772276,0.14129171,1.6216471,0.7255677,0.72855836,1.5464258,2.2123196,1.5775572,0.69494385,1.4866779,0.35382676,-0.64870334,0.96466327,0.3693955,4.9311323,0.80607057,-0.2481548,2.1410418,0.5234201,-0.9160552,0.5223951,0.55173266,-0.09719788,-0.15664485,0.7954812,-0.29477888,0.37921333,-0.56675607,-0.33961165,0.27742654,1.4206088,-0.20550755,0.05815001,-0.025377959,-0.5913513,0.7543238,1.8958791,-0.6598541,-0.12698728,-0.19231969,2.1493,-0.062051803,-0.71298856,-0.5118371,-0.41548172,-0.65383077,1.2633214,-0.067293495,0.063379616,4.0486,2.0642428,3.8972664,-0.6819936,1.0982876,5.9130497,1.0971223,0.87491727,0.7150904,0.34363762,-0.79021156,1.3803704,1.5496842,2.7969751,-0.7908652,0.45598048,-1.1695995,0.08498411,2.7290044
5287,1.7008921,-0.57087195,0.78725,-0.8806693,-0.10733647,0.69269997,-0.46433187,-0.33235663,1.3550501,-0.15428087,-0.22772767,1.0522337,-0.115151346,1.1338153,-1.1021221,-0.292391,-0.014422335,1.1912923,-0.07388049,-0.88445,0.94757617,0.78475,0.84839135,1.5555882,-0.3638662,-0.26073503,1.28895,0.45198458,1.6657,1.79355,2.6512933,0.48484185,1.4187999,1.5196466,1.0565722,1.2196739,1.7278827,0.5837147,-0.34145322,0.5696286,0.07324055,1.0146856,1.546588,0.58047974,0.36283168,-0.14929327,1.571326,0.8214843,0.9654241,1.2960942,0.21245709,0.23151344,-0.23582374,-0.47302744,0.8603531,0.39959723,0.76459575,-0.84952235,0.5194472,0.703622,0.94163966,0.65432596,1.3722482,0.16862687,0.23801784,-0.430906,0.8353028,1.9651834,0.229247,0.7257787,0.95859873,1.0572524,1.8675127,2.3949914,1.4322088,-0.34191495,-0.60247946,-0.85211265,-0.22706418,-0.7441195,0.021591157,-0.12323293,-0.9170066,-0.69171524,1.2646282,0.70856637,0.14509541,0.83897555,0.9986501,-0.9503614,2.0990539,0.20752233,1.012798,-1.0327106,0.79403436,0.6120745,2.48065,0.21382946,-0.24562514,-0.6543966,0.044127345,-0.13184313,-0.014788091,0.12669754,0.7886819,1.24895,0.06058342,0.9629793,1.0592308,-0.9016062,3.18045,-0.11864536,0.065278575,-0.59773815,-0.06677659,-0.75041366,-1.6514506,-0.17935887,0.6948444,0.18138485,0.43016517,-0.40972185,1.8577852,1.2152314
5289,-0.0065229777,-0.24726371,-1.04065,0.4518705,0.64111197,2.16505,0.9336701,-0.2278159,1.8935499,0.9648038,2.6174731,-0.54046917,-0.16872367,-0.82330966,0.7204582,0.15734443,2.2432113,-0.11935213,-0.43880188,-0.7906,1.2662129,0.8061,1.2358541,1.4341156,0.35502,0.60427666,0.7981455,0.83839893,0.932,1.4685,1.8026508,0.8187946,-1.07605,-0.40010393,1.1028796,0.33475882,0.9025861,-0.14177623,-0.9698156,1.6618317,0.06439063,0.37199724,0.6881223,-0.44574064,-0.38146603,-1.1452074,0.6382018,-0.050681576,0.58859426,0.064326406,0.11872238,1.8772485,0.7666539,0.24265411,0.079798765,0.08454117,-0.5439708,-0.19194649,-1.2211028,-0.23256515,0.7624188,1.3949924,-0.3877426,-0.29700595,-0.53371316,-0.46241868,0.05284688,-1.0196459,0.27443182,-0.28018588,-1.2425042,-0.15809776,-0.2413859,0.20489554,-0.15588835,-0.7529844,1.1571727,1.2452569,1.2055465,1.5421056,1.5629747,-0.30130813,1.5425917,0.6438521,-0.058268677,1.2418184,0.0924539,1.0549449,0.35495,1.0994704,0.14483757,0.48978966,1.3396804,-0.116766125,-0.4808573,-0.2653649,1.5274999,0.7024916,0.31335372,-0.096291944,-0.98051727,0.34337735,1.2784482,-0.27515665,-0.27876094,3.0297499,1.5381542,0.85197747,0.8032717,1.6756887,4.01725,1.0710477,-0.3855461,-0.51848114,0.64438254,-1.5773206,0.9200965,1.54213,3.3268166,-0.01940473,-1.7624432,-0.51135594,0.10337062,0.3624568
5290,0.116876245,1.8486438,1.90235,-0.497208,2.5412664,2.7374,0.4179701,-0.6888037,2.91435,0.8137308,1.8057212,0.19826877,0.027504407,1.3984363,0.23441209,-1.2834821,1.0187182,0.1645978,0.034106784,-0.3387,0.5825317,1.27465,1.4005954,2.0409658,-0.35377914,0.7505888,0.75137794,1.1943798,0.95465004,2.83885,2.0615819,-0.18135108,1.5957501,-0.69535106,1.0034399,0.829352,-0.115720086,1.5351899,-0.495536,1.686467,-0.17692138,1.9902921,0.42717046,-0.5787827,-0.6288815,1.3388532,0.3460739,-0.13893962,0.23976806,0.3469057,-0.86909974,0.44386387,-0.7983105,-0.33695215,2.7755122,1.5725565,-1.0932163,-1.0791377,1.645982,0.40186498,0.5080773,1.6500845,1.0095273,0.9211134,1.0490439,0.0145893395,1.2443442,0.028436527,1.5512769,0.5976966,1.2196085,1.7095318,0.24833018,0.92042065,0.042148124,0.8118887,2.5150924,1.5380297,1.9155011,0.055866048,0.23178941,0.16572288,0.5382943,0.61395395,-0.16373804,0.4132148,1.9891808,0.49941468,0.3017,1.0252862,-0.6883923,-0.31089097,1.4643656,-0.042850174,-0.3376104,0.8010223,2.8801,0.35399416,0.20337698,-0.3691402,0.26890868,-0.6885632,0.21366894,1.9255238,-0.10903433,3.6655998,1.6360211,2.2718287,-0.6097145,0.2467243,3.62055,-0.2063469,1.0497863,-0.09792374,0.84237766,-0.17459339,1.4026275,1.33284,2.1152775,-0.3910555,0.9027318,-0.07681266,0.3567719,-0.8161861
5300,-0.8324084,-0.10176265,-2.78435,-0.97278464,-3.6614788,-2.18805,-1.915172,0.3281823,-7.41715,0.2890784,-1.7592238,-5.352191,-0.94539064,1.7440236,-0.32489493,-0.6127281,0.2011634,-0.08438042,-1.1392249,0.7564,-4.032632,-0.70885,-1.3324237,-0.6257022,-1.7057314,-2.4484634,-1.029017,-2.3570962,1.1036501,-0.109100014,-1.3551404,-0.17979491,1.65025,1.0497764,1.2431511,-0.037124753,-0.15898362,-4.9246426,-0.30958015,-0.4521064,-0.8434334,2.1675646,-1.1455939,0.324727,-0.5815191,0.42789572,-1.76526,-0.030869454,0.27425846,0.048960865,-0.2023066,-0.70361567,-0.26551718,-0.66547894,-1.3062472,-2.791646,0.3056085,0.15259108,-1.6867278,-1.3027072,-0.14974704,-1.6354654,-1.6533027,-1.461048,-0.7765916,1.6609051,-1.0603609,0.15316325,-1.1042318,-1.5898961,0.7961668,-2.5041153,-2.247344,-0.92499685,-1.299433,-1.2172688,-3.5006878,0.77386725,1.299719,0.05708254,-0.31588772,0.40934962,-0.7209995,-0.78196067,0.07298072,-1.355765,-0.99748135,-1.9777503,0.52915,0.33632934,0.76353276,-5.396714,-0.4924129,-0.2227744,-1.2579957,-1.600184,-2.48985,1.0702705,0.58590734,0.47332942,0.42853266,-0.8759922,-0.004469946,1.2050744,-3.600868,-7.3602,-1.4114782,-1.343766,1.1295662,-0.92749286,-1.0976,-0.6406747,-0.17902178,-0.8193631,-0.33525556,0.8167312,0.58983755,-0.22641696,-3.302576,0.23939607,0.4090566,0.4616912,0.5549558,1.1518931
5321,0.075423956,0.5891967,1.29375,-0.27406484,1.5582821,2.1213999,0.2250551,-0.785323,2.8316998,0.80040205,0.7981727,0.9346014,0.36889178,0.8783711,-0.87116635,-2.0987449,0.4310485,-0.48370633,-0.66686046,-0.5747,0.629748,1.1319,0.038450003,1.3386791,-0.30900717,-0.23703045,0.4707705,0.090346396,1.5931001,2.3095,1.8725144,-0.5592923,1.41335,-3.1669774,0.7180354,0.80527866,-0.47925794,1.2245438,-0.028014272,1.6221814,-0.31344402,1.3991632,0.6970324,-1.5997927,-0.28213665,0.57313913,0.581314,-0.1265055,-0.45759302,-0.045162156,-0.3746337,0.5417092,-1.9065101,-0.22277826,0.724578,0.7795278,-1.4575613,-0.82359135,0.52379066,0.33849955,0.43961763,1.4025538,0.42837837,0.45276707,0.106312245,0.02137971,0.09975889,-0.17123783,0.7541589,0.6848414,0.09555048,0.43552542,0.52074575,1.1865495,0.15231071,-0.20165151,0.84562355,0.9265686,0.56334084,0.07782775,0.5479026,-0.3668631,-0.09148896,0.3106295,-0.18078516,0.2768275,0.98988104,0.20623136,0.06390002,0.19266252,-1.1754122,0.7730669,1.472899,-0.29412836,-0.25909233,0.7427149,1.90875,-1.011563,-1.1739677,-0.81277245,0.12421944,-0.011419952,0.6688834,-2.4258287,0.23744243,3.19035,0.70005065,1.0187104,-2.75292,0.95451725,1.784,-0.27981097,0.360193,-0.18537247,0.3429731,-1.0608447,0.14508034,0.8104714,1.54267,-0.86033523,0.4998434,-1.4980135,-0.48448122,-2.244738
533,-0.11650777,0.54147434,-0.92715,2.5334573,-2.9804611,-2.5179,0.25953868,0.1813246,-1.17575,-2.3407307,-0.47361115,0.8203124,-0.3503288,3.1987803,-0.11470531,1.2032088,2.6868846,-0.021506354,0.25937146,0.36155,-0.076002836,-1.7823501,0.66198266,2.9864511,-0.15379274,-1.1608772,-0.5821866,0.13586526,2.99245,0.60515,0.1595922,-0.22002578,3.1939,-0.23186675,-0.33835307,-1.821552,-2.423719,5.508322,2.9825969,0.69374454,-1.0828558,3.16893,-0.9383826,0.49022716,-0.80559075,-0.1779708,-0.51582867,0.020976186,0.09703298,-0.4387152,1.2255256,2.345914,1.0356079,0.7393141,-0.81530756,-1.0312239,0.6462412,0.72169554,-0.19166878,-1.294329,-0.66664904,-2.728577,1.6040797,1.7876319,0.09795408,1.9504681,-1.1844213,-0.005635768,-1.8068604,-0.81772846,2.0369759,-0.040332586,-0.09149372,-1.1083523,-0.21369427,0.96098673,-2.4974718,-2.2937071,-0.5403001,-1.9118128,-2.5801675,0.44702294,0.04073648,-0.6472862,0.118978,-0.6325449,-0.71257615,-1.3436962,-0.73835003,-1.3602808,1.0083165,-0.40062702,-2.2017543,0.4355684,-0.09998008,1.5558757,-1.6481,-0.54533356,0.91513777,0.6416045,-1.2837796,-0.52804744,-0.3710339,1.3341879,0.42843163,-5.6873503,-0.83309335,1.2499931,-1.5760964,0.81140006,-6.19055,2.5632548,-0.5353746,2.2897437,-0.4225645,0.0903424,-0.47830465,-1.8024266,-1.637407,-0.13903646,-0.38992268,0.23049669,1.1459625,0.8690703
5331,-0.1778006,-0.23706299,0.052,0.87630224,-1.7739806,-0.76664996,-0.2346498,0.6865114,-1.5001999,0.91456306,0.9022923,-1.1124035,0.7564621,1.0199019,-1.5768929,-0.29244897,-1.906431,-1.602411,1.2106423,0.40190002,-1.7449298,0.17054999,0.3836286,-0.38374296,-1.0404673,0.27610242,1.4696505,-1.1610882,0.68745,2.49525,0.68246734,0.56543577,0.19495,1.8533292,0.46502122,-1.4128797,-1.1067312,-0.60096186,0.30815145,0.81868327,-0.5830009,1.6771929,-0.7492912,0.32869568,0.51700675,-0.48453465,1.2599319,0.6892399,1.3412578,1.5680417,-0.29984435,0.620463,-0.53032655,-0.3442638,-0.10781965,0.08083767,-0.39709485,-0.038317386,0.6111085,-1.6305646,-0.98639315,-0.47732237,-1.602354,-2.2977436,0.3476792,-0.09703553,-0.8388654,-0.38076323,1.0283365,-0.24315265,-1.0484701,0.122621596,1.0100696,0.5064286,-0.99995744,-0.8860433,0.7447498,0.19426495,1.5936401,0.34076732,-0.8948592,-0.6144263,1.0470834,-0.5274917,1.1555043,-0.729745,-1.3145696,0.0037858188,-1.06255,0.3145686,-0.56416917,-0.40211844,0.96553546,0.92864436,0.014009878,-0.41194546,-1.22505,0.71870667,-0.32174775,0.709394,-0.4920874,-1.1666968,0.023103386,-0.5270682,0.05044318,0.8367,-0.96848845,1.0353755,2.1418724,-0.7749125,1.081,1.736288,-0.9763746,1.0019742,1.9229513,0.25126338,1.7256305,1.8872919,0.90152484,0.42631152,0.35136145,-0.04390886,0.17567316,0.45293894
