,ST1077,ST125,ST144,ST16908,ST16927,ST17292,ST17296,ST17333,ST17335,ST17336,ST17434,ST17450,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18395,ST18604,ST18765,ST18766,ST18771,ST18777,ST18778,ST18779,ST18780,ST18791,ST25588,ST25589,ST25596,ST25597,ST25617,ST25624,ST25630,ST25633,ST25640,ST25641,ST25644,ST25646,ST25649,ST25678,ST25680,ST25684,ST25687,ST25693,ST25694,ST25709,ST25712,ST25715,ST25718,ST25719,ST25723,ST25724,ST25729,ST25730,ST25733,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25777,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25823,ST25824,ST25831,ST25834,ST25836,ST25837,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25862,ST25863,ST25865,ST25870,ST25901,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25945,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25969,ST25974,ST26007,ST26015,ST26022,ST26050,ST26052,ST26055,ST26074,ST26091,ST26099,ST26139,ST26140,ST26248,ST26258,ST26263,ST26266,ST26329,ST26337,ST26360,ST26363,ST26494,ST26603,ST26604,ST26608,ST26764,ST26870,ST27079,ST27539,ST28040,ST28135,ST28140,ST28141,ST28265,ST28309,ST28390,ST295,ST296,ST37,ST606,ST621,ST622,ST623,ST639,ST647,ST659,ST713,ST717,ST766,ST968,ST973
1465,-6.515373,-1.5592885,-2.527533,-2.6765,-2.2954705,-6.5356846,-2.5739303,-7.4062176,-4.8954,-0.000337763,-1.4886036,-1.4141676,-2.6291778,-3.2132483,1.842533e-05,-0.10198842,-1.7451782,-1.5746106,0.23479919,-3.9770048,0.00052415824,-0.20000084,-1.7569016,0.00064523914,0.355604,-3.2001996,-2.3856535,-5.147231,-1.0668638,0.919633,0.05829239,0.21664831,-3.8857992,-3.5758,-0.89876777,-5.002311,-0.0003160188,-2.334343,-0.43977663,0.059825003,0.96112156,-3.744369,-3.932668,-4.503599,-2.0144846,-0.17733428,-1.2155125,-0.65867925,-0.81080294,-9.469958,-0.5576941,-2.7357821,-0.08199089,0.75053847,0.0003450695,-1.3049748,0.621918,0.0006880226,-0.8807106,-2.5557933,-1.645096,-1.3831868,0.000516843,0.8571859,0.06622174,0.0007023736,-2.7063521e-05,-1.2987576,0.9954121,7.683928e-05,-2.2497592,-1.0910593,-0.34685713,-3.5977664,-2.972682,-1.3703423,-1.1469674,0.46576345,-3.1241512,-1.5218942,-0.52710325,-2.5985923,-3.2650762,-0.18974279,0.2042759,-0.4979558,0.50233,0.12227646,-0.13940981,0.6224773,-0.0003498146,-1.2489853,-0.4922553,-1.400349,-1.8599001,0.08425688,-0.051097274,0.1875942,-2.4087915,-0.9904202,-0.8315157,-3.3661537,-0.51316905,-1.0392494,0.41884112,-0.5476416,0.31677315,-0.028946364,-3.5038686,0.041676454,-3.1700287,0.34654167,-0.0026308447,-1.8051246,2.2192447e-05,0.00030286756,0.000307624,-2.2406368,0.00071916287,0.000114762544,-6.2965126,-0.39663032,-3.226607,-0.048532255,0.5156115,0.18744716,5.2696632e-05,-0.43981257,-0.67154545,-4.1991715,-1.2526044,0.2724023,-2.3284247,-1.9938762,0.0001554919,-3.2593865,-0.56122303,-6.877748,-1.3020594,-1.277884,0.0004159797,-0.57980937,-0.39832225,0.00027730287,-3.9210217,0.08207488,-1.6588717,-2.0022774,-0.00073640945,-2.3704333,-0.00027109863,-2.5919955,-4.72002,-5.0418844,0.6794636
147179,-0.90311605,-0.048049897,1.3741009,-7.3534,0.7274333,-0.16221315,2.3280098,4.048465,-7.9837,-0.2921701,1.0267118,-1.263,-4.7214923,5.795956,1.7097847,3.505927,0.47795683,-0.31628084,0.27583697,1.4949698,-0.11640431,-0.5196896,-0.09371443,0.008410133,0.08564522,-1.4869382,-0.7192099,-0.95524096,-0.5145955,1.7266071,0.37615332,0.30354196,0.2583018,-9.517,-9.145096,-9.707056,-0.2939635,-5.587262,-0.63811725,-3.521733,-0.87930226,-1.7902061,-0.18410051,1.3427452,-4.8897905,-1.0397037,-4.456607,0.040407598,0.04334539,-5.0817804,-0.6998601,-5.728099,-0.6216985,0.52703565,-0.011608413,-1.7807369,0.050298654,-0.4464106,0.4262722,1.153955,0.06648406,2.4826381,0.3114526,0.8944364,0.99045444,-0.34115347,-0.024169728,-1.0351565,0.5481272,-0.182604,-0.5084568,-0.28647947,0.36993462,2.4527695,0.96724594,0.6216119,-1.7119085,0.5038059,-0.55543965,-0.39972097,-0.7218352,0.60744774,1.2347944,-0.50466627,-0.031900942,-0.22605008,0.05689013,0.1994599,0.8896979,2.1287432,0.4638595,0.8237505,-0.7066183,-0.11480543,0.5356559,0.82286704,1.1679258,0.73369586,-1.1395073,0.4699171,0.012848675,-1.5678115,0.42114985,2.4565032,0.8535838,0.46351796,0.022071302,-0.9498933,-0.79800445,-0.23727402,0.14292958,1.0535078,0.67485493,0.6053363,-0.960765,-1.1496992,-0.23260006,-0.009049103,-0.82719654,-0.5075717,0.30264536,1.4839191,0.40022647,-1.3670129,0.5326168,0.31660676,-0.37145847,-1.4283457,-0.6722784,-9.177656,-0.25176445,0.6540903,0.33490938,-7.450861,0.09338959,0.6738251,-0.65968966,-1.4406898,1.1527184,0.22950894,0.615528,-0.26625723,-0.5402498,0.2481708,-0.39363492,1.2965176,1.2982583,-0.0055567026,0.48457515,0.575667,0.42345524,0.47795534,1.56463,-4.8019867,0.405794
148022,0.19872007,0.046822198,-1.8044254,0.5108,1.2846038,-0.47209686,2.390709,1.0144371,2.8804002,-1.7124764,0.95041275,1.9236295,1.387718,0.02748999,-0.9315454,4.0419025,0.25846663,0.8960447,-0.03314306,2.053043,-0.8048122,-1.2476561,1.1979676,0.11687559,0.94195765,-0.8165005,-2.2315798,-0.59287,0.06973448,1.9796658,1.3352195,-0.024545927,0.019800253,0.63195,-0.36273742,0.07448119,-1.2064052,2.327047,0.46239495,-0.7916672,1.7213895,0.14525414,-0.78360724,-0.91912174,0.54633605,-0.8670701,-0.34271976,-1.6775911,0.15883973,-1.8025104,-1.2799585,1.6702361,-1.2881783,-0.20921476,0.21980317,-0.51226807,-0.4166359,-0.6108141,0.9334015,0.8774303,1.0032037,-2.8201737,0.8743236,0.33983943,0.6731875,-1.5594935,0.57424027,-1.2841107,0.38087788,0.019826662,-0.05602926,-1.0180752,-0.92506987,0.41094717,0.5031966,-0.5787317,-0.42188564,1.6028945,0.054296542,0.16336577,-0.5027965,2.643723,2.4648476,0.023299612,0.23813207,0.27091664,-0.82586277,0.012615174,-1.6156292,-1.8379583,0.56662446,0.2229994,-0.120513886,-0.5704268,0.52022797,-0.45864192,0.6062577,0.92735887,-0.5365195,-0.1013899,-0.4107306,0.21865904,-0.48767543,-0.45542133,-1.050459,-0.19816183,-0.6705903,0.77803516,-0.5821847,0.14577624,0.5282489,0.089127615,0.44912493,1.1629,-0.58802575,1.052978,0.9809933,-1.9196706,0.21187831,-1.1224128,-0.64396036,-0.8867156,0.87385833,-0.86563206,-0.29434317,1.2621734,-1.2887249,-0.018359825,0.017991308,1.2445108,-0.60706306,0.5352257,-1.123273,0.76684904,0.59902513,0.14755929,-1.0099738,3.275836,-1.7207369,1.2867441,0.8207266,0.21162057,0.23334533,-0.26098505,-0.5197341,1.273525,0.95676124,-0.35545558,1.3109814,-0.6545141,0.16674033,-0.45488015,1.6454079,1.4853923,0.17322426
1500,-4.6401906,0.84412414,1.0268723,2.46685,-0.8922008,1.6408045,1.0231471,-0.09613225,3.1360002,0.58833325,1.347913,-0.78918815,0.8987232,0.6289244,-0.5730452,0.4428644,-0.2891868,0.74404204,-0.46621162,-0.37978184,-0.65230143,0.4406587,1.8501508,-0.006927341,-0.17194736,1.6224891,0.57339823,0.77265966,0.022468865,-0.28502622,-1.8471159,0.70209265,0.593593,2.904,2.1815739,2.9023128,0.24436924,3.4613724,0.8198631,2.5183296,-0.07435062,1.7973095,0.5384779,1.051342,1.4550192,0.9803088,0.35159755,0.7712353,0.5885937,5.1956997,-0.558602,2.0778027,1.0299404,-1.1181505,-0.5589009,0.628525,0.45626244,-0.9748914,-0.44197553,-0.4384291,0.08404587,0.5989246,0.07509338,-0.18229419,-0.04749225,0.5005586,-1.1525445,0.35299483,-0.29324406,-0.57510036,0.1325027,-0.41022804,-0.61941004,1.1470088,0.5015095,0.25449985,1.611383,-0.16919722,0.70452595,0.60959226,0.8699528,1.3991512,-0.7405338,0.358148,-1.2545803,0.49723473,0.19964865,-0.8197213,0.41250598,-0.23397292,1.8453116,0.23430884,0.4108765,1.666462,-0.42974442,-0.1857914,0.6380978,-1.4023135,1.703098,0.1576918,0.75120807,1.3941686,0.7592447,-0.37625068,-0.59951925,1.357847,-0.3767342,1.0759165,1.5445461,-0.5797607,0.18776348,-0.07439656,0.03206177,-0.5123612,0.7539497,-0.13443375,-0.26736158,0.960659,-0.9744506,-0.5194844,-1.1643063,0.11312792,0.4326043,-0.047615737,-0.7805898,-0.15266418,-1.9222021,0.7689736,0.721525,2.5691457,0.9706252,-0.50850576,-0.70206237,3.1655707,-0.4181816,-0.008330192,0.33245504,1.7389969,0.53483313,-0.652755,-0.66146934,-1.8844364,0.71072954,1.2301779,0.7548347,0.7875786,0.43561795,2.2347922,0.65027606,0.68217075,0.34291965,0.015090212,-1.375774,2.3867993,-1.3834274
1509,-1.4105531,0.5321434,-1.4418283,-3.0395,-0.6914985,-1.6713634,-2.399501,-0.51394665,-2.5674,-0.13452815,0.34138978,-1.4619926,1.0696895,-0.8815617,-0.07754861,-1.4042956,-1.429536,0.51156044,0.24279407,-0.31565854,-1.0900693,0.23146266,0.3343497,-0.43253857,0.3689587,-1.8344656,0.12967823,1.2883103,-0.94602823,-0.15829742,-1.4773126,-0.38268515,0.4005857,-0.03614998,1.9976357,-0.4170165,-0.21666634,1.2669921,0.30222422,-1.757968,-1.4811703,-3.8402855,-2.3770747,-0.29212666,-1.2517703,-0.61139727,-0.16137832,-1.0634165,-0.84374,2.5062685,0.5196089,0.7872047,-0.74131423,-0.4374776,-0.12313896,0.054294944,-0.41968477,-0.8606825,0.112056434,0.37555265,-2.798187,0.030831918,0.053465843,-0.94770026,-0.5065707,-1.8766428,-0.468775,-0.80630773,-0.7217991,0.59246284,1.1759043,0.017595768,-0.43213236,-1.0994253,-0.17548937,0.09578078,-0.33294037,-1.3005767,1.1403393,-0.2774945,0.8781721,-2.6803792,-1.1306151,0.51499504,1.4839226,-1.4818597,-0.6228218,-0.020608827,-0.15853736,-4.2284408,1.0796772,1.2966348,0.8007964,0.7842826,0.75222063,0.87079334,0.372725,1.4228313,-0.748778,-1.0218536,0.8925592,-0.378992,1.0063024,2.6065774,1.5983648,0.8178443,-0.42397273,-0.071833104,-1.2399868,0.31354743,-0.37928802,0.5081876,-0.72907454,0.38493785,-0.051147535,0.14980888,1.0509107,-1.838746,0.16239223,-1.1982783,0.84568334,0.35440806,-0.8458694,0.17167453,0.3953577,-1.0778711,-0.51078653,0.29323286,-0.7969855,-0.64558345,0.33821547,0.14061147,0.79788953,1.747036,0.0994477,0.14465983,-2.212277,-3.634397,0.15388109,0.07430011,-0.17796385,-2.7870164,0.22537611,0.0972313,0.83200276,0.2910319,0.7802522,-0.23568383,1.1938233,-0.84166336,1.1065117,0.7330328,0.478594,-1.0820855,-0.8283809
1514,-1.3728743,2.467039,-0.40945536,-5.3984,1.5120482,-0.19046824,3.3567207,0.5242659,-4.2633,2.5673277,2.157793,2.956363,-1.5208182,0.34589568,2.0424252,-1.932642,0.5901792,0.032978334,0.37257385,0.5575906,1.9182146,3.5272179,2.8488703,-1.0512356,0.9474828,0.64293516,2.6643996,3.1773348,0.74572027,4.325119,2.4739501,2.7189598,-0.79199,-3.07525,-0.6564406,-2.912476,-0.22137687,-1.4084837,0.076531634,1.079045,2.6227763,1.0958806,1.4260342,4.016083,-0.92778754,0.5530804,-0.38121045,1.0087559,-0.21717179,4.779372,-0.9381529,-2.203733,2.051281,0.40049863,0.13617638,-0.097243465,1.857645,-1.397069,-0.79081833,-0.20624515,0.99946254,1.053736,0.103694044,-0.077541135,2.0471008,-1.0799098,-0.06289986,0.0087735355,2.1385355,-0.08228624,0.8855461,0.3564399,0.29609656,3.563435,0.6704954,2.3585203,0.5697077,0.9537309,0.13446015,0.5656612,1.0305624,1.2781166,0.7844228,0.2294116,0.34531608,2.1196628,-0.45589262,0.6657198,1.5271838,0.7294568,6.491326,2.937772,2.9676042,5.7964787,1.2969624,1.2738812,4.753384,0.6272193,-0.37892312,-0.76465046,0.3476876,0.4129684,1.0328277,2.1415186,0.15297759,2.2127485,0.68143266,-0.42214143,-1.3675411,0.07170018,0.27232546,2.233674,1.2494674,2.377024,-0.32229838,-0.16119695,0.19424394,-0.44207504,-1.0171905,-0.6759435,-0.56701845,0.3583424,0.3685186,0.04786285,0.597598,-1.0547518,1.7420213,0.27193183,-1.2043885,-5.207958,1.3155764,1.2884724,0.41893923,0.017706927,0.36265743,0.5038811,-1.4170806,-3.806125,-0.21665117,3.6952832,-0.045293998,1.6540408,1.2006015,-0.6150454,3.172033,4.9504943,6.25313,-0.5434149,-0.120395795,-0.076841235,0.78398734,-0.4103249,2.2291596,-1.5561123,-0.34125692
1534,-1.4601889,-0.404517,-1.3370748,-6.3846498,1.6451046,-3.2207563,-3.372467,-3.7801952,-4.83265,0.755129,0.243259,1.7415037,-3.596508,-1.2401245,0.53147686,-2.0889993,0.25178993,0.33999893,0.7051178,3.0095901,-3.3777335,0.026127852,-3.1001768,-0.047754496,1.1333358,-2.9523907,-4.1773343,-0.7251739,0.14954442,1.0819857,0.67184484,-0.053597182,0.23411334,-3.8348498,-2.0822341,-3.287254,-0.074821346,-3.2159984,0.58924437,-2.7057,-0.5063958,-2.8406935,-1.8834314,1.0672641,-2.9262955,-0.62028205,-0.90009373,-2.7063706,-1.6514231,-1.7862437,0.88469756,-1.7553058,0.5680292,0.2895628,-0.086144984,-0.12858754,0.7883116,-2.7049596,1.1789658,0.2881376,1.2337129,-2.4039218,0.6895274,0.89364815,0.47883987,-1.345722,0.030764302,-0.8976289,-0.61138844,0.48157,0.82345533,0.61152333,0.7871665,0.5872873,-0.73755914,0.48586434,-0.5655578,-0.110083096,0.54780316,-0.1404329,0.3793979,-0.16564135,-3.3790324,0.9208978,1.1431954,0.042569764,0.21872786,0.90355146,0.23200342,0.47981775,-1.2008828,-3.803598,-0.49918342,-1.2597108,-0.2334422,-0.10494524,-1.080664,-2.850554,-1.1527617,-0.42561764,-0.45228928,-3.3759036,0.22332986,2.105577,0.66868716,-0.45380297,-2.5352275,0.48208705,0.85113984,0.40855032,-0.6318704,1.1972967,-0.3524941,0.46797985,-0.6113352,0.99642634,1.0820551,-2.1303868,0.6663561,-0.3944223,0.47737414,1.0106527,0.33641604,-0.57594824,0.9119747,-1.8270895,-1.2581382,-0.6960068,-0.92917764,-7.155945,-1.3412834,0.48342404,0.5428722,-1.9825182,0.8156766,1.3531398,-0.7572435,-2.257164,-1.9393996,0.511737,-0.32326728,0.8256724,0.67140335,-0.406253,-1.6738181,0.2049711,0.8529748,-0.82652104,1.3388398,-0.75711125,0.8014898,0.22231832,2.3299289,-4.131523,0.54270655
154,0.4202872,0.031148165,-0.43385753,1.0195501,3.070345,1.5056505,-0.5114233,-0.37096232,0.29705,0.32587734,0.9862945,6.220199,1.2217089,2.2976003,0.32319176,1.7511027,3.5619655,4.1340165,-1.2040503,-0.570854,0.11889976,0.55748427,0.76635855,-0.14591238,-0.6746066,0.66399103,0.6365416,0.3929908,1.8045613,-0.66338015,0.38323948,-0.24266553,0.42903697,1.37305,2.4739976,1.3004198,0.15698272,0.28296566,-0.69948494,-0.03986317,0.2609743,-0.6247896,0.8801874,0.446865,0.43039596,-0.39999822,-0.13930427,0.4634537,-0.700057,1.6067904,-0.45378613,0.8372371,3.4692597,1.8705524,0.1431171,0.645245,3.1966863,0.36146995,0.9210218,-0.6768605,10.0,1.7624987,0.18388821,3.0455382,-1.1678607,2.9315832,-0.64690584,0.42421782,2.8934238,0.2245828,0.013318032,1.3841593,1.9445177,0.82168967,-0.85767496,1.4911952,0.47533572,-0.47150344,1.6459018,-0.018552609,0.57632446,0.55918646,-0.09615612,-0.11277901,-0.34723976,0.6212903,0.6569697,-0.77656245,0.02137383,8.141351,3.1104548,1.1658986,1.3434105,0.5646912,0.30763268,-0.087722324,0.8180406,-0.19188428,1.2523785,-0.72484756,0.700494,0.0163607,0.48398405,0.46526143,2.5788264,0.27738428,-0.24708399,-0.5914998,-0.8369755,-0.0787566,-0.11345661,0.040224075,3.2385461,-0.4531921,-0.19536816,-1.1398114,-0.5777681,1.9810768,1.1687374,0.8850037,-0.13617966,-0.33110577,-0.6609673,0.09730509,-0.6386879,1.6144943,0.9049754,-0.60521966,-0.13945496,3.6518106,1.886066,-0.44433948,-0.8039428,1.281647,-0.23344885,-0.65387017,-0.07260361,0.91256434,0.0749066,1.834101,3.2827516,0.17063399,-0.363452,-0.4051231,1.1293949,0.35619485,-0.9449254,-0.89084506,-0.9942844,-0.2955843,-0.55237055,2.251761,-1.3629174,1.5036681,-0.7496865
16,-0.17296614,0.63863385,0.6513061,-1.69035,0.85982907,2.2516997,-0.519671,-0.5278075,0.73185,4.428301,-1.4384193,4.3292866,-0.062760115,-1.8023014,-0.68372846,-3.3997412,4.1387954,0.5055881,-0.47150987,-0.47398266,0.6127425,0.631184,-0.61669815,0.47939157,-0.04108098,1.0871456,1.0804603,1.247351,0.9101013,0.2845943,1.8697559,-0.035080746,1.2111249,0.3578,-0.6657131,0.71282,0.06661095,-3.7354066,-0.15010117,0.41581795,-1.1242114,-0.39863312,0.44975805,-3.4032884,0.081899166,1.1015393,-0.80868053,-0.58153796,0.15406248,-6.3142877,0.83872676,-1.0068506,1.4688245,1.3010802,0.30365258,0.86711,5.5451703,0.2396833,0.5224428,-0.25811604,1.0464448,1.743779,0.91965896,0.20308006,1.3397802,-0.50641704,-0.49970216,2.1012945,0.8453594,-0.013195831,3.6892486,0.62617636,0.027777001,7.1413374,3.2303872,2.3931472,-0.40564224,-0.98639166,3.4214735,1.1836774,-0.33005083,2.589621,1.9444784,-0.35917524,-0.30679497,1.2364161,1.825876,1.778849,2.5683565,-1.4479123,-2.9718332,-2.3342447,-1.8872387,-2.6312165,-0.8080955,-0.8236741,-2.3431714,-0.28894085,0.51189995,0.24703763,-1.3662801,-1.3496789,-0.252907,-0.2708668,-0.8462627,-1.6016635,0.31098086,0.4637419,0.8238622,-1.1439168,0.39014697,0.13121745,-0.5575626,1.3301992,-0.88115066,-0.019858047,0.05388566,1.7496551,0.5445052,-0.6500101,0.30103904,2.5949974,-0.22330081,0.3071394,-0.27993706,-0.57973987,1.113057,-0.36030936,0.054651096,-1.3381351,-0.6637049,0.08541582,2.0735717,-2.381407,0.2995739,-0.18378662,1.030367,-0.9376914,-0.43860632,-0.6396951,0.42555806,1.4052774,1.4742848,0.19139013,-2.9194722,-1.0091939,0.6654637,-0.109997794,-0.008988239,0.39242762,-1.0038111,0.07145683,1.2763922,0.18767028,0.62001497
1605,-1.4771595,0.4016644,-0.2930717,-7.35835,0.36375657,-3.377358,-3.5735316,-1.2751536,-9.11915,0.08371927,-2.9839482,-0.5069159,-3.5864596,-2.6256418,-1.085388,-9.11401,-3.468614,0.17296502,-0.025931276,-0.8367697,-1.5041887,-0.80184054,-2.3036857,-0.40958953,0.9920092,-1.3595015,1.2387173,-0.269744,-0.5481342,-0.60591245,0.7457867,0.34836477,0.06910199,-8.58085,-8.546482,-8.102507,-0.1411145,-6.0571156,0.09464997,-2.685123,-1.4714422,0.015960097,-0.66832244,3.2865324,-3.5851247,-0.93119866,-3.4493375,-0.25966328,-0.18490645,-9.918561,0.41132104,-3.867615,0.122399464,0.6120639,-0.5181447,-0.31004333,-2.8933306,0.5998509,1.1850976,0.7633604,-0.85392654,0.20296076,1.2397914,-0.33627006,1.1593981,-1.087121,-0.5155631,-1.0926305,-0.5496224,-0.2742588,-0.10273951,1.0804868,0.48719746,-0.6518514,-0.15289599,-0.5236489,0.30845052,-0.529235,0.5314738,-0.05184251,0.20371214,-1.9279656,-0.18610108,1.1626743,0.64716566,-0.57105064,-0.21052599,0.20214726,0.106773645,-3.1934128,1.3180226,0.50484085,-0.14038247,-0.5314771,0.034758,0.40497565,-0.24044295,-0.36232084,-1.5069586,0.29812038,-0.09057593,-1.524842,0.5777295,0.470337,0.5178399,0.09187174,0.2064928,0.15805109,-1.3858488,0.3349796,-0.90707994,0.72433347,-0.38760456,0.18733695,-0.33173937,0.122675,0.5117633,-2.2789495,-0.18786824,-0.5714272,0.346695,0.39891627,-1.3231994,0.17815885,0.9602879,-0.6356174,-0.58889085,-0.6332499,-0.80755115,-6.856395,-0.62982976,0.64393866,-0.19545259,-5.802074,1.0155455,0.6288698,-1.0335679,-5.933902,-0.69910824,0.20601349,-0.17778948,-2.379996,0.16987331,-0.61306417,-0.21901095,0.3415899,0.6450583,-1.3471843,0.10726552,-0.7049209,0.32092237,-0.641769,1.3670443,-6.263804,0.84608567
1616,1.2730764,-0.5689771,-0.022589672,3.3698,0.29898778,1.2720225,-0.34255844,1.6096578,1.50435,0.37258276,0.566647,-0.64267,0.6871721,1.1242993,0.39006785,0.23329958,-0.19301477,-0.010471761,0.36284906,0.6126858,-0.15420835,-0.07313861,0.6288798,-0.43070188,0.31665462,0.69857174,1.570523,0.65795124,0.3668089,-0.03920486,0.8905003,-0.12525134,1.0970639,1.5599501,3.368227,1.1339502,-0.21472004,1.0223539,-0.3809662,0.28711408,0.173159,-0.42732117,1.4137107,-0.61427224,1.4170481,0.86774635,0.6514705,-1.0802057,0.5162655,4.6010966,0.7682496,1.0233014,-0.7878957,1.1183544,0.7862042,-0.19985574,-0.93675375,-0.07182193,0.17699511,-0.082668364,0.83536565,-0.83338237,0.1244116,-0.50917363,0.3669386,0.35435823,-0.19931634,0.25040817,0.39307627,0.42020506,0.5968349,-0.7370321,-0.19516656,0.91468346,1.4532994,0.6163153,0.17419982,1.7899437,-0.13577388,-0.08731452,0.5231287,0.018082451,1.074899,0.3916566,1.1493187,0.31988645,-1.0801809,0.19690691,1.5006996,0.26279894,0.41112027,2.3197587,0.31171155,0.51002884,0.12649873,0.39944416,0.11859678,0.020291552,0.82487,-0.64541227,0.15430224,0.62979406,0.37651232,0.68097353,1.9324274,0.9675348,0.5922627,0.2280635,0.09102925,1.570522,-0.15919897,0.17539996,0.6044784,0.3926583,0.18400139,-0.561658,0.49292478,1.9292985,-0.42474645,-0.5425591,1.3293036,0.088656016,2.0513377,-0.2213687,-0.063319415,0.3047322,-0.73863316,0.96594137,-0.56114566,-0.3508034,-0.5399858,0.18865182,0.2175864,1.5410223,-0.991397,0.13994268,0.1919647,0.15277898,-0.8169385,1.2018785,-0.43901336,0.0119514465,0.16774726,0.6490507,1.9842539,0.83693856,0.53288746,0.7313951,1.7714458,-0.7063557,-0.07870358,-0.2869217,1.9928983,0.9780948,-0.0960713
1633,0.65745074,-2.121164,-1.5688891,-2.5677,1.4744024,-1.3956031,-1.4691949,0.0066953897,-3.41795,-0.57524663,-3.140931,-0.50623024,-1.7745476,-2.3600116,-0.7435936,-2.8377414,-1.3673904,-0.49325502,0.6759064,0.7622862,0.8296064,-0.8034582,-3.530522,-0.46086782,0.45983866,-1.245307,-1.3583937,-2.2229545,0.15934388,-2.5102372,0.7111235,-0.1717483,-1.2030077,-3.2559,-3.7615333,-3.4946544,-0.29400203,-3.8387458,-1.9795202,-2.7043185,-0.8737278,-0.57039255,-1.4591622,-2.7322812,-0.78306794,0.60723627,-1.678035,-2.061618,-1.2499065,-1.5622526,-0.3501324,-1.401266,-1.5808427,0.8809897,-0.069104224,-0.35027444,-2.2102437,0.7662569,0.60013855,0.84656894,0.2267253,-2.162156,-3.1560369,-0.12882829,-0.99097747,-2.4848175,0.6370344,-0.5177473,0.30317825,-0.1584696,-1.5539416,-1.7094078,0.12350887,-3.2239995,-0.5393324,-2.5810215,-1.7165039,0.34421813,-1.1368991,-0.9969206,-1.6059418,-2.154398,-1.2483608,-0.6108713,1.1753744,0.4270072,-0.10686901,-0.43605968,-0.1777013,-4.0390573,-2.8664496,-1.9425818,-2.0874047,-4.70513,-1.5812144,-1.2825403,-2.670304,1.3213241,-2.5993779,0.6750804,-1.7126502,-0.9442374,-1.7745634,-2.8957534,0.32314128,-4.440856,-0.235692,0.4471192,-0.14135578,0.55499613,-0.19552302,-0.842922,0.38847265,-2.150948,-3.125198,-2.3699431,-0.29813826,0.44797462,0.5838394,-0.039197937,0.54897213,-1.3857999,-1.4981802,-0.13134369,1.047611,0.19326144,-2.252152,-1.087282,0.14056112,-3.638665,-2.0247774,-0.1176018,-2.8591948,-3.0321815,-0.6404573,-0.8189607,-0.6140216,-2.4193838,-1.5568396,-0.49977177,0.3717927,-0.027041651,-0.015659451,-1.0167886,-2.5335746,-3.6584468,-4.4625406,-1.1736027,0.41042838,-1.0180639,0.21165779,-0.24196757,0.3339144,-2.1723003,0.87822485
1635,-0.065888084,-0.38004282,-1.3419373,-3.1757,-0.6530266,-2.8595943,-1.1591291,-1.2260067,-5.13655,1.2722318,-0.97025067,1.1454642,-0.3960955,-1.5373398,0.31582367,-0.46460572,-0.48525357,-0.4532054,0.21708548,0.011947364,1.6852099,2.2782254,-2.3687136,0.51446617,-0.24011678,-1.8636482,-3.013312,-1.333351,0.24549547,0.18867543,0.5832957,0.19261163,-1.8075329,-2.16395,-0.78375447,-0.62441945,-0.017001346,-0.8610761,1.0138111,-0.4383154,1.4841187,-1.3698819,-0.85293674,-0.40846056,0.051130414,-0.5608271,0.32574916,-1.5821639,-0.37895945,-3.2159162,0.14109647,-0.1027379,-0.5708142,0.5904421,-0.04259987,0.8712759,0.7780944,-1.249826,-1.1712183,-0.3097667,-1.5816759,-2.7490826,0.16912389,1.4946353,0.8869357,-0.022436053,0.5625314,0.19004676,0.4150635,0.97810006,0.15595575,-0.93892574,-0.09145963,-1.9454776,-1.733726,-1.5349809,-1.797313,1.5704758,-1.9806985,-0.21632367,-1.0849476,-2.1030707,-1.4441999,0.13422742,0.6137459,0.7584906,0.38902092,0.3248849,-0.019748688,-3.969461,-1.1252947,-0.15545467,-0.25012338,-0.2523166,-0.7140892,0.7459481,-0.08451119,-0.02152887,-1.1701548,-0.8663361,-1.0371171,-0.5999094,-0.5971014,0.29929534,-0.09832278,-1.4102207,-0.09948628,-0.14734036,-2.1618218,-0.41371727,0.023048878,-0.5060587,1.0468715,-0.35236755,-1.2940431,0.46222907,0.26702735,-0.099185854,0.5970082,-0.48708338,1.2774632,-0.17005919,0.9220241,-0.43640906,-0.21325709,-0.42671448,0.35801318,-1.8892992,-0.9413976,-2.9891934,-1.2953495,0.40832946,-0.31714422,-0.677276,0.07933827,-0.34778866,-0.57598567,-1.8283775,-1.2639269,1.6813452,-0.45908207,0.8785182,0.6895702,-0.62332416,-0.15934339,-0.7332406,-2.269921,-1.1338452,-0.09704667,-0.1669485,0.111295104,-0.55935764,-0.070877135,-1.8300104,-0.2290775
