,ST125,ST144,ST16908,ST16927,ST17292,ST17333,ST17334,ST17335,ST17336,ST17434,ST17450,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18395,ST18604,ST18765,ST18766,ST18771,ST18780,ST18791,ST25588,ST25589,ST25597,ST25624,ST25627,ST25630,ST25633,ST25640,ST25641,ST25644,ST25646,ST25649,ST25678,ST25679,ST25687,ST25694,ST25709,ST25712,ST25715,ST25718,ST25719,ST25723,ST25724,ST25733,ST25734,ST25748,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25834,ST25836,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25865,ST25871,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25974,ST26007,ST26022,ST26050,ST26052,ST26055,ST26074,ST26091,ST26099,ST26139,ST26140,ST26183,ST26258,ST26263,ST26329,ST26337,ST26603,ST26764,ST26870,ST27079,ST28040,ST28135,ST28141,ST28265,ST28309,ST28390,ST296,ST37,ST605,ST606,ST621,ST622,ST623,ST639,ST647,ST659,ST713,ST717,ST815,ST968,ST973
7466,-0.015931062,0.37809289,0.7403,-1.2284501,-0.16635,-1.0831838,-0.17485382,-1.15775,-0.12620392,-0.74827087,-0.04264999,0.58501387,-1.0693723,-0.13272111,-1.6266426,-0.35992646,-0.21622911,-0.7928628,0.040874124,-0.29449296,-0.110463664,-0.072369754,-0.46902022,0.25054935,-0.24481197,0.23306262,0.9040634,-0.4932,-0.21295,-0.449,0.260625,1.5368006,-0.20421213,0.20980826,0.267645,-0.95106375,-0.72842497,-2.14625,-0.023122728,0.65461326,0.60219425,-0.5416162,-0.47944444,0.192433,-0.55509996,-0.24165,1.0438625,-0.92935,-1.2152504,-0.15034999,-0.2969516,0.87924826,0.33779293,-0.5679222,0.73513544,-0.07717335,-0.08841625,1.5572294,-0.07090269,-0.54293346,0.64256454,0.4956982,-0.13295312,0.76008344,0.3035154,0.09375861,-0.16364421,1.0532999,0.18400717,0.38963386,0.8880906,0.009151235,-0.72552377,0.54092526,-0.6398194,-0.50787145,0.19887285,0.73365,0.26741335,0.0961,0.8274985,-0.89485455,-0.84325004,0.29233116,0.14219782,-0.619868,0.08955164,0.26498097,0.26098704,1.4015958,1.1121709,0.62770003,-0.26927984,0.47226775,-0.42159998,-0.83399266,0.5448995,-0.39869952,0.25617328,-0.4164999,0.6920711,-0.04051171,-1.160283,0.0016470551,0.2205065,-0.80930173,0.18077493,0.2653508,-0.18040177,0.6991782,-0.71095,-0.14275,0.8075758,0.16695115,-1.7051356,0.1197,1.1529013,-0.4969111,-0.06851916,0.4534165,-0.28754997,-0.31148186,-0.034387782,-0.49383387,1.1477818,0.6643,-0.87025,0.47134998,-0.20079951
7485,-0.35007736,-0.06285599,0.42619997,0.2087,0.897975,-0.19443129,-0.5194027,-0.94159997,-0.16502038,0.073888555,-0.7234,2.8521957,-0.17327216,-0.72405034,1.3673226,0.41201583,-0.6930453,-0.040023,-0.34548742,0.5092491,1.0916681,-0.12102102,2.0019336,0.03493148,-0.42827463,0.9389118,-0.35590354,-0.026949998,1.08185,-0.825,1.1886001,0.5929956,1.8152609,-0.023613047,-1.2352371,-0.3847422,-0.27897504,1.16765,-0.72460663,1.1139145,1.3771895,0.77609074,-1.2635279,1.2203059,-0.38015,0.55901694,0.9474251,1.2966,-0.86558133,-1.21355,0.80250347,-0.26496482,-0.031427175,1.0851176,1.3174411,0.5766465,1.0984235,1.3941317,0.20652437,-0.26305887,0.35781604,0.55456567,0.22884445,-0.2036486,0.998565,-0.66357064,0.7492419,2.41565,0.108612716,0.30667767,-1.2468385,0.49415398,-0.6041977,1.3294117,0.14105585,-0.5762229,-0.24756385,-0.58645,-0.7319286,-0.50960004,0.15348661,0.5582478,-0.007499993,-0.0092238635,-0.5947188,0.524985,-0.52965784,-0.02145587,0.6133632,-0.12525997,0.8877929,0.13250001,-0.8057734,0.014008462,-0.8468499,0.94066584,-0.5416857,0.048643284,-1.1612737,-1.4204099,1.4389949,1.3633325,-0.65076655,-1.3425488,1.3235633,-0.86833036,0.3872146,0.6700684,-1.1491132,0.16076759,0.092199996,0.255,2.2926574,-0.5311374,-0.4005911,1.02855,-0.27517092,0.41017044,1.4131438,-1.9413846,-1.46665,-0.7239653,-0.66005313,0.16835718,0.42126158,0.6284,-0.9681,2.07075,-0.25936592
7494,0.38864964,-0.28828058,-3.0108,0.23505,-0.22727498,1.6577537,1.3275578,1.8379999,3.1784024,-0.013366342,2.141,-1.2587141,-1.3673416,-0.39890867,-0.4021482,1.892188,-0.32820523,2.2318947,1.7234674,1.6762531,-0.09711941,-0.18970019,-0.9242196,0.3429299,0.5101981,2.1755064,-1.2764456,-3.6364002,-2.5939,-2.7178001,-4.3329754,0.6642084,-0.43500662,0.363459,2.4234638,0.13732645,1.2650249,0.9401,-2.13802,-1.6812992,-2.1016579,1.2447972,-1.2034569,0.77143437,-0.23024994,1.86555,0.7892531,3.1445,3.0500846,-1.1393499,1.1417423,0.17927055,0.38530198,1.2360275,-1.263632,0.4503548,1.2091126,0.9855958,0.58129346,1.1625998,-1.924119,0.25335765,0.4152671,1.03223,0.21578418,0.26901838,-1.8711846,0.86660004,0.5019071,2.6311963,1.64052,1.1446196,-0.28833446,0.37540275,1.5347855,-0.52173007,-1.008632,-1.0691,-0.31315157,-1.9549999,-0.8128574,-0.15663904,-0.45464998,0.62741077,-2.0378695,-0.55194056,-1.8702137,-0.46342203,-1.02439,-1.2750655,1.1881112,0.83239996,0.683109,0.13653162,-2.1957002,1.4255273,2.110726,1.4560726,0.95605445,0.23563233,0.3258092,0.7955815,1.4928175,1.5403613,1.1187679,-2.4015524,-1.8888214,-0.2901535,-4.1667504,1.1043879,-0.6716,-1.16355,-1.805978,-0.2656265,3.858883,-0.68455,0.5045973,0.32959723,-1.6613266,-1.4865465,-0.99535,-0.4765082,0.43818417,1.2412245,0.5766028,-0.50874996,-2.1333,-3.8657498,0.13263792
7511,-0.6881928,0.09363459,-2.28825,0.37925002,-2.250125,0.29348618,0.1369769,-1.3355999,1.2084605,-0.069442905,0.91765,2.0104766,-0.77621645,-0.85064626,-0.9763521,-1.8279335,-0.40448874,-0.32962227,-1.7775993,0.27166486,-0.07364066,-1.0826999,-0.41277522,-0.15867475,1.5741167,0.027400777,-1.3246638,-0.6897,-0.1193,0.2473,0.59035003,1.0511181,3.3612425,1.0805212,-1.8366417,0.035990536,-0.34559998,2.91695,-0.42821044,-1.2319343,-0.2626661,-0.45981365,0.4794593,0.0725276,2.04005,-0.09295,0.3839628,0.4818,0.068647414,-1.29215,-0.31422162,1.332873,-0.15619877,1.1138008,-0.3305228,0.22299264,-0.10227467,0.14995225,0.12611715,-0.209087,0.12100351,0.11969534,-0.58845055,-0.03673573,-0.00554958,-1.3525677,0.7327083,-1.4490501,0.40832397,-0.017460287,-1.1980603,0.071928516,-0.39453852,0.04721991,0.039236072,-0.23053694,-1.3940154,-1.047,-1.5024805,-0.31019998,-0.5405335,-0.00992316,-1.60655,-0.07715085,-1.155052,3.0655427,-1.296634,-0.41315553,-1.6163135,2.3538113,-0.19856872,-0.5519,-0.4149196,0.7049111,4.5383,1.4943537,0.437231,-0.2501477,0.801715,-1.3536898,0.44638997,0.3499691,-0.45887566,-0.8375418,0.39328492,-2.2799828,-0.61130106,3.936802,4.911055,0.02766107,-0.28029996,-1.5646,-0.74580985,-0.42916748,0.8128518,-0.3554,0.6882577,-0.34068176,-1.28144,-0.012632176,-1.56605,-1.7171378,-0.94358516,-0.40561923,0.29538888,-0.050950006,0.9497,6.2559,0.9739806
7538,-0.023335576,-0.48808378,0.060149997,-0.59635,-0.13965005,-0.026732951,-0.01887,0.020949997,-0.2427431,0.54311305,-0.74505,-1.0071591,0.95222116,0.45539874,4.170706,1.1943401,-0.013975993,0.49598157,0.6114307,1.1503527,-0.86970216,0.1563343,-0.106134266,0.27892917,-0.32510838,-0.5008177,0.50795496,-1.74015,0.61665,-1.0446,-0.24987501,-0.46762207,-0.7719699,0.32480136,1.4807087,3.7382293,-1.5747,-3.18895,0.18815216,-0.62144274,-0.6525168,-0.37196267,0.63689,-0.3608514,-0.04855,0.29581854,-0.70197266,0.022200003,0.51428086,1.0042,0.36870915,0.26326632,0.37399012,-0.560897,-0.4293126,-0.09586106,-0.10072115,-0.25000218,-0.23119922,-0.14720206,0.01733803,0.6966065,-1.080759,0.48162088,-0.15118873,0.30226338,-0.5230648,-0.27775002,0.045848742,0.05892503,0.348841,0.45977002,0.6295402,-0.38644817,1.0814971,1.5471301,-1.0230794,0.98785,1.647964,0.2842,1.1161993,1.440836,1.01875,0.22225031,1.1070274,1.4493204,0.7537705,-0.22242032,1.1784339,-1.2693918,-0.42848393,-0.3803,-0.17522155,-0.9274461,-2.3924,-1.1568067,0.6528496,0.7779051,0.41560733,0.66484123,0.5173539,0.17594777,0.11954816,1.1517853,0.463184,1.3431952,0.7091949,-0.372324,0.38237742,-0.6337147,-1.2846,3.7383,-0.019799672,-0.73369944,-0.45429477,-0.81554997,-0.364393,-0.44840094,1.0245215,0.77314866,-0.4409,0.99793935,1.6125935,0.9680147,1.1784567,0.15805,-0.24035,-1.1198,0.30953625
7690,0.16907768,1.2740204,0.76115,1.3722,1.0725,1.0302968,0.08068219,0.23414996,0.80840576,0.025591671,0.53655,0.06809875,0.7116865,0.42079777,0.8559154,0.26851723,-1.3439739,0.5464607,0.49839312,-0.3128049,1.049597,0.5309316,-0.19809422,-0.25114483,0.14292134,0.3724443,-0.24952696,-0.87405,-0.109349996,-0.36214998,0.8782251,0.7054832,0.67849374,0.41083196,0.4480642,0.21398737,0.22515,-0.18785,0.31719154,-0.74089134,0.7220942,-0.811726,0.19090636,-0.2421333,-0.46984997,-0.40579408,-0.38135675,-0.29479998,1.5152609,-0.35665,0.08922508,-0.1845077,-0.11389643,-0.36499977,-0.16239694,0.73903954,0.6810986,0.19192304,0.056325693,0.15102963,-0.111806765,-0.5025983,0.59090036,0.36837217,0.3348214,0.060308486,-1.2349058,-0.232,-0.54705274,-0.39084262,-0.028063208,0.87695974,0.31925756,0.0560932,-0.085043564,-0.29779023,-1.0283508,0.2166,-0.27931786,-0.054250002,0.2284421,0.07708551,-0.22775,-0.56249106,-0.33123797,-1.1719458,-0.8015387,-2.3111997,0.27011043,-0.63360983,0.052916706,0.52325,0.2636435,0.04112807,0.9761,-0.93351126,-0.59474075,-0.38460767,-0.08311434,-0.7231458,-0.13303825,0.9849775,0.9870912,0.59905976,0.1791685,0.6749182,-0.20394073,0.38926575,0.08383818,-0.4770962,0.12515,1.314,0.39543194,0.28714794,0.19527519,1.6508,0.08400825,0.9486904,-0.66653365,-0.16366428,-0.66085,-0.20964766,0.48209763,-0.27522153,-0.3574643,0.63165,-0.10430002,-0.4705,-0.53249925
7750,0.14719817,0.28885338,-3.82305,1.13745,-0.30325,-1.2288355,0.32409668,-2.09965,0.16361266,-0.24374086,1.04395,-1.1465495,1.7176045,1.0551828,1.0798929,0.5794343,0.8069634,1.291404,0.6706284,-0.076108545,0.72243273,0.38204873,0.25334185,0.011575937,0.55527556,0.48001197,0.39749733,-0.95220006,-1.99935,-1.3019,-1.3219,0.47874743,-0.04513243,1.1236374,-0.492597,-0.74389136,0.83634996,0.54034996,-0.027092904,-3.978312,0.61112434,0.6760881,0.95542973,0.5521369,-0.32095,0.3001,0.03450799,-0.10985,0.634133,0.7119,-0.44800147,0.61021173,0.26621142,0.67265207,0.83742476,0.20707859,0.7162016,-0.046428412,-0.5843177,-0.060583517,-0.09286451,-0.039885104,0.4228476,0.9686602,0.7365991,0.2869622,0.0070637763,-0.0909,0.7792766,0.6328327,0.14370084,0.759022,-0.16368514,0.024975255,1.8253584,-0.14705375,1.5925534,-0.19194996,-0.04466787,0.56255,-0.12140832,0.34102762,0.7745,0.010306597,0.46185488,-0.7678133,0.5468997,0.41534406,0.2796541,0.41880313,0.66593134,0.35885,1.0157104,-0.4549482,-0.70145,-0.3572089,0.042936526,-0.9464271,-0.17076272,-0.1646316,-0.5803867,0.5939406,-0.72212446,-1.9228002,0.43324262,-3.3787756,0.11303532,-0.39489716,-2.0301847,0.34277433,0.29585,-5.4488497,0.18473428,0.20988056,0.2862421,1.22995,0.46566826,-0.030251846,0.71739554,0.07478827,-1.0599,-1.1629689,-0.09608543,-0.50806314,0.77929866,0.41189998,-1.14815,0.1462,1.25462
780,-0.059024274,-0.08513914,-1.3301,-1.6803,1.37675,-0.91630185,-0.55531394,-1.1516,-0.6903522,0.59664357,-0.83860004,-0.67829716,-0.0010970235,-0.15311533,-1.2074906,-1.0128602,-0.36179754,-0.68549573,1.5213809,0.20762174,0.2771068,1.3337684,-3.1534169,0.8711766,0.3142709,-0.36231261,-0.1895979,0.19240001,-0.34385002,0.15355,-1.1018751,0.34382102,0.26099274,0.56211996,-1.4256124,-1.764497,1.05105,-0.8217,-0.62444067,-2.2021027,-2.4195457,-0.30401367,-0.2569579,0.728989,-0.2556,0.14961627,-1.1696224,-1.88235,-0.8216018,1.47375,0.5862339,0.60960734,1.1228173,-0.5785837,-1.9323016,0.6552578,-0.3807344,0.5020391,-0.12757024,-1.3628193,-1.1329954,-0.8636379,-0.100724876,0.42355102,0.5450561,-0.11512262,-0.28769523,1.47035,0.55981344,0.35034132,-1.0867501,-0.067714795,-0.022379093,-0.24421832,-0.44476068,1.0267807,1.9990333,0.6961,0.9677649,0.5313,0.16727488,0.7318186,1.02,0.5754603,1.8102195,0.96453166,0.86553764,1.5512719,1.4231086,0.5593692,-0.23103574,-0.39235002,-0.0069544166,0.6303415,-2.11505,0.8420503,-1.3112853,-0.11631283,-1.047244,-0.7008536,-0.5279574,-0.42738885,-1.3213546,-2.1268787,-0.11028588,-0.84043986,-0.18650426,0.5312157,0.58266526,0.77782923,-0.09400001,-2.9541998,-1.2117673,-0.22229946,-0.4060486,0.25455,0.35688186,1.1843603,1.841625,1.2526534,1.2688,-0.5524743,-0.010120174,-0.440168,0.25838068,-1.38265,-1.30705,0.04965,0.7373928
7849,0.033569008,-0.8551501,0.22410001,0.61574996,1.089825,0.6321318,0.5330984,-0.7382,0.25618932,0.051570892,1.91175,1.5942895,1.2264291,-1.0469217,-0.72411406,-0.18681455,-0.054518864,3.6831653,2.2852008,-0.4805704,0.33266416,-0.7548225,1.1801337,1.1787283,-0.44801086,1.0080101,-0.011928946,0.69085,-0.1771,0.43829998,1.403575,0.14424571,2.4229498,1.6651306,0.63660735,-0.14016417,-1.202525,0.35275,-0.23624122,2.0556574,2.6067362,-0.38534105,0.97649115,-0.18025701,-0.22045004,0.80665,0.9052729,0.0019000173,-0.040626287,-0.1948,1.1325622,0.5055002,2.2539992,-0.11369544,-1.3642663,0.08726393,0.4880635,-0.5295165,-0.26801562,-0.28306425,-0.27721155,0.4402367,0.860683,2.8728924,0.14094594,-0.94980204,1.7469487,-0.4954,-1.1457384,1.1370178,-0.3643415,0.09874663,-0.77542627,0.35453397,0.33933878,1.5772169,1.9771011,5.28165,-0.24461576,0.48145,-0.12784415,-0.21514122,1.0397,-0.6504566,-0.2543354,1.2320151,1.3340212,0.71819407,0.838436,2.496024,-0.30293217,-0.26095,-0.08351174,-0.3063552,-0.7101,1.1946077,0.6184515,1.2513468,0.94552267,-1.6372685,0.4494493,0.15750676,0.14209214,-0.22717857,-1.006848,2.900118,0.07417268,0.1615701,0.0023033917,0.371911,1.24155,4.5122004,-1.5831037,-0.39605168,-0.5813134,-0.36854997,0.22478351,0.16932651,0.8608552,0.6570405,4.5015497,-1.7249973,0.4522232,-1.1802056,0.021920756,-0.52505,3.6181,0.28755,-0.96291244
7852,0.45189762,1.3383548,5.0411997,2.58855,3.0234752,1.1072029,-0.22164086,3.71645,0.5143262,0.5764295,0.002349995,2.699749,0.43000597,0.0032182857,3.0492952,0.7708398,1.2191248,0.114762105,0.003728658,-0.29417747,0.18151233,0.8868038,-0.14152502,-0.59193254,-0.13695814,0.2995315,0.9376907,4.45745,5.57765,6.109,3.76025,0.10618453,2.2827444,-0.87516356,2.3845344,0.42990285,0.24079998,0.17379999,0.67661643,3.923744,0.45624718,0.43139988,0.8862991,0.37851477,4.52745,0.8239,-0.8682873,-0.044149995,-0.86434585,0.53725004,-0.36222252,0.13016766,0.0060274303,-0.5072002,0.95517653,-0.24914208,-0.24197567,0.060115464,-0.44453317,-0.090540335,-0.66370463,-0.55242705,0.9070531,0.3311615,-0.017011493,1.4657323,0.012838125,0.16845001,-0.4111962,-0.23565887,1.9441854,-0.4513368,-0.45815435,-0.13832366,-0.67937696,-0.02729027,0.069894135,0.29805,0.8123482,1.247,-0.100370735,0.7875606,0.5351,0.18536544,0.5943887,1.0662457,0.4575128,0.19477814,1.7807202,-0.17890134,-0.25160795,-0.18270001,0.21269187,-0.30876845,3.0419002,-0.07980696,-0.15113918,-0.1670377,-0.09915401,0.5143458,-0.80017793,-0.65527755,0.15907027,2.84351,0.951134,5.287079,0.50281036,0.45838133,4.884388,-0.8128077,-0.86225003,4.707,0.41773978,0.15842968,0.028339691,0.078099996,-0.4506996,0.22288029,1.4797404,1.7266421,3.11795,2.4563844,0.8497373,1.4529651,-0.8726239,-0.70385,6.7948503,4.19285,-0.64505386
7866,-0.89941144,-1.0446906,-1.0109501,1.2437999,-0.565975,0.19219555,-0.21172637,-0.66690004,-0.52447575,-1.8894079,0.79905,0.68340015,-1.2872342,-0.3826118,-1.6568336,-1.0907104,0.27735066,-0.9479178,0.2329883,-0.65486294,-1.3336627,-1.819508,-0.7109767,0.11698656,-0.124255285,-0.7091952,-1.9755926,-1.07905,0.66770005,0.09715,0.331875,-0.13300703,-1.0823814,0.6449133,-1.2553574,0.1731267,-0.666175,-1.0153999,-0.85203063,0.18202904,-0.09623918,-0.09066085,-0.37559843,-0.13191278,-0.0019999892,-1.78285,0.044685706,-0.30705,1.3502914,-1.03615,-0.7870314,-1.058681,-0.9711863,0.665995,-3.923657,-0.40309936,0.7768863,-1.4064376,1.097283,0.16691197,-0.38413095,1.1935488,0.0036230981,-1.848284,-0.6732834,0.08078718,-0.45700166,-2.4849,-0.53487706,-1.3914572,-0.06200351,-0.18587655,0.94618684,-0.6149663,1.2247527,-1.211046,-0.21951987,-0.90569997,-1.467887,-0.89100003,-1.2299874,-1.9779086,0.04734999,-0.59849083,-2.1702776,0.21127076,-3.293044,-0.07996899,-2.569011,-0.6958446,-0.9262979,-0.7484,0.8196473,0.3963195,-0.52245,-0.7610283,0.500643,0.40121385,1.2330745,-0.0639257,0.2771896,0.56321234,0.17228353,0.7380571,-0.416618,-0.4171912,-2.140227,-0.9141147,-2.7300649,-0.1425967,0.64769995,0.23179999,-1.9077278,0.15464623,2.4742897,-0.19625,0.40619472,-0.686403,0.8556025,-2.0321398,0.3781,-0.32183543,0.09165206,-1.1554773,1.0862814,0.04405,-0.39055,-0.22055,-0.3277565
7867,-0.056145906,-1.3574802,2.15715,0.80130005,-0.6382,-2.9326258,0.35319412,-0.92055,1.6603268,-0.114507556,0.88379997,-0.72870344,-0.50518703,0.10063313,-0.67180014,-1.286434,0.47777614,0.17647374,-0.032479018,-1.6775492,-0.8078389,-1.5570183,-1.7273532,-1.2775774,-0.056824118,-1.834675,-1.4693644,-1.2694,0.54215,0.23915,1.0504501,1.6428709,0.74094486,0.99040663,-2.8556204,-0.3064006,-0.876575,2.2679,0.25762933,-1.8817388,-0.990695,-0.713931,0.377568,-1.1162453,1.16885,-1.6172291,0.50476485,1.1884999,0.9706409,-1.40405,-1.3170769,-1.2195828,-0.4156072,0.26002106,-2.094122,-0.6522258,-0.16318634,-0.718922,0.97057986,0.68112415,1.9784904,1.3490802,0.45234895,0.6921395,-0.90210855,-0.39188176,-0.4866051,-1.7149,-1.3808596,-1.1503118,-1.4652526,-1.0643647,0.3398017,-0.50649554,0.25828212,-0.5010715,-2.353904,0.0,1.1536047,-1.2925,-0.71763575,-0.79206616,-2.4025002,-1.2518563,-1.7015903,-1.8056328,-1.3987122,-2.7048764,-1.6630993,-0.18867543,-0.80896044,0.284,0.9877968,-0.73338014,-0.8933,-1.3241318,0.10918634,0.46871024,0.9901934,-0.30129015,0.7109126,0.07105958,-1.6025035,-1.1456686,0.8921504,-2.5988777,-2.3580785,-0.5802512,1.5732019,0.72051346,-0.35175002,-0.023750007,-0.415931,0.9499323,1.384764,0.76475,0.29006362,-1.8697222,-0.83745706,-1.5213032,0.37645,-0.38259786,0.50981414,-0.71515644,0.6358855,-0.52445,0.16455,-0.017199993,-0.3973974
7874,-1.2148793,-0.5237919,-4.5938,0.88135004,-0.98882496,-0.54126596,0.15068766,-0.474,-0.7155868,1.0748857,-0.38735,-0.68334055,-0.08242524,-0.20778613,-5.7964253,3.1601996,-0.0061104745,-0.710345,0.7645925,-0.5176631,0.5150937,-0.15557319,-0.3019396,-0.26475123,0.35571933,0.9120456,-0.69017184,-5.0968,-4.9867496,-4.62495,-3.709175,0.81077766,0.967018,0.24711053,-2.3450003,-0.26974186,1.454175,2.11695,4.289531,-3.9674876,-0.5482857,0.20496887,2.372651,0.61604536,-6.21635,-0.38792658,1.3567429,-0.696,2.1080403,-0.46405,1.6352743,0.27919453,0.041918665,0.42498744,0.5350228,0.43921515,0.0034304261,0.1493139,-0.23807865,1.4219503,0.053720195,0.41828537,-0.43994352,1.5405614,0.8617973,-0.7628395,-0.17559004,-0.5614,0.14220193,0.113974035,-0.8150199,0.24259248,0.17186931,1.2156898,2.1713188,-1.5743426,0.25311664,-0.75895,4.1584587,-1.0404501,-0.9249935,1.9684404,0.04779999,0.31670225,-0.81591797,-1.3073676,1.8899198,-0.37626684,-0.5029559,3.211949,0.052386984,-0.4664,-0.46713498,0.3869053,4.70955,0.7837144,2.7684371,-0.110532165,2.9086797,2.6293306,0.2903232,-0.3918591,3.0970285,-1.2506344,-0.14016098,-1.4682208,-0.040242374,0.91304713,1.503267,0.41220784,1.5188,-2.63875,0.88349366,1.4609945,2.5343819,-0.03705001,0.43796417,-0.894351,-2.2415428,-2.1713266,-1.3815,2.736568,0.054929256,1.6703422,0.22829035,0.18035,-4.3962502,2.8995,0.5015254
79006,0.80741024,0.37922361,0.055800006,-0.62555,-1.3222499,0.42521337,0.88743854,0.0082999915,0.057239354,-1.4689041,-0.6277,4.368794,-2.1212554,0.8087933,0.49131384,-0.0845618,-0.29027876,0.9660464,-0.62563396,0.019852802,1.4013407,0.042202353,1.4177499,0.99752855,0.14081559,-0.3483557,-0.24335638,3.2312999,2.61755,4.3367,3.70135,1.3114564,1.490162,0.013811648,-0.3681785,-0.039753255,-0.770375,-1.3364,0.7260312,-0.48310044,0.64837396,-0.25337788,-0.0057384223,-0.29929644,3.6132998,0.3050542,0.29513067,0.56815,0.3720814,1.0576999,0.4189187,0.42756194,-0.041621774,0.5335373,0.8465423,-0.23083673,0.5947483,0.68470937,0.47202787,-0.21456893,1.8356512,-0.15534693,0.9640861,-0.2614758,0.67105925,-0.014403924,0.28397393,0.26415002,0.72114486,-0.11311431,3.3854003,0.5973541,-1.1086864,0.56813276,0.7926278,0.72623277,-0.27075648,0.06925,0.82848006,0.54695,0.99447525,-0.11399144,-0.807,0.09640178,-0.42253682,-0.780311,-0.33369976,0.572531,0.8343322,1.2242095,1.2430362,0.71625,-0.5687225,1.484624,-0.641,0.44182286,-0.27255517,0.05541745,-0.76914716,-0.7479922,0.06102997,0.8616159,-2.2458298,-0.9438572,0.7621984,0.59351134,2.3470128,1.0699944,1.1966609,0.00518167,0.104049996,-2.8575,1.5506046,0.08866185,-0.40020537,0.69835,0.10116306,0.6123116,1.2550385,-1.0458865,-0.53249997,-0.7125156,-0.39122525,-1.0313311,-0.18933979,0.7844,0.95945,3.56595,-1.3972462
7905,-0.9731704,-0.790563,0.0254,1.13205,-1.3637251,-1.6271843,0.21373293,-1.1188,0.5002174,-0.10556447,-0.8919,1.2454582,-0.55121875,-0.97852564,0.6717384,1.1452272,-0.32318458,-1.0392241,-0.28558332,-0.14596054,0.43257266,0.34478155,1.1946626,-0.6939164,0.22135563,-1.2728062,-1.4548085,0.95905006,0.46860003,0.74009997,0.567225,-0.8642044,2.0863173,-0.27273607,-0.7729353,0.5911876,0.65129995,-1.2518001,-0.36309063,0.17951784,0.86137116,-0.23113714,-0.7894995,-0.43980977,1.21455,-1.0376348,-0.914557,0.28800002,-0.6941399,-0.49295002,0.59234667,0.391419,0.3366331,-0.057090178,-0.4257081,-0.43580154,-0.73567283,-0.6396028,-0.98971456,-0.13785444,-0.37677383,-0.6586938,-0.29831994,0.2926224,-1.1152079,-0.6309844,-0.68274796,-0.4081,0.15392108,0.033051144,0.702232,0.67187643,-0.83015,-0.10140526,0.91603804,0.83792615,-0.6202088,-0.89425,0.4006312,0.099,0.2112703,-0.15926261,0.24735,-0.2579883,-0.1405687,-0.14384104,0.31683064,-1.2912496,-0.060959384,0.3949723,1.2834053,-1.4476,-0.28530836,0.17475562,-1.5689499,-0.5582918,-0.03837207,-0.4693979,0.61858684,0.23681387,0.70719683,0.32889795,-0.9923825,-1.0300446,-0.33016047,-1.379778,-0.93780935,-1.028482,2.4382467,-0.07574688,0.08005,0.04705,-0.58154833,-0.42644447,0.5455529,0.005800009,-0.5756921,-0.62166595,-0.7712126,-0.3765777,0.053000003,-1.3134378,-0.87434214,-0.42528415,0.27195388,0.44225,-1.99525,2.14525,0.30211186
79071,-0.430747,0.02899462,3.08115,0.20535,-1.57435,-0.49728957,-0.68944013,1.17355,-2.9422219,-3.3533394,1.10265,1.0303335,-2.9852164,-0.030324325,-2.3160977,-0.2371755,0.4450289,0.4309041,1.169835,-1.5662621,-0.9787396,-1.6572316,-0.95252913,-1.2676558,-0.17389333,-1.7823421,-2.501428,1.78835,1.7332001,0.005249992,1.178075,-1.3017515,0.9846593,-1.3430859,-0.72183025,-0.7369565,0.584525,0.14879996,0.622761,1.9122592,-0.3004085,-0.64878356,-0.21526009,-1.0047252,0.95335,-1.16865,0.24920821,0.5812,-0.7796532,0.20245,-0.070489004,-0.353463,-0.8014604,1.2370582,-1.7646812,-0.3657977,0.03865525,-1.0195798,1.6345967,0.76585114,0.4119991,0.9204178,-0.5845618,-1.493844,-1.433332,-0.162446,-0.5095264,-0.7107,-0.37024516,-1.4622428,-0.057873085,-1.2430067,-0.2536446,-0.02781415,-1.9051265,-2.7119448,-1.7528511,-1.7607,-3.049253,-1.675,-0.89005125,-2.0461545,-1.0926,-0.046507563,-3.2415576,-0.5804862,-4.523411,-1.2716337,-2.136516,-0.18541281,-1.4747443,0.2096,0.23085558,0.9485437,-0.32240003,-2.0399973,1.2194945,-0.42240205,1.0053813,-0.27353257,-1.6071115,-1.1469973,-0.0787734,0.010621034,-0.7313839,2.62632,-1.6514252,0.15669829,-0.092942156,0.052374475,0.3718,2.6333,-2.151992,-0.29554,2.829554,1.1828,0.4281758,-0.047287732,-1.5559863,-2.7363236,-1.0308499,0.26442134,0.38875234,0.84339607,-0.050924033,-0.3674,2.42335,0.4536,-1.1340454
