,ST1076,ST144,ST16853,ST16876,ST17005,ST17019,ST17262,ST17292,ST17301,ST17302,ST17332,ST17337,ST17431,ST17448,ST17451,ST17452,ST17453,ST17606,ST17707,ST17814,ST17822,ST17911,ST17912,ST18016,ST18027,ST18683,ST21,ST25,ST25585,ST25632,ST25633,ST25634,ST25646,ST25678,ST25684,ST25688,ST25693,ST25700,ST25720,ST25721,ST25723,ST25727,ST25729,ST25730,ST25731,ST25732,ST25741,ST25746,ST25748,ST25774,ST25775,ST25777,ST25781,ST25783,ST25785,ST25786,ST25787,ST25795,ST25826,ST25835,ST25849,ST25851,ST25863,ST25869,ST25871,ST25877,ST25880,ST25883,ST25886,ST25895,ST25901,ST25907,ST25929,ST25945,ST25947,ST25972,ST25983,ST25984,ST25995,ST26008,ST26015,ST26020,ST26090,ST26095,ST26096,ST26099,ST26139,ST26141,ST26183,ST262,ST26248,ST26257,ST26328,ST26330,ST26331,ST26332,ST26360,ST26363,ST26494,ST26603,ST26604,ST26608,ST26889,ST27081,ST27223,ST27394,ST27414,ST27418,ST27938,ST28,ST28029,ST28033,ST28307,ST28391,ST317,ST338,ST339,ST462,ST4728,ST485,ST598,ST605,ST606,ST607,ST639,ST643,ST659,ST713,ST738,ST766,ST817,ST891,ST952,ST965
10493,-0.5163833,0.977394,2.7244406,0.17323822,-0.08162501,0.33365127,1.3906044,0.920425,0.43518364,1.5186694,0.50612175,1.9828057,0.61432546,2.4960165,0.67315,-0.8180542,0.3470307,1.7653027,3.7947454,0.5398465,3.362605,-2.2602227,-1.5214492,-1.4194765,1.6760755,4.616638,-0.32094422,2.7267013,-3.130721,-4.4945693,-7.4102,-4.960984,2.8337166,1.2590001,2.5950794,1.8941255,-0.39359283,-0.2622271,0.46709028,1.6685655,2.6698303,3.6504993,1.7616501,-1.8537313,2.54733,4.8879232,2.9065857,3.0007339,1.6956949,0.87116027,5.991081,0.6441431,0.18399543,2.3566563,0.53405,0.28497872,-5.3717847,3.515152,2.777062,-0.54035,4.3456855,5.0239906,0.47168782,1.9197594,0.8326104,0.5124409,0.7110723,-2.217672,-1.1102482,1.6883614,0.4808213,-0.4634931,-0.59241617,-1.5379422,-0.35397947,0.4809,-0.46867773,2.2483606,-2.8738499,2.0375063,0.74415827,0.015251981,2.027822,0.42855075,-3.97745,2.3317938,0.010044202,3.4778545,0.6805414,0.070228264,-0.26989177,2.2155375,5.8285656,3.942495,4.8836846,4.813994,-0.18954721,-2.0001888,1.1510897,2.9826453,5.073185,1.9850639,0.64425,-1.9221617,0.14995,-1.5765549,-0.08395082,-0.1367128,-5.06905,-1.34385,3.7539449,-0.20236933,2.467957,-0.87644553,-0.14764187,-0.0828006,0.039974667,0.40584612,-0.028950006,0.4306677,0.2828162,-0.821582,-0.04700116,1.8025873,-0.050053075,-0.38844293,0.78587544,-0.18203628,0.053003132,-0.9136151,-0.39312038,-0.3010701,-0.7281013,1.0768276
10494,-1.0727699,-2.3997006,-0.6668812,1.1406703,-0.951915,0.42519492,-1.5110171,1.8159618,0.6815757,0.050050855,-4.534376,1.5840464,-0.03050682,1.3295257,0.68925,-0.34134546,-0.07932785,-3.1736479,0.35306478,0.031239733,0.4956493,0.69121045,-0.8249191,0.88319516,-1.0567768,-2.3295386,-1.5546824,-0.78438336,-2.3428955,-6.090989,-4.6564503,-7.190752,0.92128706,-2.9558,-0.9502983,2.221193,0.57167923,1.444056,1.7647207,0.104387835,1.1133989,1.1080053,-0.09385002,0.9950402,0.80716085,0.42289647,-0.061561108,1.0456712,0.7218447,2.4881587,-1.1717756,-0.78328097,0.26525974,0.77687013,0.31300002,0.025189847,0.039342865,0.2245757,0.4645318,-7.9998503,-1.0180718,-0.10696907,-2.638217,-0.43277976,-0.96436405,-2.0197372,-0.14579333,-0.7414035,-3.3422391,0.50321424,-0.50454676,0.21289924,0.0843156,-0.29441273,-0.27298546,-0.124550015,0.55772746,-2.4660387,1.4807,-0.3996028,0.4177849,-1.6087283,-0.2905806,0.6284193,-7.8913,-0.7345945,0.24994828,-0.15491574,-0.15593684,0.30523163,0.18657996,-0.0033952594,-0.43723616,-0.43457448,-0.6055554,-2.0599303,-0.753261,-1.028656,1.4772502,0.6976984,-0.8164725,-0.7400424,-1.1805,0.5095533,-1.3182,1.1151475,-1.3325983,-1.03222,-2.6523,-0.44,-0.71932834,0.49629298,-0.73837495,-0.034387298,1.2223359,-0.37612084,-1.7649295,-0.8828029,-0.91425,-0.1564219,-0.53141177,-0.45745566,-1.3193307,-2.065557,-0.75422066,-1.8538656,-0.28410518,0.44183624,-0.3861568,-2.2822735,1.4755485,-0.44832864,-0.55417496,-0.6173067
1050,-1.3541882,-0.1184897,0.5555126,-1.0159925,0.5939797,-0.047568858,-1.4245882,-3.652699,0.5197381,-0.11352249,-4.22407,1.302635,-1.4295228,0.9473046,-0.28135002,0.83757424,-0.059230812,-2.6403112,0.19644597,-1.0615247,-1.1898068,0.37222707,-0.5536884,0.9115761,0.60868734,-1.9014821,-0.7922026,-0.8271657,-1.5743909,-3.6004992,-9.25875,-9.395919,-1.6855507,-0.3783,-4.66879,-0.6215887,-0.74623346,0.6767341,0.3426746,-2.739756,1.2973555,0.87294817,0.18130001,0.17686284,0.14541656,-3.202013,-0.86549985,1.0792788,0.75785977,0.69286084,-2.3939123,-1.8974626,-2.3157742,0.9695011,-0.81805,0.09264591,0.44882184,-0.4569738,0.37448704,-8.7675495,-1.4420388,-1.3559767,-1.576604,-3.70485,-2.355858,-1.4839919,-7.6127586,1.3205442,-0.29043984,-7.126889,-6.2151265,0.3046164,0.3704502,-0.17990121,-0.1838153,0.3758,-0.46774828,-1.263188,-5.3863,-0.33516496,-0.92198354,-2.0476775,-0.21171856,-0.4711801,-8.13285,-0.56250036,0.70590234,-1.1672103,0.53252673,-0.48531026,1.4555011,-0.52773553,-1.1189952,-0.4714975,-0.16596094,-0.9256301,-0.03407809,-1.8468565,-1.0280226,-3.8833838,-4.336628,-1.4545134,-0.2343,-1.3669648,0.95875,-0.4105775,-2.0100858,-0.5249014,-8.4928,-3.1855001,-4.300409,1.2211604,-1.6210629,0.07096397,0.43755507,-0.65962595,0.8225815,-1.9472725,-0.34665,0.58829236,-1.17291,-1.8046112,1.0105865,-1.8115852,-0.92337,0.25660712,0.80731475,0.1347726,-2.1173236,-4.1010675,-0.21545911,-0.4214134,-1.5870051,0.28608435
10513,-0.3216284,-2.1495357,1.2143543,1.4423337,-0.029976368,-0.95196795,-0.32454693,0.8578568,-0.82849,-1.2400038,0.25920284,0.723932,-1.722185,-1.0583158,0.4559,-0.20995866,1.2099141,-0.8506124,-0.967368,0.48474795,-0.5272372,1.1692178,0.13361844,0.37500048,1.3900979,0.05445677,-1.002658,-1.0706676,-0.18345237,-1.0831261,-1.3942499,-0.802817,-0.13368064,1.6519,-1.1050247,1.6465681,0.7562781,1.7289226,0.29358092,-0.50355214,-0.43551865,0.23853225,0.6155,0.23377064,1.636885,1.5048013,-0.9664539,1.7337646,0.86602926,0.5608848,-0.31660932,-0.6057519,-0.69997615,0.2076962,0.6954,-0.2007382,-0.8632543,0.073011786,1.0672014,0.7551,-0.6872798,-0.55868196,-0.2579886,0.32481104,-1.3530389,0.12217611,2.221675,2.9470854,1.4233946,1.4967723,0.2184324,-0.8021257,-0.3564604,0.053478826,0.6390036,0.19279999,-1.9008527,-1.7466688,2.1939,0.24211851,-1.0538013,-0.13235113,0.617083,0.5886087,0.029350042,0.34841803,-0.15137212,0.9027792,0.31336832,-0.92906904,-0.05132921,0.27507535,0.61613566,0.32759702,0.47764245,-1.6875439,0.48861626,0.1251651,2.3958745,-0.22934087,-0.14619529,-0.9228264,0.31780002,0.09197603,-0.736,0.5241516,0.5888195,-0.7793754,-0.97134995,1.1280501,-0.48322392,0.537703,0.6822039,-0.6373232,0.42682225,0.07256138,-0.96316683,-0.21667472,-1.36265,0.99659514,-1.1436027,-0.1791994,-1.3482854,-1.2239343,-0.8381903,-0.42651522,-0.18485227,0.8696575,1.0680838,-1.6067542,1.003871,-0.3614678,-0.42248687,0.45610404
1052,-0.83933854,-0.47498834,-0.5163095,0.6641918,-0.5070064,0.3445705,-0.49256015,0.856075,0.23897023,-0.75212824,-0.3060246,1.3200692,-0.71342707,1.7159717,0.24764998,1.9174597,-1.1644177,-0.45302564,0.628939,1.4028172,1.4328202,0.52381563,-0.09167281,0.4806321,2.458452,-0.36992547,0.4472093,-0.9693357,-1.148837,0.20226099,0.11594999,1.219326,-1.0130832,0.26025,3.1920116,1.8458912,2.1179123,1.9082997,-0.49438885,-0.46908593,3.517258,-0.2125713,2.124,0.33097833,1.2624872,1.7486254,-0.17230766,1.2285724,0.9884466,1.9728463,-1.4149361,-0.64302206,-0.7478986,2.0521927,0.12355,0.05826035,-0.64309174,-0.15100041,-0.32599556,0.87110007,-0.8654444,-0.59911096,1.3277259,1.6223047,-0.49363744,-1.2120773,-0.3736212,-0.50462186,0.8501863,-2.5300941,-1.4123224,-0.7128289,0.25818455,-0.21831658,1.3008559,-0.96659994,-0.24430317,-0.82272923,0.3154,1.1189679,-0.43261147,-1.1793286,1.5912029,2.2953389,1.2793001,2.2492175,1.5105474,-0.14450169,0.20690306,0.6701877,-0.26677763,-0.71699035,-2.0468972,-0.77560484,-0.28861165,-0.9711303,2.117548,1.6261845,0.9332729,1.3145355,1.5688908,-0.39369273,-0.72029996,-0.7732653,0.57844996,0.19341469,0.67767054,0.08388372,0.1422,-4.33975,0.11413771,0.09056381,-0.8257003,0.013999872,0.56873876,-0.38161397,1.9699264,-0.48994392,-0.79955,-0.2355839,-0.06841925,-0.52468556,0.14607151,-0.05978805,0.39291787,0.325594,-0.88198036,-0.027276516,-0.5344074,-0.044948965,0.5491634,-0.013484906,-0.10966146,-0.7736901
10523,-0.9304652,0.005975634,-1.7992611,-1.8256388,-0.15967394,0.27540466,-0.61077726,-0.69805384,1.0881381,0.49737927,-1.2965108,-0.75190246,0.07922153,-1.4771577,0.026600003,-1.5199343,0.8093662,-2.7333617,-0.42223597,-0.5632896,-1.7754289,0.29987898,-0.63766885,-0.5757354,-0.9801446,-0.15802577,-0.029488271,0.57310164,0.7956095,-1.4574085,-3.0243,-3.238536,0.9313921,-2.2782001,-0.7633953,-1.1946273,-0.8352703,-4.9557343,-0.04653977,0.46316984,-0.9756781,-0.29526415,-1.1938,-0.9057081,-0.41626558,-0.9009952,-0.33049765,-1.0231638,-1.14226,-0.5042058,-1.2919128,-0.4721344,-1.1268423,-0.9300718,2.2219,0.9467515,0.30182117,-0.9544405,0.24613358,-5.21165,-1.1237527,-0.42242777,-1.8633164,-1.6429173,0.21786612,-2.5726774,1.2655816,-3.9821835,-2.059839,2.3102534,-0.3878984,-0.17191778,0.021946728,-0.12920606,-1.5118692,-0.62625,0.44149345,0.47689733,-4.1044,-0.931749,0.021512896,0.6880686,-1.6087595,-1.4884895,-3.45275,-1.624913,-1.0660022,-1.3077929,-0.3719461,0.059318416,0.8442711,1.3393973,-1.5739803,-0.3138343,0.2996059,-0.9816434,-0.87184227,-1.7013892,-1.187891,-0.83175576,-0.5791342,-0.9296747,-0.36705,-1.3052583,-1.30785,-0.64710194,-1.090177,0.48573887,3.3016,-4.55155,-1.1389594,0.41609588,-1.2201064,-0.31654903,-0.71612424,-0.60500646,-0.22635707,-0.4202905,0.076900005,0.77627325,-0.69784826,-1.4866829,-0.3437811,-1.4887397,0.98076415,0.08586998,0.67650425,-0.04551564,-1.8828566,0.19417566,-0.1006598,0.05972635,-2.2922947,-0.6104165
10525,-0.25145948,2.3895762,-2.3722672,0.24320462,0.70533967,-0.14092371,0.67933065,-1.2530054,0.9336281,0.32383883,0.44611606,-0.8868419,-0.2685138,-0.5831336,-0.13010001,0.38209856,-0.14371249,2.0851684,-1.8732209,0.35016096,-2.213283,-1.683466,1.792153,0.7205577,-1.1085541,0.14934987,0.33039385,0.08149113,1.1907235,0.33596873,0.84375,1.641208,-0.40415525,0.3671,0.42984754,-1.9624116,-0.7769007,-0.4181475,0.015728958,-1.0183998,-0.29254487,-1.3118596,-0.34875,0.42007458,-0.9971716,-0.14405419,-1.5438721,-2.2838001,1.1581733,0.77730453,-1.4080298,-0.39757922,-1.5811799,-1.77599,-0.6274,0.7315712,-0.12162573,-0.99046594,-0.70698905,1.2147,-0.5171231,-0.44106314,1.5748796,1.7644317,-0.6471354,-0.16905445,2.4837275,-1.4215109,-0.049972206,1.2064617,0.17896083,-1.8833508,-0.60673594,-0.6346789,-0.03967824,-1.75565,-0.74077576,0.56364214,2.06165,0.4376364,0.96086293,1.1722376,-0.5297938,-0.34589386,2.4369001,-0.104638375,-0.7489202,0.6778935,0.42720968,1.3701248,-1.413193,0.8089082,0.5544542,-0.6355533,-1.3909461,1.0139956,0.6492224,1.6918192,-0.6599356,0.0328182,0.17915079,0.52861834,-0.014049977,0.38523412,-0.4202,0.09563453,-0.22631702,0.65001404,3.5308,-0.87115,0.012408912,1.0150125,-0.24215883,-0.14271016,0.6395368,-0.5666416,1.1105785,1.2201836,0.009550005,-0.705837,0.5972512,0.905675,-1.2643063,2.4193485,-0.051418796,1.0587417,-0.13629904,-2.1286993,1.064389,0.29151314,1.0658163,0.3784999,-1.34912,-1.7443532
10557,-0.43164223,-0.086885095,0.6008147,-0.69619477,1.0124297,0.5566263,0.51090497,0.379894,-0.8778722,3.5877347,-0.60835934,-0.91060185,0.5163506,0.62908936,0.4946,-0.92160857,-0.1085131,1.2474675,1.3443878,1.8065875,-1.7293636,0.4042553,0.63876635,0.5662376,0.58707535,1.934244,0.68341285,0.15192157,1.517659,1.5587089,1.503,-1.0543139,-0.09132162,0.9332,0.6384885,0.1995036,1.414,0.2590195,0.21720172,1.1019356,-0.122448586,0.9669858,-1.58895,-0.30570313,-0.10855998,0.31515688,1.3581449,1.9413133,-0.14919478,-0.9738324,-0.47096342,1.3111758,-0.18505353,-0.51933825,0.7409,0.08309105,1.1907969,0.13413443,0.24309675,-0.82155,3.5970256,1.404937,0.7704041,0.57464033,3.7616112,-0.12755622,-0.46053734,-1.643707,-1.4764862,-0.8446296,-0.7726718,1.469104,1.5441494,2.19676,-0.12198861,0.3803,1.1159103,-0.11352067,-0.94935,-0.022179663,0.057571933,0.7882769,0.13041836,-0.03812164,-1.8970499,2.1727743,0.05901289,1.4472636,-0.9461117,1.863294,1.0889567,1.2202094,2.3402097,1.9434121,0.8898287,0.47910902,-0.5051154,2.204051,-0.23251164,0.7811414,-0.4145819,1.4323299,0.36925,2.2943826,0.583,0.8678448,-0.46324587,2.5903912,1.9479,-1.2384,1.2445719,0.3982607,0.8394728,-1.4530537,-1.3777857,-0.07767268,-0.41883725,0.15488315,0.471,-0.054278094,0.31327194,-0.25812662,0.33046314,-0.03540733,0.18948008,0.8214939,0.5942925,0.48561642,0.40098894,1.0730215,-0.9439416,0.78313136,-0.10968527,0.73505306
10559,-0.9732993,0.040175915,-1.1018932,1.2753956,0.14395279,0.24279736,-0.82048327,2.239635,-0.9260529,0.7989772,1.872071,0.9982146,-1.276027,1.4418874,0.40945,1.345839,-1.0445504,0.11055064,1.6866552,0.103404984,1.3057756,1.6920016,2.59095,-0.41644987,0.6594553,-1.079865,2.4843268,-0.14150941,-1.1541712,-0.4121928,0.8836,2.6163156,-0.20906429,0.86965,3.3166518,1.0133457,1.4263859,1.5740927,0.33870035,-0.24276483,1.9190198,-2.1503747,-0.0059500337,0.82121384,0.77937746,1.2904072,-0.7529901,0.49610505,1.1049774,1.0552613,-0.5688643,-0.9921379,-1.7960312,1.6869332,0.2697,0.11593975,-0.14937499,0.4471477,-0.66156274,1.9171,-0.74353117,0.30428654,1.5963886,2.7163525,-0.94944453,2.2673264,2.1256227,1.7435207,1.508249,1.4472506,2.0234826,-0.3803285,0.6164261,-0.204605,-0.39563194,-0.027800009,0.26633543,-1.4560975,0.04995,1.5392542,-0.3059428,-0.72122127,1.1230237,2.7217453,1.2888501,2.0928445,1.7236457,0.50945914,-0.019767115,0.15092856,-0.1030323,-0.9783518,-0.6598463,-0.60908806,-1.4301506,-0.05110419,1.6856165,1.4466667,1.6147447,3.8636227,2.4792814,-0.20606777,0.41555,-1.3736181,-0.35635,0.4399987,-0.42253858,0.7206948,2.11165,-1.2274001,-0.32549798,0.08406197,-0.27090645,1.3070174,-0.4043882,3.4044724,2.6178427,0.29105788,-0.28595,0.32673922,0.26257262,-0.09291935,0.48968932,2.881771,-1.1408336,2.5796938,-0.9325672,0.6335577,0.19242299,-0.435355,0.53697574,-0.45539424,-0.8175056,0.4039602
10589,0.47029597,-1.950203,-0.5198304,-1.9742289,0.8509667,0.41404605,4.291893,-0.99974626,1.0206543,0.6117635,-2.7575932,-1.2533327,-0.066140816,-1.6223352,0.32065,-2.157048,1.359645,-2.741891,-0.88683116,-1.1490102,-1.4842509,2.459285,-0.5726321,-0.6122429,-1.2213848,-1.2757598,-0.8460407,0.5026675,1.0860137,-3.3037934,-3.4845,-4.4664135,0.9921213,-2.915,-4.122057,-0.96474427,-1.6343725,-2.2433417,-0.3995602,0.28976262,-2.1879578,2.5736957,-1.2857,-0.45728034,1.3891026,-1.5030671,-0.9032354,-0.2789545,-1.5148097,-1.2811604,-2.2635417,0.84984136,-0.19061528,-0.31437427,-0.15990001,0.1192325,1.0981883,1.1283156,0.42201018,-4.93775,-1.7012714,-0.18671271,-4.119175,-4.79747,-0.664412,-0.3412755,-0.17985642,-4.994936,-4.7382765,0.031628102,-0.17559122,0.6577257,0.39099446,-0.083380386,0.26301742,-1.1348,-0.6599785,-1.505744,3.7858999,-2.6294289,0.17955002,0.26125774,-2.3558292,-1.7309686,-4.6653004,-3.5724092,-1.4354951,-2.4727287,0.21563548,0.46127257,0.9895628,1.0156863,-0.57400566,-0.3992422,-0.062307794,-2.3882103,-2.6633284,-2.180951,1.0504882,-3.8232162,-3.095758,0.8578948,0.9465,-0.19022995,-0.52325,-0.58942264,-0.69268703,-0.5613287,-2.5983999,-0.48039997,-1.3391881,0.77148515,0.54783404,-0.5228575,-0.35880148,-0.43159968,-1.2865059,-0.5049205,1.87685,0.81038827,-0.9014525,-0.71429217,0.10772291,-3.23947,0.31708327,-0.1396597,0.66728044,0.48611167,-2.4984953,0.67759454,0.34520656,-0.019503113,-1.5984023,-1.0961254
10606,-0.021961331,1.4484503,-0.9883623,-0.44319457,1.2619832,0.37567747,1.2935228,-0.63083565,-0.18994224,2.1185796,-0.18879531,-0.04822915,-0.36260572,-0.020500049,-0.064799994,-0.11971552,-1.0920804,1.0665607,-0.83646315,0.17466919,-0.089967325,-0.98259085,-0.25242782,-0.33711225,-0.41518107,2.2321672,-1.1120932,-0.5013253,0.81028926,1.2107682,0.84345,1.6106863,0.7775643,-2.3993502,-0.32492274,-1.4571601,-0.12364959,-0.34025905,-0.93696284,-0.076793745,0.07538931,-0.72897077,-0.72225,0.39603668,-0.39450422,-1.2668114,-0.2767691,0.49694967,-0.4133113,0.04960909,-0.30641362,-0.7275369,-1.2623017,0.010339946,-0.97405,-0.1738469,-0.7627313,0.3949572,-0.25363615,0.2572,-0.39808595,-0.033723533,-0.21769749,0.106581956,-0.064388365,-0.16566062,-1.0651895,-0.23121569,-0.16650242,-0.80056566,-0.38141972,0.046558857,0.27300254,-0.33641976,0.15970653,-2.0757499,0.06479091,2.1386642,-2.8685,-0.10969803,-0.037587374,0.7698705,-0.28877613,-0.22100018,1.0070499,-0.7904128,-0.849434,0.09070407,-0.58378977,-0.101917446,0.21889593,-0.098682076,1.180836,0.6212946,-0.92404056,1.4158895,0.48283345,0.19919443,0.81247795,-0.06933093,0.035385728,-0.07788715,-0.7999,-0.454199,-1.30915,-1.353303,0.020542629,-0.27332985,0.38944998,-2.4685,-0.77328724,0.11357014,0.016313434,-0.4286384,1.2181479,-0.6405065,0.16162536,0.7162125,-0.31775,-0.49988568,-0.78288174,0.6830651,0.7950218,0.5078974,0.49861547,-0.023337364,0.69755644,-0.4334866,-0.6578833,0.0495912,-0.9630627,0.5136827,0.20216003,-0.8597037
10610,2.9743786,-0.23217621,3.9161735,1.2752262,0.62095904,0.6497476,-0.8509783,4.6424475,-0.52791923,-0.20742324,2.7182293,6.9827623,0.42101124,0.96114177,0.18245,1.5477498,0.3478723,0.18711995,2.6286695,0.10921225,4.382412,1.6095611,0.16825399,0.41437906,3.2450182,1.489715,6.048259,3.8360806,-0.37010264,0.98284334,3.84355,3.1463854,0.5020058,3.1168501,5.4872828,7.7518444,3.080943,1.2685457,1.2898321,1.5505576,6.887584,1.7043319,0.2458,1.3030086,1.989408,4.690683,2.1409633,1.8256152,1.708477,3.5739672,2.6563616,2.755784,4.8543315,2.1059103,2.7663999,0.6990741,-0.21860158,0.44627774,0.31888297,-0.29245,1.8450521,2.8714147,1.7585859,4.6331415,1.4251957,-0.033883154,-0.7853651,4.143873,4.957225,-0.59114593,-0.3425805,0.089706644,0.3610465,-0.46341544,2.2284744,1.18235,0.19282342,-0.5887597,2.1593,0.8762429,3.2859476,1.5322373,1.9150121,2.5788314,1.34185,1.9816978,1.0062106,5.8561907,0.6885874,0.03689316,-0.8102102,0.22393757,1.6161572,-0.414673,1.0371859,0.66503185,2.4130435,0.34337026,1.958854,5.819706,5.17796,0.91831684,-1.8494,0.8463829,0.2893,1.7317138,-0.23243663,-0.38833115,-0.35794997,2.6981,2.0461571,-0.5309027,0.49726808,1.116197,0.007838696,2.4186504,5.225983,0.18239428,-0.051249996,-0.32951444,-0.7922174,0.12234567,5.4582844,2.9117985,-1.124109,-0.06436826,-0.68287253,0.009534627,2.3998115,3.3897402,1.7600834,0.44435996,0.9506858,3.7152
10617,0.1454708,-1.9820455,0.4310041,-0.794273,1.254427,0.60383666,-1.1329386,-0.954225,0.05363682,0.072958976,-2.5632572,0.14232746,-1.2798277,-0.8114573,-0.33065,-1.9642099,-0.2822129,-1.5109615,-0.1888935,-0.23016533,-0.6418812,1.6325258,-0.030781686,1.8552303,1.3006172,-1.4572392,0.22127676,0.5675795,-1.8613117,-3.6218162,-2.80795,-3.735283,1.0228536,-1.9518001,-0.12761188,1.3084257,0.96058327,-0.92437,0.6987157,-0.10177861,-0.22130562,0.046272077,-0.6263,-1.4090815,-0.40270382,-2.9427989,0.55685806,0.5001111,-0.8039511,0.38213828,-0.32476485,-0.35165027,-0.77701443,-0.11761261,1.21645,0.53238285,0.057173073,-0.3677132,0.1817421,-4.00815,-1.2141185,0.8866013,-2.117732,-2.1189969,-1.9979658,-0.20579606,1.3524821,-1.4811453,-2.16918,1.2345439,1.3828552,0.52806616,-0.6267939,-0.0032745898,-0.16295257,-0.4419,-0.67981166,-1.9442432,-0.12709999,-1.7116463,0.087922074,-0.5873394,-0.43314523,-0.82726693,-2.9975,-1.6162946,-0.944655,-1.348273,0.63644624,-0.18411511,0.39688534,0.088313885,0.9094462,0.3137218,0.5880757,-1.225492,-0.066098854,-0.57461524,0.47666806,-0.8013263,-1.9659792,-1.0254291,-0.0855,-1.2978735,0.4089,-0.6563689,-0.30070543,-0.11025877,-6.1105,-1.70365,0.61271995,0.6111193,-0.009513885,0.43213317,-0.1761481,0.32281458,-0.012766913,-1.0452489,0.5183,1.1837963,-1.5785687,-1.3422545,1.1692599,-4.3265038,-0.32669437,-0.048304886,0.5982697,0.8708301,-2.1172714,3.4120004,1.0887287,-0.6929108,-1.7658261,0.037950993
1062,-1.4388266,-0.048030615,-2.437849,0.66597116,-0.5470805,1.2193835,-1.1212409,-1.3386173,2.2614908,0.6249912,-1.395654,-0.7524796,-0.1325731,0.40724105,0.47815,-0.8037521,-1.0228294,-0.7304107,-0.1499407,-0.8860641,-0.32389957,-0.08121902,-0.4248655,-0.81587636,-0.30626148,0.23206069,0.117129564,-0.8328198,-0.66612804,-0.3469699,0.9676,1.3253081,-1.2171297,1.0397,-0.3064996,-1.3115255,-0.051315367,-0.30896372,-0.8300861,-0.60756737,-0.24229728,-1.2986976,0.59705,-1.2660797,0.42998183,-0.5985117,-1.299417,-1.5543481,1.359215,0.42812154,-1.6822146,0.32810694,-0.13737248,-0.6386962,-1.176,1.3089497,0.89277077,-0.78197426,-1.2028676,1.3125501,-0.4777724,-1.704938,-0.11237824,-0.16578627,-0.35640305,0.29245532,-0.976665,-1.4538356,0.062530994,-1.3584251,-1.1797373,-1.2467611,-1.0136794,0.41053677,0.27878666,-0.7907,0.4404782,-0.16836819,-2.2538,0.07376066,-1.2975345,0.19173814,1.3481435,0.034998804,3.28905,-0.056302436,0.5740223,0.11165303,0.029826373,2.1463459,-0.40583175,0.22623473,-0.97674674,-1.2974393,-0.8652993,-0.36688924,1.6614107,-0.7263809,-1.2174554,-0.8285829,-0.1277236,-0.4155293,0.67939997,-0.33802426,-0.39075,-0.37498307,0.5938671,0.34004626,1.00795,0.032299995,-1.1111475,-0.6557501,0.2156769,-0.9720343,0.31813765,-0.44277292,-0.7521618,-0.6446195,-1.5216,-0.67194945,0.82929873,0.9248129,0.15666729,0.49502617,1.3531837,0.16527356,0.7288922,-1.3050842,1.8862947,-1.2434499,-0.97199357,1.4460769,-1.5656873,-0.9169538
10641,-0.124458686,0.3924053,-1.8657782,0.9251345,-0.54374284,-0.9657358,-0.04953769,0.6130063,0.9561036,-1.756059,0.09795076,0.83480656,-0.30852056,1.0256801,0.5599,-2.3529203,-1.167799,0.3211964,-0.061212853,0.7560305,0.22684583,0.064860955,-0.48790377,0.24528468,0.13119836,-0.074653804,-0.21165389,-0.8347112,0.7859596,1.4165702,3.68675,2.3670657,0.298255,1.1416501,0.07954943,1.1281813,0.20571434,-1.7572792,1.0454972,-0.48870286,-2.58325,-0.20648806,0.1014,0.7793323,0.18645859,0.6756253,0.12622777,-0.59188974,0.19216132,0.6363875,0.08862053,-3.0722709,-0.7234608,0.09595765,-0.1947,-0.2691175,-3.7593453,-0.6345636,-0.62932473,0.61714995,-0.52338475,-1.5244753,2.1676283,0.085848376,-1.3222756,2.1244295,0.61045325,1.55175,0.89462334,5.2962136,4.1313934,-0.66092837,-0.3942742,-1.0165923,-0.060892522,0.4775,-0.49898744,-0.09052851,1.32295,-0.067082554,-0.14724714,0.11181081,1.3220987,1.3866253,1.5594001,1.0712742,0.5693757,0.9951433,0.17067313,1.5592756,-0.3380363,0.34249723,-0.013962656,0.108307555,-0.79517174,-0.6309314,0.1090945,0.31710875,-0.04548104,0.8078109,0.57036334,-0.54422855,-0.12235001,0.14745343,-0.35145,1.6238778,0.27566752,-0.9445076,4.42245,2.3613,-1.0120003,0.80806196,0.028236583,-1.3988082,1.0117018,-0.43401647,-1.3229123,-3.581767,0.5008,0.5830838,0.12748428,-1.0360675,-1.6017952,-0.8660091,0.79166675,-1.2786274,-0.73214346,-0.57919925,1.1201204,0.024494648,-0.00794524,0.5782704,-0.4364344,-2.3208022
