,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25587,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26267,ST26349,ST26374,ST26376,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST27000,ST27049,ST27058,ST27087,ST27088,ST27219,ST27223,ST27280,ST27284,ST27399,ST27403,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST300,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
23210,2.1939223,0.3526701,0.17499751,3.9725857,-0.6791514,0.40369216,-0.36392766,0.058210753,2.3934958,-1.2623757,1.536091,2.0856478,-0.07868022,3.5953,-0.63608205,1.9945307,4.7938743,9.601617,-0.63874286,-3.169283,4.6469088,1.5011557,-5.727882,-0.57705146,3.6016464,0.3373037,-2.1875923,-1.2232933,-1.3141303,5.6105022,-0.81880003,-1.9941071,0.8937962,2.067763,1.901858,-1.3845,0.2897225,0.21199533,-2.311627,-1.3538116,-1.2819569,-0.26553372,-0.31012565,-0.041776404,-1.0650249,-1.0101044,-1.129605,1.2420955,1.5462692,0.38558906,-1.9628153,-0.51569515,-0.70615685,-1.5557026,-0.007941559,-3.4270544,0.5894845,-1.0272226,-4.127625,-0.20282844,-0.5166669,-1.4524295,-2.3807666,0.113196135,5.4803376,2.374369,-0.82183266,0.071382545,7.2344484,-0.089304574,6.697354,6.7041874,-0.32673505,-0.29693094,-0.5981823,-0.40551722,-2.8798378,-1.1764866,-1.8721058,-0.97664034,0.18878518,-0.61416024,0.038162813,-0.27649975,-0.79003954,-0.9771713,0.056443676,-0.99144095,5.8235626,5.596057,-0.36104512,-0.29376882,-0.4905807,0.09538008,0.40963092,0.7414539,6.112359,-0.8601044,-1.9968575,-1.1759232,3.2856476,-0.6366868,4.178095,-0.18564762,0.79715055,6.423309,0.09261409,-1.8749189,-0.17571911,1.4784441,-0.5703812
23212,0.83309716,-1.3947717,0.09217961,-2.1067317,-0.08742914,-0.011701411,0.28297675,0.20503601,2.8666887,0.52591604,-2.457427,-1.3321543,-0.08657165,3.91505,2.887786,1.1267099,-0.41399774,-2.621102,-0.27832338,0.63055766,-1.2327211,0.9135762,-1.9648964,0.065443456,-2.2820225,0.20820095,0.1635315,-0.12309548,-0.2115867,-0.383556,0.45625,-1.0506244,-0.65218353,0.101281196,-1.33782,-1.32805,1.1339841,-0.45436984,-0.43764502,0.11080362,0.42227328,0.5595284,0.47253096,0.20176505,-0.9191766,0.60108066,2.6871402,2.0636828,-1.8129773,2.3302882,-0.55985945,-0.12289506,1.0290002,0.8456459,0.6473482,-0.12111911,0.93895197,-0.2534619,0.042989075,-0.9562013,-1.4451671,-0.46846336,0.2736554,-2.117815,-1.9752614,2.6849122,0.015617084,-0.94913524,-1.7066189,0.18423551,-1.2872856,-1.1134405,0.9026207,-0.35728252,0.25456077,0.21610343,-2.11629,2.976972,-0.95426303,-0.3384932,0.8044619,-0.92979074,-0.20376979,-0.07883638,-0.7645204,-0.37355274,0.06899582,0.085681856,-1.5006626,2.2768524,1.303988,-0.4879198,-0.32952264,1.841341,0.90588874,0.7575418,-0.4655382,0.4785781,-0.5165893,-0.13883598,0.52630854,-0.027567796,1.4868634,0.35048217,0.9092014,0.6964085,0.30092308,-2.227248,-0.27061662,-0.375536,-0.3493119
23223,0.06093803,-1.2697145,-0.6122735,0.1885011,-0.3666709,-0.4341588,0.4982003,0.7149755,0.60688335,0.39737585,5.2262316,0.6006356,0.19114675,4.19735,-0.0286289,3.1794195,4.8882246,-0.52763045,0.6954829,4.3730755,1.915451,2.2784734,5.6179466,0.7388321,2.6226509,1.4064672,-0.48466438,0.057536602,0.5064913,4.5026107,-0.041999996,0.88504285,-0.99844354,0.0042132437,2.2443135,0.14755,0.82313186,-0.5535773,-0.95536137,4.6187367,3.8594131,0.10845511,2.9668608,-0.005131131,-0.57910573,-0.790575,0.34073216,6.498098,-1.5214522,9.577177,0.7517434,1.4508544,-0.027867332,0.4354616,1.2073169,-0.13019215,4.9439993,-0.51989543,-0.33104312,-1.1377182,-1.2834651,1.2034801,-0.09734414,8.016289,6.532094,1.464256,0.15173218,0.7726649,2.3831894,-0.8780646,7.741158,6.7347155,0.6569737,-0.5906411,-0.8746859,-0.019028643,3.989479,4.049271,3.8492835,-0.10708988,-0.33981705,-0.53848636,-0.36373454,-0.6319437,1.3677092,1.5405225,0.61450356,0.30932277,5.7158375,7.7772393,-0.07353583,-0.41318905,-0.8025594,0.2163113,-0.8011354,1.2578777,6.459586,-0.32060203,-0.9382966,1.552216,5.9956503,0.5196933,9.109894,0.9372866,2.6373582,7.3777485,-0.47932088,5.842788,-0.1091105,0.41189557,-0.7038013
23224,-0.61625576,1.0616926,0.34066644,1.0004829,0.65052354,1.3519827,-2.6465542,-0.37567425,-1.5645128,-0.25912163,-2.0446472,0.8456867,0.0071205795,3.2951,-0.06225899,0.670013,-4.5019555,-2.5137572,1.0118299,-1.5974257,-2.9922273,-2.7031534,-1.1700959,-1.2649235,0.26406348,1.6620992,1.8975077,0.69336414,0.884818,-0.28772944,0.19500001,-2.259439,1.956682,1.3154724,1.114553,4.1691504,2.5392995,0.6789467,-0.9253316,-0.05281056,-0.85889375,-0.7450788,-0.19482519,0.84179664,0.8218735,1.9076645,3.1671062,-2.1651433,1.4069052,1.1327473,-0.6970715,0.72524965,0.8219902,1.6888812,-1.6302786,0.59596527,0.42333376,2.1147714,0.17160061,0.6772494,1.5591365,2.8419895,4.613479,-4.4943132,-4.461322,-1.5071332,0.17125398,0.3731104,-2.9828386,0.26888877,-1.9775771,-2.2855954,-0.53229547,0.20025699,0.36280036,-0.28814596,-2.3283987,-5.7760057,-3.303717,0.08986669,0.556674,0.8386433,-0.41219127,2.0214562,-1.1791335,-0.25152192,0.012682289,1.1526039,-0.45359895,-2.9340687,0.748435,0.70825434,0.7882786,1.6838987,0.09534946,-0.21955127,-0.122709334,0.20855531,-1.3318881,-0.2930461,-5.6096616,-2.5238144,-4.388503,-1.4802463,-1.1282606,-3.8330147,0.07228353,-3.30559,0.55260044,-0.8837864,3.6341825
23244,1.0173732,-2.5113504,0.23866166,-0.25879806,0.9069049,0.027901575,-4.0632973,-0.7133996,1.5775647,0.45498148,-8.0728445,2.7406068,-0.14290847,-2.35725,0.517223,1.2931136,4.7345195,-0.6766106,0.55985856,-5.9290032,-7.98725,0.522735,-7.306805,0.65062535,0.9325967,0.3936309,0.1465721,0.3479336,1.7676475,1.4143767,-0.93659997,-2.4222157,-0.9432472,-1.7335081,-0.29760477,-1.66395,0.46228182,0.63012844,-1.4332259,1.5766436,-0.36417806,2.241893,-0.052358598,-0.9750495,0.34973717,0.1241044,2.1174674,0.9550593,-3.651468,-0.8326623,-2.3854716,4.855988,0.80156577,3.9663482,1.2888176,0.70492077,-0.32355338,2.9195974,-0.10120732,1.1435472,0.84072894,1.4243828,0.7020316,-9.519295,-8.989982,0.5441797,0.5629331,2.4911842,-6.9983463,0.3123065,-0.033567645,-0.1154504,0.026863635,-0.37425354,-0.032026142,-0.008033752,-6.081568,-5.485243,-5.016718,0.25786537,0.14238347,0.060696818,0.32851857,-0.30535838,1.5533135,1.2925912,0.34517685,1.214763,-0.5188416,3.303421,-0.22596858,0.3375853,-0.16836236,0.9753036,-0.2833279,0.7608215,1.4209226,0.44652733,-0.67210555,1.6101573,1.8063625,-2.4446914,-1.2411819,-0.26731783,3.8880553,-1.8342984,-0.421287,-6.5530825,0.62711823,0.5318233,1.9626346
23271,-0.26412436,-0.011647016,-0.4577582,0.42586833,0.55157673,-0.73601305,0.14806452,0.09720242,-0.2977791,1.4873396,0.05140066,0.847365,0.66618955,2.8128,0.70658207,0.76844513,0.82198393,-0.28118598,-0.045199215,1.005207,0.29757893,1.0396746,1.6946659,-0.7566556,0.80738425,-0.21288761,0.6270704,0.040749043,-0.14350899,0.12859133,-0.09439999,0.058410406,0.43462855,0.24275216,1.0125844,0.77470005,0.69421613,0.4360164,-0.48982525,0.5740635,0.2724408,1.1038563,-0.24802625,-0.3723079,-0.80772305,0.5837085,0.06574869,0.15900615,1.2300453,0.80220926,1.070843,0.8889571,1.1487248,0.21929058,-0.12650369,0.9146983,0.39303297,0.9047059,0.4103732,0.8749951,1.183081,0.44901407,0.34439793,0.7151398,1.0271609,-0.5058478,-0.37882772,0.6268558,0.97812873,-0.4284777,0.98464763,2.409623,-0.7871039,0.07691969,0.02321294,0.9389907,1.7292556,1.978001,-0.14665468,-0.6370686,-0.61224866,0.14450075,-0.58476746,0.3814636,1.8307068,0.8188995,1.4143362,1.1469951,2.9659982,1.5042584,0.49849936,1.5603507,0.45345575,0.60091954,-0.8048018,0.10567583,1.9189615,1.2626646,0.6476347,1.0397409,1.2205662,0.33014172,1.412468,0.9047345,0.86935663,1.5545485,0.13008125,0.23124614,0.1429075,-0.81826854,0.7342087
23300,-1.2421436,-0.59866774,-1.6354868,0.33033875,0.278022,0.3244049,1.2165077,-0.30355775,-1.2009819,1.3043879,-5.1550493,0.23226705,-0.9396836,-3.3080997,2.0362806,-0.9405868,-3.3367562,-4.5066595,1.0752071,-5.8159685,-4.64823,1.0350075,-5.921345,0.109358534,-0.029612124,0.4056815,1.3994222,-0.12654725,0.66326237,0.17900358,0.7874,0.4969604,0.12746406,-0.30335063,-0.71601474,1.51935,0.77155596,1.8563783,-0.8677907,1.7709408,1.2507107,0.9818995,0.28620112,0.8571389,1.2491887,1.0337816,1.7943475,0.5815181,-0.8495344,1.1576914,-0.77238053,2.9632285,-0.58594424,3.2999046,-0.37976694,-0.39628124,0.00027516484,2.4195845,-0.094444774,1.4513667,1.6311674,1.0467883,2.2991278,-3.6539488,-5.121145,-0.06251772,-1.1465572,-1.4994096,-4.8414073,0.11556436,-1.9833755,-3.016442,0.3978411,0.9016111,-0.94434637,0.44340217,-4.2462454,3.3144338,-3.0860457,0.06217347,0.10390039,-0.012101039,-0.5276679,-0.11276015,-1.3750707,-1.0222023,0.4983549,-0.13137962,-0.29821134,2.6921744,0.75552386,0.59954685,1.2812638,0.76452136,-0.51830363,-0.045053262,2.342947,-0.624532,0.26978123,0.34450334,-0.92058504,0.9881747,0.90102756,-0.16726756,2.2353196,-1.022145,0.6311333,-3.6543179,-0.5215928,-0.71231544,1.7499088
23321,-1.2347108,-1.1624769,0.81715745,-4.530042,-2.1279197,0.37688366,-1.6512172,0.03266771,-4.5415792,1.7923431,-5.339285,-3.1348617,0.079100296,0.11315,1.829592,-2.1742315,-1.5356611,-1.5845578,0.27977708,-2.5411637,-5.540062,-0.38746032,-2.8034775,-0.5470681,-0.5970289,0.97381616,1.0253223,-1.0597078,-0.8189999,-1.5526836,0.79855,-0.20810032,-0.72728497,-1.9623263,-1.2316031,1.5606,0.25735202,-0.6673145,0.45459923,-0.6873476,-3.013508,1.7614182,-0.59822166,0.9230136,1.9994041,1.8495356,-0.9000131,-3.1354804,1.8783925,-0.3175577,-0.25004715,-0.19762263,-1.3177084,1.3465444,-0.18588726,-0.6070019,-2.648717,0.9239044,-1.683151,0.6094197,1.1539367,-2.6907752,1.5146816,-7.8303447,-8.653019,-2.7071786,-3.2928731,-4.2148333,-6.7568483,0.0017394572,-0.62294924,-1.4799192,-1.975834,1.2031505,-0.412143,0.80788445,-5.034238,-4.982237,-6.0570464,-0.503539,0.38393164,0.1679027,0.11506424,0.030674502,-2.2413716,-2.954987,0.2626161,-1.2351552,-2.2946553,-2.8388643,0.56650823,1.6873416,1.9675944,0.8261696,-0.23052569,-0.646154,-4.020752,-0.04057605,0.611779,-2.4632595,-5.1888056,-0.31963718,-1.4121091,-0.94800675,-0.8467268,0.66621554,0.93527305,-5.533279,-0.8412872,-1.8207078,1.1894453
23325,-0.11022283,-1.0048952,0.03537315,-1.29897,0.4799122,0.14174429,0.45101225,-0.68928653,0.12928975,2.293407,-4.0981817,0.40912947,-0.8921455,-5.07245,1.7326632,0.4431193,-1.4729265,-4.9721966,-0.58684313,-2.6540096,-7.350458,1.0583593,-4.821205,0.31870833,-1.501692,1.275905,-0.6157797,-0.3718649,0.25385016,-2.7093682,0.6071,-0.96142125,0.42941815,1.5117536,1.5885632,4.2111998,-0.18720485,1.942409,-0.17720017,-0.28607792,-0.08833385,-1.837177,-0.40415233,-0.63485426,0.3245265,1.2168932,0.22507474,2.156996,3.0236082,4.934905,4.1613,2.7831156,-0.60423994,2.9722803,0.014203507,-0.0498126,2.6806622,1.7695284,0.28208685,1.5287533,1.3318703,0.40881586,0.6975568,0.85142934,-4.722205,0.19994292,-0.5189202,-0.072783075,-5.6456604,-0.24798632,-2.349066,-2.5075412,-0.42602396,0.33102965,-0.63136375,0.19784464,-5.4339366,-4.260822,-2.5623565,0.23700498,-0.085656725,-0.11045957,-0.9258877,0.35682222,-1.0521882,0.22088023,-0.17555374,-0.7612711,6.0708914,8.1800585,0.8715561,0.39128196,0.29371783,-0.23505905,-0.694273,-0.37986428,7.177309,-0.4885797,-2.6004765,-0.19991338,2.4039428,0.07131837,-0.15544948,-0.8878427,2.872035,-1.5868831,0.4472482,-5.471505,0.13122222,-0.0976723,1.7230476
23326,0.27749956,0.10196445,-0.20683813,1.6548579,-0.9875131,-0.65710616,-0.7694486,0.48933116,0.2735067,-0.50017715,-1.9024198,1.0550026,0.49198484,-5.0262,-0.5822655,-1.1034147,-0.35140818,-2.3293376,-0.54727364,-2.763109,-2.5460215,-1.1331638,-2.5526357,0.25174752,1.6461762,1.2322183,-1.898984,0.14738539,-0.28881258,-1.0029771,-0.28185,0.08299687,-0.82496476,-2.2134032,-3.1344793,-1.3699,0.97528887,-0.40174544,-2.5930367,1.1395532,0.12794009,-1.0871854,0.4139773,0.46901113,0.37622342,-0.98168343,0.47452638,-1.3854649,-1.351752,-5.343984,-3.4548025,-0.21540429,0.034000933,-1.373379,-0.08837077,0.32531214,-2.7075675,0.56678843,-1.0541741,-2.1276398,-1.6495794,0.69640875,0.25433058,-0.57353914,-0.5838214,0.49149632,-1.2554642,-0.030203836,-2.7147894,0.57065725,-0.5709797,0.2280188,-2.0554428,-0.7553155,1.1048135,0.1084815,-1.7445366,0.8490895,-3.2190435,-0.008889094,-1.1477408,-0.46853027,0.62897545,0.40849227,-2.1525385,-0.4669243,1.1984937,0.050435916,0.6164232,-1.6586264,0.2764495,-1.8646924,-0.34442952,-1.0323051,-0.63023585,0.85900843,0.62895405,0.12635529,-0.8995025,0.07684091,-1.5134652,-1.0298616,-1.4849288,0.30418736,0.5144166,-0.75805855,-1.0477436,-3.5074964,0.17303677,0.23044291,0.007480949
23335,-0.91780436,-0.1021969,-0.9716002,0.22815686,0.3629778,-0.15936807,-3.1468074,-0.75145704,-0.37236652,1.1958071,3.6600275,1.6442559,0.97790146,2.5140998,3.131507,0.11590907,1.8334874,-3.0289211,-0.19296877,1.600159,-0.9202175,0.5285751,6.0436983,0.014350165,-0.18253696,2.210346,1.5243905,-0.19370967,1.5414414,2.5752847,0.5726,2.7333214,0.43991786,0.41377524,0.26262861,1.44,0.7469995,1.3600278,1.0679294,1.6589074,1.2750125,0.47727352,0.14087142,1.0422167,0.5195653,0.311952,1.3131894,-0.46473104,1.8425674,5.2621765,2.9594312,0.5317958,0.32507104,0.059495375,-0.14988038,1.163918,1.6608887,0.17182866,-0.19313341,1.5299492,1.1816707,-0.38502404,1.3820848,1.0370725,1.5180876,-0.7400011,0.11106482,0.552221,-2.2841794,-0.08844956,-0.44512382,0.22543818,1.2863699,0.04495673,-0.47836736,0.0028915703,0.33241242,-2.7855556,1.142801,0.6993773,-0.73104185,0.8003227,0.1398437,0.117612086,0.68744457,0.60499,-0.6334221,1.186462,2.9422832,2.7006166,0.756998,0.8102231,1.0337821,-0.59711814,-0.34663546,3.0386558,2.5111046,-0.7130166,3.8443997,0.38715902,0.75422674,4.0739202,6.1984544,-0.30205506,-0.01733355,1.2872487,-0.07401265,0.12586457,1.889757,-1.1754495,1.6074243
23338,0.668532,-1.3469104,-0.07106341,-2.291807,0.20249611,0.0866582,-0.29713514,0.36147726,2.0048532,-0.14211014,-2.8965683,-0.5279504,-0.9497254,2.3271,3.6734524,1.97348,1.4229373,-3.36127,0.4945616,-2.6534016,-2.5363266,0.452817,-3.0483973,-0.3571596,-0.24602145,0.19513854,0.7528758,-0.013384819,-1.5877107,-2.6522057,0.55645,1.1341077,-2.750103,-1.4735644,-1.7155807,-2.5544,0.7233767,-0.07182729,0.02383583,0.5175736,-0.5493176,1.1016817,0.1700283,0.64206433,1.1997827,1.7088535,-0.3558527,2.2108433,-3.6362348,-3.8829427,-3.8705475,3.4248364,0.69777936,3.4623182,1.5190545,-0.10956944,-0.20809081,3.2582588,2.686196,3.9225116,1.3909816,3.069907,1.1425952,10.0,8.5504055,1.5583843,3.3499298,-1.8403802,-3.463083,0.50860703,-3.1863413,-3.753508,0.32120717,0.57197815,0.84032905,0.14421567,-2.2440717,-2.7368615,-3.2378247,0.07682955,-0.51904756,-0.38380143,0.4209098,-0.070371985,-2.3249848,-2.007555,-0.29660907,-1.0746686,-2.1787467,0.660325,0.16245347,0.022351056,0.895745,1.3087271,-0.29182324,0.8773297,-1.7116475,0.6857004,0.77257526,-0.8901632,-0.04958655,0.6858344,-1.8136206,1.3180469,4.2542324,-2.6598701,0.977253,-3.689878,0.4539603,0.8382206,1.1197557
23365,-0.030845951,-0.26506412,-0.41879743,0.24097382,-0.4871411,0.16879362,-0.75172615,-0.4456162,0.5059217,-0.7093321,-3.9426556,0.49527508,-0.6739408,-4.4804,0.58896226,-0.26534328,1.9909657,-1.9974709,0.5687734,-3.9668875,-4.727672,1.5792017,-2.791807,-0.8064006,1.1944169,0.9177417,0.534704,-0.19942251,0.66638994,1.0414308,1.7541499,0.61914253,0.026809007,0.65360224,0.42685997,1.12275,0.4814375,1.4377856,0.8270173,-0.3331586,0.20035212,0.23110174,-0.60038656,0.4513334,0.07344632,-0.55083394,0.5698223,-0.09845331,0.77597725,1.230664,1.4313167,-0.19156344,0.80746245,2.4612935,-0.28541142,0.10037154,1.7068293,-0.4162609,-0.5271356,1.1079341,0.49008292,-0.15279905,0.62437,-3.902419,-3.3312469,1.1890465,-0.80645186,-0.7525065,-3.5788906,1.0922465,0.8236154,0.6600076,1.1891053,-0.15525787,0.12498966,0.115537,-2.3424513,-3.0896122,-2.6212595,0.4882677,-0.24089691,-0.12689035,-0.33969006,0.49486995,-0.34587562,-0.0080938,-0.15836129,-0.9458129,0.79781896,1.5913161,0.40690944,1.1012741,0.18067661,-0.01249139,0.06673263,0.229386,2.0748854,1.0591227,0.41784963,1.1151077,1.2651852,0.06748168,1.0425662,1.3663254,-0.17170498,0.93401355,0.53160995,-2.6144054,-0.26500902,0.15325776,0.32979703
23368,-1.5887372,-0.8587463,-0.18795863,1.1796911,-0.3134622,-0.2642872,-1.3593893,0.40262887,-1.6247575,1.3919932,5.4870615,0.765586,1.8701252,10.0,-0.29173827,0.021133507,0.23791045,2.8699846,0.014648117,6.6014147,5.201462,-0.098741956,8.148689,-0.41723374,0.828296,0.8552915,-0.26516026,-0.17291121,0.043011405,0.21134743,-0.75045,1.3510683,-0.5870328,0.06408438,-0.25544965,0.43195,0.5818187,0.8347575,0.633585,-0.4553941,2.365982,2.7550075,-0.22069386,-0.14230229,-0.41416922,3.8689625,0.37177896,-0.9022418,-0.09721496,0.4308644,-0.50195396,-1.0188029,0.017223261,0.039970145,-0.2157423,-0.780832,-0.6699151,-0.052118726,-1.1120063,-0.36726165,-0.057212383,0.5722984,0.9961356,6.0322576,8.61682,-0.3275102,0.43729642,-0.811074,2.376249,2.2043128,1.4093441,3.0561042,-0.7921066,-0.20758109,-0.16505072,1.3900123,8.660118,5.010705,4.732526,-0.4941451,-0.8005221,-1.5354785,-0.06080529,0.6891172,2.4279084,0.24705224,0.4023084,1.8253204,1.9511397,-1.0642718,0.37309834,-0.12922755,-0.10682374,-0.5505786,-0.39835268,-0.52021027,0.6004324,-0.2854274,0.4011303,0.2500184,0.44899258,-0.8632238,0.17649527,-0.30769238,-0.0103146285,1.569581,-1.1235285,7.17048,-0.5076337,-1.2104368,0.47464705
23378,-0.36120158,0.17884299,-0.042546287,-0.5474604,-0.1790986,-0.058001816,1.7966106,1.4277692,0.8841183,0.25566763,-0.8091395,2.0498416,-1.3447125,10.0,0.03275755,0.56491774,2.0874665,5.460204,-0.28310794,-1.7186441,1.3054968,1.6325294,-0.9515215,1.5722573,-0.23148036,-1.2703931,0.14840336,0.37476045,0.6730253,3.5905628,-0.17230001,-0.4736892,0.31414205,0.18066424,-0.14938754,0.4438,0.46156377,-0.8392513,0.5351326,0.56676674,-0.514899,-0.69093573,0.46083218,-0.9313207,-0.09962833,-1.2424937,-0.22955063,1.1269282,-0.92752314,1.3779609,1.3196423,0.2741003,0.3083379,-0.52308273,1.4059225,0.5974599,3.0431507,-0.80072856,-0.14442043,-1.6379285,-1.0063255,1.2406886,-0.15781671,10.0,10.0,-0.120448336,0.42906448,2.2656136,4.6124206,0.39189878,7.2381725,7.402013,-0.2967832,-0.22714916,0.56583804,0.47618115,-3.8827543,2.4267914,-1.2213863,0.35580316,-0.68435585,0.07684362,-0.08044192,-0.22595859,0.650357,1.5372761,-0.6139238,-0.6228807,8.060443,8.719254,0.08854827,-0.8072965,-0.41778877,0.08249593,-0.26621747,-0.25145227,8.685199,-0.4001707,-0.5734836,1.4792569,2.1860585,-0.054951906,6.1936455,0.07385628,-0.4026602,7.5513043,-0.31628776,-2.685924,-0.15042153,0.59558594,-1.1932844
23386,-0.4476591,-1.1181446,-0.5449181,-0.15387182,0.6365987,0.58760977,-1.4147046,0.45129532,0.10312369,0.894192,-0.06436562,0.7600655,-1.2251838,-2.0807,2.1963434,1.5399766,-1.6049466,-6.4130735,0.5197978,-1.3789057,-4.7496643,1.1661175,2.0998273,1.7438824,0.15073922,-0.60506743,0.8330935,-0.1219884,0.5502605,2.3435848,0.49075,0.6401212,1.2371917,1.64138,0.94140536,5.2257004,0.4526019,2.526848,-0.7791198,1.7889967,-0.27555096,1.2611295,0.30876774,0.72903156,1.5224509,0.15974951,0.42620897,0.55462813,2.387663,5.9378633,5.4074516,2.3941555,-0.60633075,2.454028,2.0133922,-0.47003126,0.87494206,0.3144405,-0.582004,1.3332562,0.0430637,0.85426086,1.8055078,-10.0,-10.0,0.28396398,0.26268345,0.24018109,-6.353496,0.29216018,-8.378832,-8.993862,0.56952107,0.4161523,-0.6193432,-0.19802362,-1.8027219,-0.1551887,-3.334665,-0.4727171,-0.6301541,-1.0923142,-0.8509114,-0.5366092,0.45562,0.027944686,-0.7489012,-0.9454198,-3.7426257,-2.0446014,0.9946673,-0.44555074,0.7508505,-0.08189991,0.35647547,-0.13704407,-2.436989,-0.09531882,-0.68230134,-0.5208184,0.29892734,1.525363,-2.9819632,-0.45955068,1.116755,-4.38225,-0.18067148,-0.14162022,0.14714159,0.52211285,0.31123954
23410,-1.03365,-0.00036624074,0.087618895,-1.1634164,-0.1650954,-0.17998779,1.1666794,0.7970012,-0.70239526,0.86968505,-2.579293,-0.9769106,0.019067198,-4.54495,0.43003553,-0.77526546,-0.7218429,-3.5009599,0.5107936,-0.43624252,0.104736686,0.35308674,-1.7564706,1.3119934,-0.39913628,-0.067668736,1.9440709,3.7493267,1.4424918,0.61261153,0.82565,0.72216856,3.603134,-0.28886968,3.4487824,1.2383001,0.4140316,0.49461657,0.6801292,1.57177,3.5831861,-0.35696846,-0.31196105,0.7666554,0.61478907,0.14584062,1.0201935,-1.0591737,-0.21309403,3.608811,3.0422766,3.1491687,3.8839924,4.383704,0.9446214,1.5028423,0.77432275,1.5742245,-0.39656565,1.1915524,-0.035714865,1.1427261,2.0173984,-4.9798136,-4.487174,-1.3084942,0.0463392,1.0975871,-2.482876,0.71159714,-2.4169164,-3.1818318,-0.039099216,0.20712999,0.16819549,-0.22691768,-1.983207,-0.927055,-3.2501478,0.6060527,-0.3994847,0.41536385,-0.15138814,0.3668133,-1.2292196,-0.44372684,-0.081706464,-0.65191567,-2.6402378,2.0063565,0.4112332,0.72585034,1.2892122,-0.10643437,0.0032156408,0.062442947,-0.08727221,0.28409228,-1.2144539,0.45567128,-0.6053121,1.5850043,-2.4295318,0.63437307,1.2465513,-1.8827939,0.861756,-2.1731203,0.31746578,-0.7410983,0.03406938
23443,0.6844448,0.54446405,0.11567643,3.6925893,0.11493549,1.400305,-0.37891188,-0.79200953,2.0069492,-1.8821954,7.735216,2.000779,-0.25394797,-5.01735,-0.6650839,2.887774,-2.1849086,-2.3516932,-1.0761476,3.5905335,-0.2737359,0.6208437,4.914859,-1.4847441,-0.024927437,-0.7334553,-0.48505783,0.46847117,1.5272236,2.198155,-1.19525,2.1250525,0.34051788,2.3577964,3.3152332,-0.43805,0.65119827,3.487239,0.7144232,0.63877976,-3.1260037,-2.0898647,0.85737115,-1.0132761,-1.1000589,-1.1602062,-0.8237109,0.2563874,-0.9746493,7.6119003,6.498541,0.57933456,-1.0091624,-1.6135665,-0.124431305,-0.20444578,-0.092397794,-0.41693276,-0.4131411,0.16226622,-0.5828879,0.5393646,-1.2904114,-3.5875592,-3.0875962,2.1708589,0.4706567,2.0213661,-4.2561016,-0.39363977,-2.7717483,-3.582034,-1.7162032,-0.63407433,-0.26157635,-0.94179237,4.047687,-3.0528665,2.817192,0.62012255,0.81702375,0.3515432,0.42688417,0.16083196,1.6597705,1.3518754,-0.093731076,-1.0380634,1.5564882,5.2392917,-0.45652518,-0.82788616,-1.7233846,-0.6556507,0.71959835,0.27160713,3.2199793,-0.089226395,-0.60076046,3.5635462,4.202956,1.6143392,-0.008934304,-0.32875827,0.576774,-0.056217164,0.9484935,4.616621,-0.10596432,2.3427892,-1.4914513
23463,-0.60626644,1.5449338,-0.46446505,-0.8314698,0.43338314,0.37008804,1.0624888,0.75155956,-0.023319632,-0.03183447,0.7280423,-2.1801672,-0.14317088,2.09745,0.56110406,1.2790245,-0.51786983,-5.1854897,0.5610977,0.38049757,0.90520906,0.96220064,1.9485967,1.2234929,-0.90170336,-0.021072924,0.82966363,0.57343197,1.4042734,0.19356616,-0.0019000024,-0.8964752,-0.2811558,-0.10571286,0.22461075,2.296,1.6721401,2.4593544,-0.086703315,0.6500631,-0.16863376,-0.6061468,-0.18739618,-0.07207105,-0.12499172,0.1781815,-0.13943121,-0.8820758,3.297153,4.370178,3.2838564,-0.49071845,-0.31119344,-0.24939632,-0.38532943,0.79770523,2.0771616,-0.25250524,0.12516382,0.8986348,0.54997826,-0.5528804,0.5593613,-4.598538,-3.7628794,0.27251276,-0.09161715,-0.09635982,-3.003208,-0.37466496,-1.9661894,-2.2123747,1.0168823,-0.22305241,0.88447297,0.7980712,1.6349719,1.3388472,1.2110503,0.34178385,-0.23831739,0.6904036,0.8947582,0.28305584,0.14403684,0.090313,1.3195972,0.80303323,1.136577,-3.0630682,1.0916502,0.12510774,0.91288793,0.12403369,0.052806098,1.0332929,-2.660256,0.18845409,-1.5281962,0.8521958,-1.3359224,-0.07356004,-0.77297354,0.605147,-0.31654644,-1.1523836,-0.09558894,1.6996622,0.8652619,0.10716607,1.0924327
